"","site","hydro.endpoints","hydro","Scenario","FlowMetric","PredictedProbability","PredictedProbabilityScaled","index"
"22",301011,"DS_Dur_WS",45,"Current","ds_dur_ws",0.362711674683995,0.540520078665196,"ASCI"
"23",301020,"DS_Dur_WS",3,"Current","ds_dur_ws",0.59643689202203,0.970057039861349,"ASCI"
"24",401080,"DS_Dur_WS",13,"Current","ds_dur_ws",0.540768567330587,0.867750565210563,"ASCI"
"25",401101,"DS_Dur_WS",0,"Current","ds_dur_ws",0.612729843498573,1,"ASCI"
"26",401120,"DS_Dur_WS",8.5,"Current","ds_dur_ws",0.566031716682391,0.914178830531732,"ASCI"
"27",402010,"DS_Dur_WS",0,"Current","ds_dur_ws",0.612729843498573,1,"ASCI"
"28",402020,"DS_Dur_WS",20,"Current","ds_dur_ws",0.501098670330047,0.794845778972062,"ASCI"
"29",402021,"DS_Dur_WS",17,"Current","ds_dur_ws",0.518130977962911,0.826147517595317,"ASCI"
"30",402022,"DS_Dur_WS",18.5,"Current","ds_dur_ws",0.509617615244274,0.810501777724488,"ASCI"
"31",402023,"DS_Dur_WS",21,"Current","ds_dur_ws",0.495418713933249,0.784407233922477,"ASCI"
"32",402030,"DS_Dur_WS",13.5,"Current","ds_dur_ws",0.537946128789634,0.862563526824838,"ASCI"
"33",402031,"DS_Dur_WS",2,"Current","ds_dur_ws",0.601893486937431,0.980085094279839,"ASCI"
"34",402040,"DS_Dur_WS",1,"Current","ds_dur_ws",0.607324876651361,0.990066826928823,"ASCI"
"35",402041,"DS_Dur_WS",0,"Current","ds_dur_ws",0.612729843498573,1,"ASCI"
"36",403010,"DS_Dur_WS",28,"Current","ds_dur_ws",0.455773864449243,0.711548479662299,"ASCI"
"37",403011,"DS_Dur_WS",8.5,"Current","ds_dur_ws",0.566031716682391,0.914178830531732,"ASCI"
"38",501020,"DS_Dur_WS",3,"Current","ds_dur_ws",0.59643689202203,0.970057039861349,"ASCI"
"39",502010,"DS_Dur_WS",13,"Current","ds_dur_ws",0.540768567330587,0.867750565210563,"ASCI"
"40",502011,"DS_Dur_WS",0,"Current","ds_dur_ws",0.612729843498573,1,"ASCI"
"41",502020,"DS_Dur_WS",7.5,"Current","ds_dur_ws",0.571604138277057,0.924419749614138,"ASCI"
"42",201040,"DS_Dur_WS",-10,"Current","ds_dur_ws",0.319305895169016,0.880098384272777,"ASCI"
"43",201041,"DS_Dur_WS",-4.5,"Current","ds_dur_ws",0.323811495620468,0.953201321691656,"ASCI"
"44",201060,"DS_Dur_WS",-1.5,"Current","ds_dur_ws",0.326283005409203,0.993301332192542,"ASCI"
"45",201062,"DS_Dur_WS",-8,"Current","ds_dur_ws",0.320940449727315,0.906618876018681,"ASCI"
"46",301030,"DS_Dur_WS",-12,"Current","ds_dur_ws",0.317675770931563,0.853649774059884,"ASCI"
"47",401070,"DS_Dur_WS",-14,"Current","ds_dur_ws",0.316050104812068,0.827273496385471,"ASCI"
"48",401100,"DS_Dur_WS",-29,"Current","ds_dur_ws",0.304002410317835,0.631800802758189,"ASCI"
"49",401110,"DS_Dur_WS",-6.5,"Current","ds_dur_ws",0.32216925609574,0.926556142098715,"ASCI"
"50",401121,"DS_Dur_WS",-1,"Current","ds_dur_ws",0.326695868718983,1,"ASCI"
"51",402050,"DS_Dur_WS",-42,"Current","ds_dur_ws",0.293773486464319,0.465837489236888,"ASCI"
"52",402051,"DS_Dur_WS",-35,"Current","ds_dur_ws",0.299256419412397,0.554797553160463,"ASCI"
"53",402060,"DS_Dur_WS",-36,"Current","ds_dur_ws",0.298469559134863,0.542030820236464,"ASCI"
"54",403020,"DS_Dur_WS",-7,"Current","ds_dur_ws",0.321759379580281,0.919905934744121,"ASCI"
"55",403030,"DS_Dur_WS",-26,"Current","ds_dur_ws",0.306391234405708,0.670559245652118,"ASCI"
"56",404010,"DS_Dur_WS",-58,"Current","ds_dur_ws",0.281464499245101,0.266125346078206,"ASCI"
"57",405010,"DS_Dur_WS",-61.5,"Current","ds_dur_ws",0.278814102669055,0.22312291452184,"ASCI"
"58",405020,"DS_Dur_WS",-80,"Current","ds_dur_ws",0.265062224291876,0,"ASCI"
"59",501010,"DS_Dur_WS",-25,"Current","ds_dur_ws",0.307189833912741,0.683516446454638,"ASCI"
"60",501011,"DS_Dur_WS",-32,"Current","ds_dur_ws",0.301624111821067,0.593213136575629,"ASCI"
"61",502030,"DS_Dur_WS",-73,"Current","ds_dur_ws",0.270214325450709,0.0835923497096733,"ASCI"
"62",201061,"SP_Dur",17,"Current","sp_dur",0.488021328537961,0.627438745138751,"ASCI"
"63",301010,"SP_Dur",18.5,"Current","sp_dur",0.472815731642714,0.593577134600236,"ASCI"
"64",301020,"SP_Dur",0,"Current","sp_dur",0.65532040764597,1,"ASCI"
"65",301030,"SP_Dur",1.5,"Current","sp_dur",0.641432831853665,0.969073513782932,"ASCI"
"66",401101,"SP_Dur",0,"Current","sp_dur",0.65532040764597,1,"ASCI"
"67",401110,"SP_Dur",0,"Current","sp_dur",0.65532040764597,1,"ASCI"
"68",401120,"SP_Dur",0,"Current","sp_dur",0.65532040764597,1,"ASCI"
"69",401121,"SP_Dur",0,"Current","sp_dur",0.65532040764597,1,"ASCI"
"70",402041,"SP_Dur",0,"Current","sp_dur",0.65532040764597,1,"ASCI"
"71",403020,"SP_Dur",3,"Current","sp_dur",0.627303936132908,0.937609627982757,"ASCI"
"72",403030,"SP_Dur",4,"Current","sp_dur",0.617760679344255,0.916357581984654,"ASCI"
"73",404010,"SP_Dur",49,"Current","sp_dur",0.206269206199068,0,"ASCI"
"74",405010,"SP_Dur",17.5,"Current","sp_dur",0.482948938173967,0.616142950031978,"ASCI"
"75",405020,"SP_Dur",11,"Current","sp_dur",0.548783894700086,0.762751969925456,"ASCI"
"76",501011,"SP_Dur",35,"Current","sp_dur",0.314541824199404,0.241114192883723,"ASCI"
"77",502030,"SP_Dur",36.5,"Current","sp_dur",0.301557745633297,0.212199720493335,"ASCI"
"78",101010,"SP_Dur",-42.5,"Current","sp_dur",0.187619657452861,0.32580975473346,"ASCI"
"79",101011,"SP_Dur",-29.5,"Current","sp_dur",0.229661273478541,0.508363541293453,"ASCI"
"80",101012,"SP_Dur",-41,"Current","sp_dur",0.192151407934266,0.34548759512904,"ASCI"
"81",101020,"SP_Dur",-24.5,"Current","sp_dur",0.247494092669441,0.585797497836654,"ASCI"
"82",201010,"SP_Dur",-49,"Current","sp_dur",0.168932005424738,0.244663929188468,"ASCI"
"83",201020,"SP_Dur",-42,"Current","sp_dur",0.189121042007839,0.332329091084057,"ASCI"
"84",201030,"SP_Dur",-16,"Current","sp_dur",0.279875841098965,0.726406050743656,"ASCI"
"85",201031,"SP_Dur",-10,"Current","sp_dur",0.304230173565043,0.832157827937657,"ASCI"
"86",201040,"SP_Dur",-38,"Current","sp_dur",0.201463991833165,0.385924847882672,"ASCI"
"87",201041,"SP_Dur",-33,"Current","sp_dur",0.217726164340115,0.45653871693619,"ASCI"
"88",201050,"SP_Dur",-46,"Current","sp_dur",0.177366334457537,0.281287609426877,"ASCI"
"89",201060,"SP_Dur",-18,"Current","sp_dur",0.272027791634491,0.692328123149846,"ASCI"
"90",201062,"SP_Dur",-7,"Current","sp_dur",0.31684421229863,0.88693071138781,"ASCI"
"91",201070,"SP_Dur",-36,"Current","sp_dur",0.207857537970733,0.413687007554324,"ASCI"
"92",201080,"SP_Dur",-41,"Current","sp_dur",0.192151407934266,0.34548759512904,"ASCI"
"93",201090,"SP_Dur",-11,"Current","sp_dur",0.300088835552851,0.814175242894095,"ASCI"
"94",201091,"SP_Dur",-27.5,"Current","sp_dur",0.236684439889919,0.538859648323563,"ASCI"
"95",201100,"SP_Dur",-38,"Current","sp_dur",0.201463991833165,0.385924847882672,"ASCI"
"96",203010,"SP_Dur",-45.5,"Current","sp_dur",0.178803728148153,0.287529083609005,"ASCI"
"97",204010,"SP_Dur",-73,"Current","sp_dur",0.112586600817666,0,"ASCI"
"98",205010,"SP_Dur",-5.5,"Current","sp_dur",0.323255250311477,0.914768824563822,"ASCI"
"99",207010,"SP_Dur",-11.5,"Current","sp_dur",0.298030288027169,0.805236584461046,"ASCI"
"100",301011,"SP_Dur",-22,"Current","sp_dur",0.256751684074003,0.625995961290004,"ASCI"
"101",401070,"SP_Dur",-10.5,"Current","sp_dur",0.302155481516638,0.823149066496353,"ASCI"
"102",401080,"SP_Dur",-19,"Current","sp_dur",0.268155862980752,0.675515371789422,"ASCI"
"103",401100,"SP_Dur",-7,"Current","sp_dur",0.31684421229863,0.88693071138781,"ASCI"
"104",402010,"SP_Dur",-37,"Current","sp_dur",0.204642221063227,0.399725406361424,"ASCI"
"105",402020,"SP_Dur",-31,"Current","sp_dur",0.224490711059947,0.485911841349696,"ASCI"
"106",402021,"SP_Dur",-47,"Current","sp_dur",0.174518768011833,0.268922860250087,"ASCI"
"107",402022,"SP_Dur",-54,"Current","sp_dur",0.155589449675367,0.186727667343833,"ASCI"
"108",402023,"SP_Dur",-53,"Current","sp_dur",0.158187340206741,0.198008269718418,"ASCI"
"109",402030,"SP_Dur",-48,"Current","sp_dur",0.17170737601109,0.256715188334559,"ASCI"
"110",402031,"SP_Dur",-49,"Current","sp_dur",0.168932005424738,0.244663929188468,"ASCI"
"111",402040,"SP_Dur",-47,"Current","sp_dur",0.174518768011833,0.268922860250087,"ASCI"
"112",402050,"SP_Dur",-2,"Current","sp_dur",0.338472204248652,0.980844128601692,"ASCI"
"113",402051,"SP_Dur",-1,"Current","sp_dur",0.342883746759715,1,"ASCI"
"114",402060,"SP_Dur",-6,"Current","sp_dur",0.321110695057969,0.905456701980905,"ASCI"
"115",403010,"SP_Dur",-11.5,"Current","sp_dur",0.298030288027169,0.805236584461046,"ASCI"
"116",403011,"SP_Dur",-32,"Current","sp_dur",0.221089910390794,0.471144829560466,"ASCI"
"117",501010,"SP_Dur",-2.5,"Current","sp_dur",0.336276859880464,0.97131146870177,"ASCI"
"118",501020,"SP_Dur",-1,"Current","sp_dur",0.342883746759715,1,"ASCI"
"119",502010,"SP_Dur",-3,"Current","sp_dur",0.334088563496382,0.961809412672675,"ASCI"
"120",502011,"SP_Dur",-16,"Current","sp_dur",0.279875841098965,0.726406050743656,"ASCI"
"121",502020,"SP_Dur",-12,"Current","sp_dur",0.295979890105673,0.796333313371394,"ASCI"
