"","comid","comid_wy","wayr","WYT","abs_FFM_median_cfs","hydro","FlowMetric","Scenario","hydro.endpoints","PredictedProbability","PredictedProbabilityScaled","index"
"2",20332660,"20332660_2004",2004,"dry",0.289401598,0.289401598,"ds_mag_50","Current","DS_Mag_50",0.669818689437462,0.99686173668294,"CSCI"
"3",20348867,"20348867_2000",2000,"moderate",0.208837746,0.058837746,"ds_mag_50","Current","DS_Mag_50",0.669868415537603,0.999366895290562,"CSCI"
"4",20325361,"20325361_2013",2013,"dry",0.985499584,0.985499584,"ds_mag_50","Current","DS_Mag_50",0.66966853775787,0.989297222845873,"CSCI"
"5",20342991,"20342991_2000",2000,"dry",8.455527056,8.455527056,"ds_mag_50","Current","DS_Mag_50",0.668055044129313,0.908010786940366,"CSCI"
"6",20344477,"20344477_1990",1990,"dry",0.607699883,0.037699883,"ds_mag_50","Current","DS_Mag_50",0.669872974186586,0.999596556146896,"CSCI"
"7",20331374,"20331374_1997",1997,"moderate",12.65861888,12.56861888,"ds_mag_50","Current","DS_Mag_50",0.667164943691718,0.863168284379804,"CSCI"
"8",20332716,"20332716_1992",1992,"wet",0.482225275,0.372225275,"ds_mag_50","Current","DS_Mag_50",0.669800825786292,0.99596178113916,"CSCI"
"9",948070417,"948070417_1992",1992,"wet",0.252387196,0.182387196,"ds_mag_50","Current","DS_Mag_50",0.669841769888804,0.998024510179812,"CSCI"
"10",20350737,"20350737_2009",2009,"moderate",0.190598069,0.190598069,"ds_mag_50","Current","DS_Mag_50",0.669839999028527,0.997935295746074,"CSCI"
"11",20334722,"20334722_1997",1997,"moderate",0.328910839,0.268910839,"ds_mag_50","Current","DS_Mag_50",0.669823108868252,0.997084383845172,"CSCI"
"12",22548393,"22548393_2001",2001,"moderate",0.506063104,0.506063104,"ds_mag_50","Current","DS_Mag_50",0.669771958219021,0.994507457666691,"CSCI"
"13",20332844,"20332844_1992",1992,"wet",0.324082418,0.124082418,"ds_mag_50","Current","DS_Mag_50",0.669854344492964,0.998658008036288,"CSCI"
"14",20333790,"20333790_2011",2011,"wet",3.686869797,3.676869797,"ds_mag_50","Current","DS_Mag_50",0.669087671045874,0.96003365221961,"CSCI"
"15",20332970,"20332970_2000",2000,"moderate",0.810010573,0.810010573,"ds_mag_50","Current","DS_Mag_50",0.669706394842637,0.991204430559619,"CSCI"
"16",22547109,"22547109_1992",1992,"moderate",2.600465951,2.600465951,"ds_mag_50","Current","DS_Mag_50",0.669320048567424,0.971740633999387,"CSCI"
"17",948070184,"948070184_2000",2000,"moderate",3.332065768,3.312065768,"ds_mag_50","Current","DS_Mag_50",0.669166435359038,0.964001731287492,"CSCI"
"18",20334586,"20334586_1994",1994,"moderate",0.523892274,0.313892274,"ds_mag_50","Current","DS_Mag_50",0.669813407268369,0.996595625499242,"CSCI"
"19",22548209,"22548209_2007",2007,"dry",2.43423976,2.43423976,"ds_mag_50","Current","DS_Mag_50",0.669355926651929,0.97354814136409,"CSCI"
"20",20326323,"20326323_1991",1991,"wet",1.440364053,1.010364053,"ds_mag_50","Current","DS_Mag_50",0.669663173732438,0.989026987809457,"CSCI"
"21",20332082,"20332082_2002",2002,"dry",16.5386208,16.4486208,"ds_mag_50","Current","DS_Mag_50",0.666324190530727,0.820811855619459,"CSCI"
"22",22547503,"22547503_2009",2009,"dry",1.700478022,1.700478022,"ds_mag_50","Current","DS_Mag_50",0.669514277461681,0.981525720401113,"CSCI"
"23",20325637,"20325637_2005",2005,"wet",2.534210872,0.294210872,"ds_mag_50","Current","DS_Mag_50",0.669817652172681,0.996809480165994,"CSCI"
"24",22547119,"22547119_2008",2008,"wet",0.678881369,0.588881369,"ds_mag_50","Current","DS_Mag_50",0.669754094453485,0.99360749636125,"CSCI"
"25",20343051,"20343051_1991",1991,"wet",0.993960373,0.783960373,"ds_mag_50","Current","DS_Mag_50",0.669712014292724,0.991487533672789,"CSCI"
"26",20341789,"20341789_1990",1990,"dry",0.259262488,0.259262488,"ds_mag_50","Current","DS_Mag_50",0.669825189806623,0.997189219749393,"CSCI"
"27",948070390,"948070390_2011",2011,"wet",15.71856119,15.54856119,"ds_mag_50","Current","DS_Mag_50",0.666519317890023,0.830642205925187,"CSCI"
"28",20348873,"20348873_1992",1992,"wet",0.232651182,0.122651182,"ds_mag_50","Current","DS_Mag_50",0.66985465316489,0.998673558665209,"CSCI"
"29",20325083,"20325083_2001",2001,"dry",0.478235931,0.448235931,"ds_mag_50","Current","DS_Mag_50",0.669784431156073,0.995135833620754,"CSCI"
"30",20329228,"20329228_2009",2009,"moderate",3.143273726,3.133273726,"ds_mag_50","Current","DS_Mag_50",0.669205034630209,0.965946329720674,"CSCI"
"31",20348855,"20348855_2013",2013,"dry",0.190324259,0.060324259,"ds_mag_50","Current","DS_Mag_50",0.669868094950968,0.999350744408702,"CSCI"
"32",948070218,"948070218_2013",2013,"dry",0.382282218,0.382282218,"ds_mag_50","Current","DS_Mag_50",0.669798656642258,0.995852501508701,"CSCI"
"33",20325177,"20325177_2002",2002,"dry",0.069373876,0.069373876,"ds_mag_50","Current","DS_Mag_50",0.669866143275249,0.999252420646891,"CSCI"
"34",20342997,"20342997_2011",2011,"wet",0.585844822,0.415844822,"ds_mag_50","Current","DS_Mag_50",0.669791417598737,0.995487804656606,"CSCI"
"35",20330868,"20330868_2010",2010,"wet",2.309599983,1.539599983,"ds_mag_50","Current","DS_Mag_50",0.669548990911435,0.98327455445818,"CSCI"
"36",20332118,"20332118_1999",1999,"dry",1.514513403,1.484513403,"ds_mag_50","Current","DS_Mag_50",0.669560876790692,0.983873354940122,"CSCI"
"37",22550551,"22550551_2012",2012,"dry",0.67767649,0.65767649,"ds_mag_50","Current","DS_Mag_50",0.669739255084931,0.992859901601938,"CSCI"
"38",22549547,"22549547_1994",1994,"moderate",2.041691975,2.031691975,"ds_mag_50","Current","DS_Mag_50",0.669442803976059,0.9779249470202,"CSCI"
"39",20330038,"20330038_1997",1997,"moderate",0.345295205,0.185295205,"ds_mag_50","Current","DS_Mag_50",0.669841142711511,0.997992913521531,"CSCI"
"40",20327393,"20327393_2003",2003,"moderate",0.733390693,0.603390693,"ds_mag_50","Current","DS_Mag_50",0.669750964765387,0.993449825338239,"CSCI"
"41",20325467,"20325467_1990",1990,"dry",0.085504496,0.085504496,"ds_mag_50","Current","DS_Mag_50",0.669862664468278,0.999077161312227,"CSCI"
"42",20348575,"20348575_1999",1999,"dry",0.105292208,0.065292208,"ds_mag_50","Current","DS_Mag_50",0.669867023544423,0.999296767858769,"CSCI"
"43",20348373,"20348373_1998",1998,"wet",29.32873352,29.28873352,"ds_mag_50","Current","DS_Mag_50",0.663534352993352,0.680262214669529,"CSCI"
"44",20325157,"20325157_2003",2003,"wet",0.669654762,0.569654762,"ds_mag_50","Current","DS_Mag_50",0.669758241645115,0.993816428346252,"CSCI"
"45",20342675,"20342675_1996",1996,"moderate",2.549292291,2.369292291,"ds_mag_50","Current","DS_Mag_50",0.669369944309466,0.974254339021634,"CSCI"
"46",20329720,"20329720_2011",2011,"wet",0.410932734,0.390932734,"ds_mag_50","Current","DS_Mag_50",0.66979679083937,0.995758503947008,"CSCI"
"47",20325255,"20325255_1992",1992,"wet",1.206563936,0.306563936,"ds_mag_50","Current","DS_Mag_50",0.669814987854814,0.996675254099225,"CSCI"
"48",20348695,"20348695_2006",2006,"moderate",1.326431901,1.206431901,"ds_mag_50","Current","DS_Mag_50",0.669620874362743,0.986895981561433,"CSCI"
"49",20341741,"20341741_2012",2012,"dry",0.084184898,0.084184898,"ds_mag_50","Current","DS_Mag_50",0.669862949059818,0.999091498791811,"CSCI"
"50",22547129,"22547129_2010",2010,"wet",5.430612554,5.290612554,"ds_mag_50","Current","DS_Mag_50",0.66873913653211,0.942474780022934,"CSCI"
"51",20342625,"20342625_1995",1995,"wet",2.706232351,2.696232351,"ds_mag_50","Current","DS_Mag_50",0.669299377555112,0.970699245990379,"CSCI"
"52",948070420,"948070420_1991",1991,"wet",1.018964452,0.838964452,"ds_mag_50","Current","DS_Mag_50",0.6697001489651,0.990889768564636,"CSCI"
"53",20348435,"20348435_2000",2000,"moderate",0.417219863,0.317219863,"ds_mag_50","Current","DS_Mag_50",0.669812689567938,0.996559468362256,"CSCI"
"54",20342623,"20342623_2004",2004,"dry",0.506849484,0.506849484,"ds_mag_50","Current","DS_Mag_50",0.669771788600433,0.994498912426577,"CSCI"
"55",20331310,"20331310_1990",1990,"dry",12.58723851,12.51723851,"ds_mag_50","Current","DS_Mag_50",0.667176070122941,0.863728824516085,"CSCI"
"56",20341933,"20341933_2004",2004,"dry",0.405239843,0.395239843,"ds_mag_50","Current","DS_Mag_50",0.669795861850434,0.995711702274986,"CSCI"
"57",20343075,"20343075_2012",2012,"dry",1.000068015,0.990068015,"ds_mag_50","Current","DS_Mag_50",0.669667552211074,0.989247571836965,"CSCI"
"58",22547417,"22547417_2008",2008,"wet",1.205902764,1.205902764,"ds_mag_50","Current","DS_Mag_50",0.669620988521621,0.986901732788574,"CSCI"
"59",24845754,"24845754_2010",2010,"wet",1.394256161,1.194256161,"ds_mag_50","Current","DS_Mag_50",0.669623501217685,0.987028320277956,"CSCI"
"60",20333310,"20333310_1991",1991,"wet",0.268205544,0.238205544,"ds_mag_50","Current","DS_Mag_50",0.669829731305985,0.997418016622395,"CSCI"
"61",948070220,"948070220_1999",1999,"moderate",0.617572677,0.537572677,"ds_mag_50","Current","DS_Mag_50",0.669765161712926,0.99416505547352,"CSCI"
"62",22548087,"22548087_2002",2002,"dry",0.756542957,0.756542957,"ds_mag_50","Current","DS_Mag_50",0.669717928621111,0.99178549250374,"CSCI"
"63",20332828,"20332828_1996",1996,"moderate",1.665001166,1.425001166,"ds_mag_50","Current","DS_Mag_50",0.66957371733841,0.984520250806705,"CSCI"
"64",20325059,"20325059_1990",1990,"dry",0.645765235,0.415765235,"ds_mag_50","Current","DS_Mag_50",0.669791434764775,0.995488669467016,"CSCI"
"65",22549123,"22549123_2008",2008,"wet",14.66724076,8.687240759,"ds_mag_50","Current","DS_Mag_50",0.668004931574178,0.905486159059007,"CSCI"
"66",20333112,"20333112_2011",2011,"wet",0.336420579,0.326420579,"ds_mag_50","Current","DS_Mag_50",0.669810705136703,0.996459494405432,"CSCI"
"67",948070230,"948070230_2008",2008,"wet",1.988101565,1.288101565,"ds_mag_50","Current","DS_Mag_50",0.669603254268127,0.986008296189598,"CSCI"
"68",948070162,"948070162_1997",1997,"moderate",4.95467316,4.95467316,"ds_mag_50","Current","DS_Mag_50",0.668811707649475,0.946130851156954,"CSCI"
"69",20326491,"20326491_2002",2002,"dry",1.189638029,1.099638029,"ds_mag_50","Current","DS_Mag_50",0.669643914245296,0.988056711237284,"CSCI"
"70",20334528,"20334528_2012",2012,"dry",0.073268648,0.073268648,"ds_mag_50","Current","DS_Mag_50",0.669865303311719,0.999210103999065,"CSCI"
"71",20348573,"20348573_2008",2008,"moderate",1.613295122,1.583295122,"ds_mag_50","Current","DS_Mag_50",0.669539562777957,0.982799573116976,"CSCI"
"72",22549471,"22549471_1990",1990,"dry",0.732483933,0.542483933,"ds_mag_50","Current","DS_Mag_50",0.669764102365578,0.994111686455619,"CSCI"
"73",20348587,"20348587_1991",1991,"wet",1.259513403,1.249513403,"ds_mag_50","Current","DS_Mag_50",0.669611579659434,0.98642772231861,"CSCI"
"74",20348903,"20348903_1990",1990,"dry",2.01871312,0.85871312,"ds_mag_50","Current","DS_Mag_50",0.669695888784417,0.990675144287266,"CSCI"
"75",22547073,"22547073_2006",2006,"moderate",11.86004953,11.68004953,"ds_mag_50","Current","DS_Mag_50",0.66735733732406,0.872860911848015,"CSCI"
"76",20329500,"20329500_1996",1996,"moderate",0.193792291,0.183792291,"ds_mag_50","Current","DS_Mag_50",0.669841466848662,0.998009243275372,"CSCI"
"77",20334674,"20334674_2004",2004,"dry",0.264046121,0.264046121,"ds_mag_50","Current","DS_Mag_50",0.6698241580824,0.997137242361033,"CSCI"
"78",20344393,"20344393_1991",1991,"wet",4.370633783,4.300633783,"ds_mag_50","Current","DS_Mag_50",0.668952973107612,0.953247684719409,"CSCI"
"79",20348777,"20348777_2012",2012,"moderate",0.265785631,0.025785631,"ds_mag_50","Current","DS_Mag_50",0.669875543632485,0.999726002644618,"CSCI"
"80",20329558,"20329558_2008",2008,"wet",0.391026973,0.361026973,"ds_mag_50","Current","DS_Mag_50",0.669803241097234,0.996083462448985,"CSCI"
"81",20350503,"20350503_2008",2008,"wet",1.17731968,1.04731968,"ds_mag_50","Current","DS_Mag_50",0.669655201193362,0.988625338075522,"CSCI"
"82",20341901,"20341901_1992",1992,"wet",1.859000083,1.839000083,"ds_mag_50","Current","DS_Mag_50",0.66948438639239,0.980019833767848,"CSCI"
"83",22548341,"22548341_2004",2004,"dry",2.14689011,2.14689011,"ds_mag_50","Current","DS_Mag_50",0.669417943248997,0.976672484747559,"CSCI"
"84",20329870,"20329870_2012",2012,"dry",0.564282384,0.564282384,"ds_mag_50","Current","DS_Mag_50",0.669759400465823,0.99387480874736,"CSCI"
"85",20332444,"20332444_2007",2007,"dry",0.332935065,0.242935065,"ds_mag_50","Current","DS_Mag_50",0.669828711259652,0.997366627556184,"CSCI"
"86",22549175,"22549175_2014",2014,"dry",1.161507409,0.121507409,"ds_mag_50","Current","DS_Mag_50",0.669854899840115,0.998685985953162,"CSCI"
"87",20344495,"20344495_2000",2000,"moderate",0.659799284,0.229799284,"ds_mag_50","Current","DS_Mag_50",0.669831544334416,0.997509355451833,"CSCI"
"88",20351617,"20351617_2008",2008,"wet",0.129699467,0.109699467,"ds_mag_50","Current","DS_Mag_50",0.669857446429789,0.998814280973729,"CSCI"
"89",20348891,"20348891_2012",2012,"moderate",0.337121462,0.337121462,"ds_mag_50","Current","DS_Mag_50",0.669808397138451,0.996343219417608,"CSCI"
"90",22545235,"22545235_1994",1994,"moderate",0.9996168,0.9796168,"ds_mag_50","Current","DS_Mag_50",0.669669806847608,0.989361158506862,"CSCI"
"91",20343485,"20343485_2009",2009,"moderate",0.350169164,0.320169164,"ds_mag_50","Current","DS_Mag_50",0.669812053456686,0.996527421618762,"CSCI"
"92",22549643,"22549643_1997",1997,"wet",0.383204379,0.283204379,"ds_mag_50","Current","DS_Mag_50",0.669820026051947,0.996929074183242,"CSCI"
"93",20331502,"20331502_1999",1999,"dry",4.552886613,4.482886613,"ds_mag_50","Current","DS_Mag_50",0.668913611518947,0.95126468137963,"CSCI"
"94",22549527,"22549527_1999",1999,"moderate",0.333545122,0.323545122,"ds_mag_50","Current","DS_Mag_50",0.669811325322421,0.996490738834137,"CSCI"
"95",22545277,"22545277_2009",2009,"moderate",0.230684815,0.200684815,"ds_mag_50","Current","DS_Mag_50",0.669837823587261,0.997825698866451,"CSCI"
"96",20333646,"20333646_2012",2012,"dry",6.74892699,4.72892699,"ds_mag_50","Current","DS_Mag_50",0.668860469829025,0.948587448265519,"CSCI"
"97",20332524,"20332524_1996",1996,"moderate",2.825639777,2.405639777,"ds_mag_50","Current","DS_Mag_50",0.669362099443266,0.973859121338554,"CSCI"
"98",22547519,"22547519_1992",1992,"wet",1.246933067,1.236933067,"ds_mag_50","Current","DS_Mag_50",0.669614293842439,0.986564460548642,"CSCI"
"99",20333520,"20333520_2011",2011,"wet",4.114580753,4.104580753,"ds_mag_50","Current","DS_Mag_50",0.66899531251998,0.955380708283192,"CSCI"
"100",20329814,"20329814_2000",2000,"dry",0.36091958,0.31091958,"ds_mag_50","Current","DS_Mag_50",0.669814048423735,0.996627926360929,"CSCI"
"101",20331510,"20331510_1997",1997,"moderate",2.839210123,1.539210123,"ds_mag_50","Current","DS_Mag_50",0.669549075031212,0.983278792340932,"CSCI"
"102",20331406,"20331406_1992",1992,"wet",13.03238736,12.89238736,"ds_mag_50","Current","DS_Mag_50",0.667094827263599,0.859635878401034,"CSCI"
"103",22547125,"22547125_2010",2010,"wet",5.415312521,5.265312521,"ds_mag_50","Current","DS_Mag_50",0.668744602236841,0.942750137575902,"CSCI"
"104",22549073,"22549073_2007",2007,"dry",0.800921745,0.300921745,"ds_mag_50","Current","DS_Mag_50",0.669816204768043,0.996736561152076,"CSCI"
"105",20331154,"20331154_1992",1992,"wet",0.942581252,0.912581252,"ds_mag_50","Current","DS_Mag_50",0.669684268214807,0.990089709879565,"CSCI"
"106",20342725,"20342725_1992",1992,"wet",1.450788711,1.230788711,"ds_mag_50","Current","DS_Mag_50",0.669615619471181,0.986631244596533,"CSCI"
"107",20334590,"20334590_2009",2009,"moderate",0.373018149,0.183018149,"ds_mag_50","Current","DS_Mag_50",0.669841633809705,0.998017654630598,"CSCI"
"108",20333084,"20333084_2007",2007,"dry",1.209379121,1.209379121,"ds_mag_50","Current","DS_Mag_50",0.669620238513194,0.986863948002257,"CSCI"
"109",20331138,"20331138_2009",2009,"moderate",2.583619297,2.573619297,"ds_mag_50","Current","DS_Mag_50",0.66932584325408,0.972032565381776,"CSCI"
"110",20350987,"20350987_2004",2004,"moderate",3.261740093,3.251740093,"ds_mag_50","Current","DS_Mag_50",0.669179459275399,0.964657865110251,"CSCI"
"111",20325145,"20325145_2003",2003,"wet",0.882049534,0.822049534,"ds_mag_50","Current","DS_Mag_50",0.669703797827378,0.991073595140945,"CSCI"
"112",948070165,"948070165_1997",1997,"moderate",1.615438645,0.895438645,"ds_mag_50","Current","DS_Mag_50",0.669687966283799,0.990276015448285,"CSCI"
"113",22549685,"22549685_2000",2000,"moderate",0.727576424,0.717576424,"ds_mag_50","Current","DS_Mag_50",0.669726334166699,0.992208956737267,"CSCI"
"114",20326477,"20326477_2001",2001,"dry",0.527303696,0.497303696,"ds_mag_50","Current","DS_Mag_50",0.669773847580485,0.994602642089343,"CSCI"
"115",20344503,"20344503_2012",2012,"dry",3.179385281,3.159385281,"ds_mag_50","Current","DS_Mag_50",0.669199397569462,0.965662339397438,"CSCI"
"116",948070418,"948070418_2012",2012,"dry",0.212608641,0.212608641,"ds_mag_50","Current","DS_Mag_50",0.669835251927611,0.9976961408418,"CSCI"
"117",20329968,"20329968_2009",2009,"moderate",0.79202381,0.60202381,"ds_mag_50","Current","DS_Mag_50",0.669751259605227,0.99346467911846,"CSCI"
"118",20325217,"20325217_1992",1992,"wet",0.402588245,0.292588245,"ds_mag_50","Current","DS_Mag_50",0.669818002141248,0.996827111284551,"CSCI"
"119",20329680,"20329680_2013",2013,"dry",0.38929329,0.38929329,"ds_mag_50","Current","DS_Mag_50",0.669797144446357,0.995776318366107,"CSCI"
"120",22545223,"22545223_2010",2010,"wet",1.187722278,1.177722278,"ds_mag_50","Current","DS_Mag_50",0.669627068303219,0.987208027011505,"CSCI"
"121",20342719,"20342719_2004",2004,"dry",0.130885947,0.130885947,"ds_mag_50","Current","DS_Mag_50",0.669852877186901,0.998584086405534,"CSCI"
"122",20341481,"20341481_2008",2008,"wet",0.498362388,0.468362388,"ds_mag_50","Current","DS_Mag_50",0.669780090040103,0.994917131892494,"CSCI"
"123",22549715,"22549715_2011",2011,"wet",1.28984016,1.24984016,"ds_mag_50","Current","DS_Mag_50",0.669611509162096,0.986424170722751,"CSCI"
"124",948070419,"948070419_2002",2002,"dry",1.705470363,1.605470363,"ds_mag_50","Current","DS_Mag_50",0.669534777957177,0.982558517918031,"CSCI"
"125",20348711,"20348711_2011",2011,"wet",0.299766234,0.279766234,"ds_mag_50","Current","DS_Mag_50",0.66982076758893,0.996966432185358,"CSCI"
"126",948070189,"948070189_2010",2010,"wet",1.991524226,1.791524226,"ds_mag_50","Current","DS_Mag_50",0.669494631153968,0.980535956137766,"CSCI"
"127",948070383,"948070383_1996",1996,"moderate",0.025465784,0.025465784,"ds_mag_50","Current","DS_Mag_50",0.66987561261104,0.999729477725561,"CSCI"
"128",22549585,"22549585_2003",2003,"wet",0.93257684,0.66257684,"ds_mag_50","Current","DS_Mag_50",0.669738198047953,0.992806648978534,"CSCI"
"129",20329712,"20329712_1996",1996,"moderate",0.355619963,0.185619963,"ds_mag_50","Current","DS_Mag_50",0.669841072670135,0.997989384896607,"CSCI"
"130",22548363,"22548363_2011",2011,"wet",1.529041875,1.499041875,"ds_mag_50","Current","DS_Mag_50",0.669557742043429,0.983715429040707,"CSCI"
"131",948070298,"948070298_2009",2009,"moderate",8.065084416,8.025084416,"ds_mag_50","Current","DS_Mag_50",0.668148125545468,0.912700149472932,"CSCI"
"132",20329980,"20329980_2010",2010,"wet",1.366391775,0.546391775,"ds_mag_50","Current","DS_Mag_50",0.669763259451239,0.994069221148544,"CSCI"
"133",20348455,"20348455_1996",1996,"moderate",0.427245837,0.407245837,"ds_mag_50","Current","DS_Mag_50",0.669793272302382,0.995581243047856,"CSCI"
"134",20329660,"20329660_1994",1994,"moderate",0.510851981,0.440851981,"ds_mag_50","Current","DS_Mag_50",0.669786023807838,0.9952160700613,"CSCI"
"135",22548281,"22548281_2000",2000,"moderate",1.853000999,1.853000999,"ds_mag_50","Current","DS_Mag_50",0.669481365119834,0.979867624627646,"CSCI"
"136",20325451,"20325451_1990",1990,"dry",0.107095738,0.107095738,"ds_mag_50","Current","DS_Mag_50",0.669858007968248,0.998842570803421,"CSCI"
"137",20325459,"20325459_1990",1990,"dry",1.402794039,1.372794039,"ds_mag_50","Current","DS_Mag_50",0.669584981504475,0.98508772990715,"CSCI"
"138",20331504,"20331504_2002",2002,"dry",11.82458783,11.68458783,"ds_mag_50","Current","DS_Mag_50",0.667356354830011,0.872811414633978,"CSCI"
"139",22545269,"22545269_1995",1995,"wet",3.124982101,3.054982101,"ds_mag_50","Current","DS_Mag_50",0.669221936229629,0.966797817915998,"CSCI"
"140",20332908,"20332908_1990",1990,"dry",0.637176074,0.467176074,"ds_mag_50","Current","DS_Mag_50",0.669780345919357,0.994930022871555,"CSCI"
"141",20351041,"20351041_2000",2000,"moderate",0.054285631,0.054285631,"ds_mag_50","Current","DS_Mag_50",0.669869397261793,0.999416353719804,"CSCI"
"142",20331522,"20331522_1997",1997,"moderate",2.905767982,1.545767982,"ds_mag_50","Current","DS_Mag_50",0.669547660045843,0.983207506582228,"CSCI"
"143",20331158,"20331158_2012",2012,"moderate",8.113605811,8.103605811,"ds_mag_50","Current","DS_Mag_50",0.668131146602674,0.911844764784205,"CSCI"
"144",20350815,"20350815_2007",2007,"dry",1.742283217,1.742283217,"ds_mag_50","Current","DS_Mag_50",0.669505256645836,0.981071259375648,"CSCI"
"145",20342987,"20342987_1990",1990,"dry",1.003531802,0.993531802,"ds_mag_50","Current","DS_Mag_50",0.669666804967935,0.98920992636355,"CSCI"
"146",20351089,"20351089_1999",1999,"dry",0.274925574,0.264925574,"ds_mag_50","Current","DS_Mag_50",0.66982396840359,0.99712768650401,"CSCI"
"147",20333472,"20333472_2002",2002,"dry",0.100439311,0.100439311,"ds_mag_50","Current","DS_Mag_50",0.669859443537782,0.998914893574843,"CSCI"
"148",20333430,"20333430_2014",2014,"dry",0.327485764,0.327485764,"ds_mag_50","Current","DS_Mag_50",0.669810475394803,0.996447920204009,"CSCI"
"149",22548221,"22548221_1993",1993,"wet",3.553207376,0.813207376,"ds_mag_50","Current","DS_Mag_50",0.669705705237112,0.991169688820125,"CSCI"
"150",20334716,"20334716_1993",1993,"wet",21.57659049,21.22659049,"ds_mag_50","Current","DS_Mag_50",0.665287403321125,0.768579398317246,"CSCI"
"151",20341987,"20341987_2001",2001,"moderate",1.15510298,1.15510298,"ds_mag_50","Current","DS_Mag_50",0.669631948248728,0.98745387451336,"CSCI"
"152",20348559,"20348559_1996",1996,"moderate",2.475415168,2.465415168,"ds_mag_50","Current","DS_Mag_50",0.669349197935052,0.973209154334051,"CSCI"
"153",20326511,"20326511_2012",2012,"dry",0.226158508,0.216158508,"ds_mag_50","Current","DS_Mag_50",0.669834486311514,0.997657569754383,"CSCI"
"154",20329672,"20329672_1994",1994,"moderate",0.354884948,0.194884948,"ds_mag_50","Current","DS_Mag_50",0.6698390744643,0.99788871698714,"CSCI"
"155",20331890,"20331890_2001",2001,"moderate",0.309837579,0.309837579,"ds_mag_50","Current","DS_Mag_50",0.669814281791273,0.99663968321891,"CSCI"
"156",948070245,"948070245_2000",2000,"moderate",18.3282669,18.2982669,"ds_mag_50","Current","DS_Mag_50",0.665923019874951,0.800601219382161,"CSCI"
"157",20334446,"20334446_1992",1992,"wet",0.296501166,0.226501166,"ds_mag_50","Current","DS_Mag_50",0.669832255657896,0.997545191323372,"CSCI"
"158",20341583,"20341583_2003",2003,"moderate",0.516410589,0.506410589,"ds_mag_50","Current","DS_Mag_50",0.669771883268093,0.994503681702727,"CSCI"
"159",22549109,"22549109_1999",1999,"moderate",8.055260406,6.525260406,"ds_mag_50","Current","DS_Mag_50",0.668472353512359,0.929034478523256,"CSCI"
"160",948070179,"948070179_2001",2001,"dry",1.220505411,1.220505411,"ds_mag_50","Current","DS_Mag_50",0.669617838060241,0.986743015225311,"CSCI"
"161",20343069,"20343069_2003",2003,"wet",14.35252065,13.78252065,"ds_mag_50","Current","DS_Mag_50",0.666902018775587,0.849922350857141,"CSCI"
"162",20326439,"20326439_1991",1991,"wet",1.484619297,0.954619297,"ds_mag_50","Current","DS_Mag_50",0.669675199517547,0.989632836629174,"CSCI"
"163",20329546,"20329546_1994",1994,"moderate",0.398722527,0.378722527,"ds_mag_50","Current","DS_Mag_50",0.669799424419385,0.995891181466972,"CSCI"
"164",20328618,"20328618_2006",2006,"moderate",0.445583916,0.065583916,"ds_mag_50","Current","DS_Mag_50",0.669866960633525,0.999293598461269,"CSCI"
"165",20333774,"20333774_1991",1991,"wet",8.415986014,8.415986014,"ds_mag_50","Current","DS_Mag_50",0.668063595261771,0.908441585716491,"CSCI"
"166",20332910,"20332910_1990",1990,"dry",1.961948801,1.961948801,"ds_mag_50","Current","DS_Mag_50",0.669457854680028,0.97868318867783,"CSCI"
"167",20329734,"20329734_2013",2013,"dry",0.272917999,0.172917999,"ds_mag_50","Current","DS_Mag_50",0.669843812129101,0.998127396508021,"CSCI"
"168",20332552,"20332552_2012",2012,"dry",3.245026973,3.245026973,"ds_mag_50","Current","DS_Mag_50",0.669180908577813,0.964730879732488,"CSCI"
"169",20343477,"20343477_2000",2000,"dry",0.641242674,0.631242674,"ds_mag_50","Current","DS_Mag_50",0.669744956999295,0.993147159195231,"CSCI"
"170",20329920,"20329920_2000",2000,"moderate",0.048877706,0.028877706,"ds_mag_50","Current","DS_Mag_50",0.669874876791812,0.999692407779034,"CSCI"
"171",948070244,"948070244_2013",2013,"dry",17.00570788,16.97570788,"ds_mag_50","Current","DS_Mag_50",0.666209894851461,0.815053736564932,"CSCI"
"172",20341721,"20341721_1992",1992,"wet",0.500986264,0.470986264,"ds_mag_50","Current","DS_Mag_50",0.669779524088882,0.994888619751611,"CSCI"
"173",20348507,"20348507_2011",2011,"wet",0.373138278,0.223138278,"ds_mag_50","Current","DS_Mag_50",0.669832980949881,0.997581730916386,"CSCI"
"174",20331452,"20331452_2014",2014,"dry",4.103895854,4.103895854,"ds_mag_50","Current","DS_Mag_50",0.668995460425274,0.955388159626036,"CSCI"
"175",948070201,"948070201_1994",1994,"moderate",11.01627722,10.93627722,"ds_mag_50","Current","DS_Mag_50",0.667518336508548,0.880971913750416,"CSCI"
"176",20350707,"20350707_2001",2001,"moderate",2.596944056,2.586944056,"ds_mag_50","Current","DS_Mag_50",0.669322967192476,0.971887671845717,"CSCI"
"177",20350837,"20350837_2011",2011,"wet",1.025939061,0.915939061,"ds_mag_50","Current","DS_Mag_50",0.669683543852902,0.990053217143214,"CSCI"
"178",948070490,"948070490_1991",1991,"wet",12.48134382,12.28134382,"ds_mag_50","Current","DS_Mag_50",0.667227150781004,0.866302224599087,"CSCI"
