COMID,FlowMetric,PredictedProbabilityScaled,Index,IndexCode
20334452,DS_Mag_50,9.994886e-01,ASCI,ASCI_DS_Mag_50
948070506,DS_Mag_50,9.984543e-01,ASCI,ASCI_DS_Mag_50
20348809,DS_Mag_50,9.994658e-01,ASCI,ASCI_DS_Mag_50
20331130,DS_Mag_50,9.829549e-01,ASCI,ASCI_DS_Mag_50
20343431,DS_Mag_50,9.545645e-01,ASCI,ASCI_DS_Mag_50
948070410,DS_Mag_50,9.858511e-01,ASCI,ASCI_DS_Mag_50
20325093,DS_Mag_50,9.844466e-01,ASCI,ASCI_DS_Mag_50
22548497,DS_Mag_50,9.281839e-01,ASCI,ASCI_DS_Mag_50
20342575,DS_Mag_50,9.914869e-01,ASCI,ASCI_DS_Mag_50
20343471,DS_Mag_50,9.826705e-01,ASCI,ASCI_DS_Mag_50
20333592,DS_Mag_50,9.973185e-01,ASCI,ASCI_DS_Mag_50
20334482,DS_Mag_50,9.816833e-01,ASCI,ASCI_DS_Mag_50
22548521,DS_Mag_50,9.955042e-01,ASCI,ASCI_DS_Mag_50
22545327,DS_Mag_50,9.352175e-01,ASCI,ASCI_DS_Mag_50
20350773,DS_Mag_50,9.970043e-01,ASCI,ASCI_DS_Mag_50
20329506,DS_Mag_50,9.898612e-01,ASCI,ASCI_DS_Mag_50
20351075,DS_Mag_50,9.769079e-01,ASCI,ASCI_DS_Mag_50
20348415,DS_Mag_50,9.920734e-01,ASCI,ASCI_DS_Mag_50
20341659,DS_Mag_50,9.917129e-01,ASCI,ASCI_DS_Mag_50
20350785,DS_Mag_50,9.825841e-01,ASCI,ASCI_DS_Mag_50
20326387,DS_Mag_50,9.969882e-01,ASCI,ASCI_DS_Mag_50
20342629,DS_Mag_50,9.893766e-01,ASCI,ASCI_DS_Mag_50
20332738,DS_Mag_50,9.961997e-01,ASCI,ASCI_DS_Mag_50
20332824,DS_Mag_50,9.853039e-01,ASCI,ASCI_DS_Mag_50
20328606,DS_Mag_50,9.986922e-01,ASCI,ASCI_DS_Mag_50
20333556,DS_Mag_50,9.272833e-01,ASCI,ASCI_DS_Mag_50
20341671,DS_Mag_50,9.641820e-01,ASCI,ASCI_DS_Mag_50
20334598,DS_Mag_50,9.957216e-01,ASCI,ASCI_DS_Mag_50
20350883,DS_Mag_50,9.998848e-01,ASCI,ASCI_DS_Mag_50
20348933,DS_Mag_50,9.865137e-01,ASCI,ASCI_DS_Mag_50
22547085,DS_Mag_50,9.881725e-01,ASCI,ASCI_DS_Mag_50
20350513,DS_Mag_50,9.974120e-01,ASCI,ASCI_DS_Mag_50
20332938,DS_Mag_50,9.940052e-01,ASCI,ASCI_DS_Mag_50
20343243,DS_Mag_50,9.838153e-01,ASCI,ASCI_DS_Mag_50
20333654,DS_Mag_50,8.985319e-01,ASCI,ASCI_DS_Mag_50
20333546,DS_Mag_50,9.515481e-01,ASCI,ASCI_DS_Mag_50
20331408,DS_Mag_50,8.659369e-01,ASCI,ASCI_DS_Mag_50
20328666,DS_Mag_50,9.194875e-01,ASCI,ASCI_DS_Mag_50
20333630,DS_Mag_50,9.710653e-01,ASCI,ASCI_DS_Mag_50
20342521,DS_Mag_50,9.933573e-01,ASCI,ASCI_DS_Mag_50
20342631,DS_Mag_50,9.866370e-01,ASCI,ASCI_DS_Mag_50
20331360,DS_Mag_50,8.605306e-01,ASCI,ASCI_DS_Mag_50
20350543,DS_Mag_50,9.565880e-01,ASCI,ASCI_DS_Mag_50
20325281,DS_Mag_50,9.973202e-01,ASCI,ASCI_DS_Mag_50
20325189,DS_Mag_50,9.995466e-01,ASCI,ASCI_DS_Mag_50
20331560,DS_Mag_50,9.491419e-01,ASCI,ASCI_DS_Mag_50
20332430,DS_Mag_50,9.991114e-01,ASCI,ASCI_DS_Mag_50
20331410,DS_Mag_50,4.946352e-01,ASCI,ASCI_DS_Mag_50
20331470,DS_Mag_50,9.680133e-01,ASCI,ASCI_DS_Mag_50
22548515,DS_Mag_50,9.224450e-01,ASCI,ASCI_DS_Mag_50
20325539,DS_Mag_50,9.974256e-01,ASCI,ASCI_DS_Mag_50
20332726,DS_Mag_50,9.962327e-01,ASCI,ASCI_DS_Mag_50
22545487,DS_Mag_50,9.615043e-01,ASCI,ASCI_DS_Mag_50
22549655,DS_Mag_50,9.852438e-01,ASCI,ASCI_DS_Mag_50
20331590,DS_Mag_50,9.255733e-01,ASCI,ASCI_DS_Mag_50
20348545,DS_Mag_50,9.990471e-01,ASCI,ASCI_DS_Mag_50
20348619,DS_Mag_50,9.957139e-01,ASCI,ASCI_DS_Mag_50
20344453,DS_Mag_50,9.968488e-01,ASCI,ASCI_DS_Mag_50
20350961,DS_Mag_50,9.973679e-01,ASCI,ASCI_DS_Mag_50
20344483,DS_Mag_50,9.833866e-01,ASCI,ASCI_DS_Mag_50
22545425,DS_Mag_50,9.894674e-01,ASCI,ASCI_DS_Mag_50
20331342,DS_Mag_50,9.485609e-01,ASCI,ASCI_DS_Mag_50
20328652,DS_Mag_50,8.873939e-01,ASCI,ASCI_DS_Mag_50
20343021,DS_Mag_50,9.966191e-01,ASCI,ASCI_DS_Mag_50
20333456,DS_Mag_50,9.432681e-01,ASCI,ASCI_DS_Mag_50
22548475,DS_Mag_50,9.982247e-01,ASCI,ASCI_DS_Mag_50
20329840,DS_Mag_50,9.963674e-01,ASCI,ASCI_DS_Mag_50
20334492,DS_Mag_50,9.949693e-01,ASCI,ASCI_DS_Mag_50
20343365,DS_Mag_50,9.948105e-01,ASCI,ASCI_DS_Mag_50
20331956,DS_Mag_50,9.804710e-01,ASCI,ASCI_DS_Mag_50
22547541,DS_Mag_50,9.913812e-01,ASCI,ASCI_DS_Mag_50
22549723,DS_Mag_50,9.908184e-01,ASCI,ASCI_DS_Mag_50
20325133,DS_Mag_50,9.982785e-01,ASCI,ASCI_DS_Mag_50
20343193,DS_Mag_50,9.820111e-01,ASCI,ASCI_DS_Mag_50
20329938,DS_Mag_50,9.940157e-01,ASCI,ASCI_DS_Mag_50
20333576,DS_Mag_50,9.356052e-01,ASCI,ASCI_DS_Mag_50
20344505,DS_Mag_50,9.858193e-01,ASCI,ASCI_DS_Mag_50
20329468,DS_Mag_50,9.925705e-01,ASCI,ASCI_DS_Mag_50
22548577,DS_Mag_50,9.624673e-01,ASCI,ASCI_DS_Mag_50
20332776,DS_Mag_50,9.650435e-01,ASCI,ASCI_DS_Mag_50
20332920,DS_Mag_50,9.937467e-01,ASCI,ASCI_DS_Mag_50
20348863,DS_Mag_50,9.993864e-01,ASCI,ASCI_DS_Mag_50
22549103,DS_Mag_50,9.968665e-01,ASCI,ASCI_DS_Mag_50
20343125,DS_Mag_50,9.962983e-01,ASCI,ASCI_DS_Mag_50
20342683,DS_Mag_50,9.821766e-01,ASCI,ASCI_DS_Mag_50
20343529,DS_Mag_50,9.937549e-01,ASCI,ASCI_DS_Mag_50
20329182,DS_Mag_50,8.993629e-01,ASCI,ASCI_DS_Mag_50
20329746,DS_Mag_50,9.968568e-01,ASCI,ASCI_DS_Mag_50
20332996,DS_Mag_50,9.737101e-01,ASCI,ASCI_DS_Mag_50
22548527,DS_Mag_50,9.072827e-01,ASCI,ASCI_DS_Mag_50
20326349,DS_Mag_50,9.902695e-01,ASCI,ASCI_DS_Mag_50
20348585,DS_Mag_50,9.992119e-01,ASCI,ASCI_DS_Mag_50
20344365,DS_Mag_50,9.953625e-01,ASCI,ASCI_DS_Mag_50
22548457,DS_Mag_50,9.668829e-01,ASCI,ASCI_DS_Mag_50
20325329,DS_Mag_50,9.936089e-01,ASCI,ASCI_DS_Mag_50
20342689,DS_Mag_50,9.841838e-01,ASCI,ASCI_DS_Mag_50
22545371,DS_Mag_50,9.845708e-01,ASCI,ASCI_DS_Mag_50
20350945,DS_Mag_50,9.973776e-01,ASCI,ASCI_DS_Mag_50
20329472,DS_Mag_50,9.966853e-01,ASCI,ASCI_DS_Mag_50
20350787,DS_Mag_50,9.795246e-01,ASCI,ASCI_DS_Mag_50
20350757,DS_Mag_50,9.974299e-01,ASCI,ASCI_DS_Mag_50
20341953,DS_Mag_50,9.830390e-01,ASCI,ASCI_DS_Mag_50
20350897,DS_Mag_50,9.977091e-01,ASCI,ASCI_DS_Mag_50
20331384,DS_Mag_50,8.570608e-01,ASCI,ASCI_DS_Mag_50
20351081,DS_Mag_50,9.983400e-01,ASCI,ASCI_DS_Mag_50
22549695,DS_Mag_50,9.757544e-01,ASCI,ASCI_DS_Mag_50
20348385,DS_Mag_50,9.937429e-01,ASCI,ASCI_DS_Mag_50
20325309,DS_Mag_50,9.866215e-01,ASCI,ASCI_DS_Mag_50
20350839,DS_Mag_50,9.987384e-01,ASCI,ASCI_DS_Mag_50
20342511,DS_Mag_50,9.815735e-01,ASCI,ASCI_DS_Mag_50
22547569,DS_Mag_50,9.968275e-01,ASCI,ASCI_DS_Mag_50
20334544,DS_Mag_50,9.992736e-01,ASCI,ASCI_DS_Mag_50
20348577,DS_Mag_50,9.991567e-01,ASCI,ASCI_DS_Mag_50
20330004,DS_Mag_50,9.976600e-01,ASCI,ASCI_DS_Mag_50
20342681,DS_Mag_50,9.741434e-01,ASCI,ASCI_DS_Mag_50
20330874,DS_Mag_50,9.980439e-01,ASCI,ASCI_DS_Mag_50
20326483,DS_Mag_50,9.864410e-01,ASCI,ASCI_DS_Mag_50
20326499,DS_Mag_50,9.921233e-01,ASCI,ASCI_DS_Mag_50
20332832,DS_Mag_50,9.858121e-01,ASCI,ASCI_DS_Mag_50
22549111,DS_Mag_50,9.282341e-01,ASCI,ASCI_DS_Mag_50
20341655,DS_Mag_50,9.923096e-01,ASCI,ASCI_DS_Mag_50
948070413,DS_Mag_50,9.986543e-01,ASCI,ASCI_DS_Mag_50
20348729,DS_Mag_50,9.940120e-01,ASCI,ASCI_DS_Mag_50
20331518,DS_Mag_50,9.942649e-01,ASCI,ASCI_DS_Mag_50
20348487,DS_Mag_50,9.974044e-01,ASCI,ASCI_DS_Mag_50
20325431,DS_Mag_50,9.942249e-01,ASCI,ASCI_DS_Mag_50
20343419,DS_Mag_50,9.972548e-01,ASCI,ASCI_DS_Mag_50
20332906,DS_Mag_50,9.894524e-01,ASCI,ASCI_DS_Mag_50
20343045,DS_Mag_50,9.839970e-01,ASCI,ASCI_DS_Mag_50
20332702,DS_Mag_50,9.847383e-01,ASCI,ASCI_DS_Mag_50
20350789,DS_Mag_50,9.980925e-01,ASCI,ASCI_DS_Mag_50
20332796,DS_Mag_50,9.966610e-01,ASCI,ASCI_DS_Mag_50
20351623,DS_Mag_50,9.970809e-01,ASCI,ASCI_DS_Mag_50
20350923,DS_Mag_50,9.988698e-01,ASCI,ASCI_DS_Mag_50
20326503,DS_Mag_50,9.948775e-01,ASCI,ASCI_DS_Mag_50
20350891,DS_Mag_50,9.991667e-01,ASCI,ASCI_DS_Mag_50
20337548,DS_Mag_50,9.755687e-01,ASCI,ASCI_DS_Mag_50
20333574,DS_Mag_50,9.907030e-01,ASCI,ASCI_DS_Mag_50
20331476,DS_Mag_50,8.342049e-01,ASCI,ASCI_DS_Mag_50
20333608,DS_Mag_50,9.674638e-01,ASCI,ASCI_DS_Mag_50
20333536,DS_Mag_50,9.690553e-01,ASCI,ASCI_DS_Mag_50
20350821,DS_Mag_50,9.987354e-01,ASCI,ASCI_DS_Mag_50
22548217,DS_Mag_50,9.981454e-01,ASCI,ASCI_DS_Mag_50
20351037,DS_Mag_50,9.767678e-01,ASCI,ASCI_DS_Mag_50
20343337,DS_Mag_50,9.865590e-01,ASCI,ASCI_DS_Mag_50
20329534,DS_Mag_50,9.960318e-01,ASCI,ASCI_DS_Mag_50
20325365,DS_Mag_50,9.889953e-01,ASCI,ASCI_DS_Mag_50
948070406,DS_Mag_50,8.588567e-01,ASCI,ASCI_DS_Mag_50
20332676,DS_Mag_50,9.880373e-01,ASCI,ASCI_DS_Mag_50
22547491,DS_Mag_50,9.928385e-01,ASCI,ASCI_DS_Mag_50
20329804,DS_Mag_50,9.994142e-01,ASCI,ASCI_DS_Mag_50
20342659,DS_Mag_50,9.981996e-01,ASCI,ASCI_DS_Mag_50
20332618,DS_Mag_50,9.961764e-01,ASCI,ASCI_DS_Mag_50
20343415,DS_Mag_50,9.985363e-01,ASCI,ASCI_DS_Mag_50
20331182,DS_Mag_50,9.869148e-01,ASCI,ASCI_DS_Mag_50
20342595,DS_Mag_50,9.735438e-01,ASCI,ASCI_DS_Mag_50
22549161,DS_Mag_50,9.096312e-01,ASCI,ASCI_DS_Mag_50
20343225,DS_Mag_50,9.790859e-01,ASCI,ASCI_DS_Mag_50
20333638,DS_Mag_50,8.916871e-01,ASCI,ASCI_DS_Mag_50
20343287,DS_Mag_50,9.898198e-01,ASCI,ASCI_DS_Mag_50
20342967,DS_Mag_50,9.945394e-01,ASCI,ASCI_DS_Mag_50
20331598,DS_Mag_50,8.992354e-01,ASCI,ASCI_DS_Mag_50
22548215,DS_Mag_50,9.952722e-01,ASCI,ASCI_DS_Mag_50
20341593,DS_Mag_50,9.978385e-01,ASCI,ASCI_DS_Mag_50
22548579,DS_Mag_50,9.074006e-01,ASCI,ASCI_DS_Mag_50
20325097,DS_Mag_50,9.981055e-01,ASCI,ASCI_DS_Mag_50
22548523,DS_Mag_50,9.216242e-01,ASCI,ASCI_DS_Mag_50
20351079,DS_Mag_50,9.733743e-01,ASCI,ASCI_DS_Mag_50
20348789,DS_Mag_50,9.853399e-01,ASCI,ASCI_DS_Mag_50
20341495,DS_Mag_50,9.832275e-01,ASCI,ASCI_DS_Mag_50
20331702,DS_Mag_50,9.047480e-01,ASCI,ASCI_DS_Mag_50
20351601,DS_Mag_50,9.904669e-01,ASCI,ASCI_DS_Mag_50
20351021,DS_Mag_50,9.915391e-01,ASCI,ASCI_DS_Mag_50
20348457,DS_Mag_50,9.976111e-01,ASCI,ASCI_DS_Mag_50
20325127,DS_Mag_50,9.948708e-01,ASCI,ASCI_DS_Mag_50
22549651,DS_Mag_50,9.919505e-01,ASCI,ASCI_DS_Mag_50
948070182,DS_Mag_50,9.670133e-01,ASCI,ASCI_DS_Mag_50
22549165,DS_Mag_50,9.085627e-01,ASCI,ASCI_DS_Mag_50
948070190,DS_Mag_50,9.726165e-01,ASCI,ASCI_DS_Mag_50
20348307,DS_Mag_50,9.977372e-01,ASCI,ASCI_DS_Mag_50
20330900,DS_Mag_50,9.969275e-01,ASCI,ASCI_DS_Mag_50
20325521,DS_Mag_50,9.996105e-01,ASCI,ASCI_DS_Mag_50
20341847,DS_Mag_50,9.966097e-01,ASCI,ASCI_DS_Mag_50
22548347,DS_Mag_50,9.888327e-01,ASCI,ASCI_DS_Mag_50
20342501,DS_Mag_50,9.827967e-01,ASCI,ASCI_DS_Mag_50
22549627,DS_Mag_50,9.946609e-01,ASCI,ASCI_DS_Mag_50
22548081,DS_Mag_50,9.970959e-01,ASCI,ASCI_DS_Mag_50
20346067,DS_Mag_50,9.962547e-01,ASCI,ASCI_DS_Mag_50
20341537,DS_Mag_50,9.997472e-01,ASCI,ASCI_DS_Mag_50
20332934,DS_Mag_50,9.945866e-01,ASCI,ASCI_DS_Mag_50
22548327,DS_Mag_50,9.500945e-01,ASCI,ASCI_DS_Mag_50
20343491,DS_Mag_50,9.932574e-01,ASCI,ASCI_DS_Mag_50
20333200,DS_Mag_50,9.827691e-01,ASCI,ASCI_DS_Mag_50
20332950,DS_Mag_50,9.953962e-01,ASCI,ASCI_DS_Mag_50
20328602,DS_Mag_50,9.818591e-01,ASCI,ASCI_DS_Mag_50
20329490,DS_Mag_50,9.971057e-01,ASCI,ASCI_DS_Mag_50
20332914,DS_Mag_50,9.876865e-01,ASCI,ASCI_DS_Mag_50
20329192,DS_Mag_50,9.798561e-01,ASCI,ASCI_DS_Mag_50
22549551,DS_Mag_50,9.948941e-01,ASCI,ASCI_DS_Mag_50
20324983,DS_Mag_50,9.933821e-01,ASCI,ASCI_DS_Mag_50
20341949,DS_Mag_50,9.739265e-01,ASCI,ASCI_DS_Mag_50
20325559,DS_Mag_50,9.983077e-01,ASCI,ASCI_DS_Mag_50
20329498,DS_Mag_50,9.986565e-01,ASCI,ASCI_DS_Mag_50
20325495,DS_Mag_50,9.580314e-01,ASCI,ASCI_DS_Mag_50
20334398,DS_Mag_50,9.996505e-01,ASCI,ASCI_DS_Mag_50
20325035,DS_Mag_50,9.683710e-01,ASCI,ASCI_DS_Mag_50
20325403,DS_Mag_50,9.938545e-01,ASCI,ASCI_DS_Mag_50
20348609,DS_Mag_50,9.935780e-01,ASCI,ASCI_DS_Mag_50
20333284,DS_Mag_50,9.300703e-01,ASCI,ASCI_DS_Mag_50
20333220,DS_Mag_50,9.839740e-01,ASCI,ASCI_DS_Mag_50
20348581,DS_Mag_50,9.885300e-01,ASCI,ASCI_DS_Mag_50
20350705,DS_Mag_50,8.491148e-01,ASCI,ASCI_DS_Mag_50
20332654,DS_Mag_50,9.933327e-01,ASCI,ASCI_DS_Mag_50
20331210,DS_Mag_50,9.461460e-01,ASCI,ASCI_DS_Mag_50
22549465,DS_Mag_50,9.998954e-01,ASCI,ASCI_DS_Mag_50
20350873,DS_Mag_50,9.991913e-01,ASCI,ASCI_DS_Mag_50
20350875,DS_Mag_50,9.991066e-01,ASCI,ASCI_DS_Mag_50
20329900,DS_Mag_50,9.966684e-01,ASCI,ASCI_DS_Mag_50
20348661,DS_Mag_50,9.977198e-01,ASCI,ASCI_DS_Mag_50
22548359,DS_Mag_50,9.793629e-01,ASCI,ASCI_DS_Mag_50
20332858,DS_Mag_50,9.845821e-01,ASCI,ASCI_DS_Mag_50
20348885,DS_Mag_50,9.986458e-01,ASCI,ASCI_DS_Mag_50
20329226,DS_Mag_50,9.953706e-01,ASCI,ASCI_DS_Mag_50
20329810,DS_Mag_50,9.996099e-01,ASCI,ASCI_DS_Mag_50
20350759,DS_Mag_50,9.974517e-01,ASCI,ASCI_DS_Mag_50
20329800,DS_Mag_50,9.956650e-01,ASCI,ASCI_DS_Mag_50
20334574,DS_Mag_50,9.997210e-01,ASCI,ASCI_DS_Mag_50
20350743,DS_Mag_50,9.915837e-01,ASCI,ASCI_DS_Mag_50
22550573,DS_Mag_50,9.917836e-01,ASCI,ASCI_DS_Mag_50
20350681,DS_Mag_50,9.851448e-01,ASCI,ASCI_DS_Mag_50
20332416,DS_Mag_50,9.908278e-01,ASCI,ASCI_DS_Mag_50
22550533,DS_Mag_50,9.878486e-01,ASCI,ASCI_DS_Mag_50
20332670,DS_Mag_50,9.891703e-01,ASCI,ASCI_DS_Mag_50
20348197,DS_Mag_50,9.647639e-01,ASCI,ASCI_DS_Mag_50
20344355,DS_Mag_50,9.972212e-01,ASCI,ASCI_DS_Mag_50
20331312,DS_Mag_50,9.433474e-01,ASCI,ASCI_DS_Mag_50
20329878,DS_Mag_50,9.992938e-01,ASCI,ASCI_DS_Mag_50
20325169,DS_Mag_50,9.930842e-01,ASCI,ASCI_DS_Mag_50
20333446,DS_Mag_50,9.215348e-01,ASCI,ASCI_DS_Mag_50
948070426,DS_Mag_50,9.796612e-01,ASCI,ASCI_DS_Mag_50
20350919,DS_Mag_50,9.989720e-01,ASCI,ASCI_DS_Mag_50
20350881,DS_Mag_50,9.993955e-01,ASCI,ASCI_DS_Mag_50
20341633,DS_Mag_50,9.881529e-01,ASCI,ASCI_DS_Mag_50
22545229,DS_Mag_50,9.675869e-01,ASCI,ASCI_DS_Mag_50
948070197,DS_Mag_50,9.703057e-01,ASCI,ASCI_DS_Mag_50
948070213,DS_Mag_50,9.983291e-01,ASCI,ASCI_DS_Mag_50
948070166,DS_Mag_50,9.920389e-01,ASCI,ASCI_DS_Mag_50
20325251,DS_Mag_50,9.977471e-01,ASCI,ASCI_DS_Mag_50
20341879,DS_Mag_50,9.838961e-01,ASCI,ASCI_DS_Mag_50
20351007,DS_Mag_50,9.836183e-01,ASCI,ASCI_DS_Mag_50
20325567,DS_Mag_50,9.987504e-01,ASCI,ASCI_DS_Mag_50
20348617,DS_Mag_50,9.911115e-01,ASCI,ASCI_DS_Mag_50
20350683,DS_Mag_50,8.530821e-01,ASCI,ASCI_DS_Mag_50
20342597,DS_Mag_50,9.864905e-01,ASCI,ASCI_DS_Mag_50
948070500,DS_Mag_50,9.739001e-01,ASCI,ASCI_DS_Mag_50
20325311,DS_Mag_50,9.617126e-01,ASCI,ASCI_DS_Mag_50
20343387,DS_Mag_50,9.994300e-01,ASCI,ASCI_DS_Mag_50
948070415,DS_Mag_50,9.904621e-01,ASCI,ASCI_DS_Mag_50
20341707,DS_Mag_50,9.919736e-01,ASCI,ASCI_DS_Mag_50
20325205,DS_Mag_50,9.960595e-01,ASCI,ASCI_DS_Mag_50
22547453,DS_Mag_50,9.655784e-01,ASCI,ASCI_DS_Mag_50
20330008,DS_Mag_50,9.732309e-01,ASCI,ASCI_DS_Mag_50
22549451,DS_Mag_50,9.854079e-01,ASCI,ASCI_DS_Mag_50
20342497,DS_Mag_50,9.913943e-01,ASCI,ASCI_DS_Mag_50
20348605,DS_Mag_50,9.984961e-01,ASCI,ASCI_DS_Mag_50
20329880,DS_Mag_50,9.995997e-01,ASCI,ASCI_DS_Mag_50
20342527,DS_Mag_50,9.796296e-01,ASCI,ASCI_DS_Mag_50
20325243,DS_Mag_50,9.709322e-01,ASCI,ASCI_DS_Mag_50
20348759,DS_Mag_50,9.981859e-01,ASCI,ASCI_DS_Mag_50
20341869,DS_Mag_50,9.970301e-01,ASCI,ASCI_DS_Mag_50
20351049,DS_Mag_50,9.943263e-01,ASCI,ASCI_DS_Mag_50
22548441,DS_Mag_50,9.989738e-01,ASCI,ASCI_DS_Mag_50
20348509,DS_Mag_50,9.975523e-01,ASCI,ASCI_DS_Mag_50
20329604,DS_Mag_50,9.952124e-01,ASCI,ASCI_DS_Mag_50
20342711,DS_Mag_50,9.917048e-01,ASCI,ASCI_DS_Mag_50
20333454,DS_Mag_50,9.505303e-01,ASCI,ASCI_DS_Mag_50
20348369,DS_Mag_50,9.888896e-01,ASCI,ASCI_DS_Mag_50
20329206,DS_Mag_50,9.656572e-01,ASCI,ASCI_DS_Mag_50
20333126,DS_Mag_50,9.952053e-01,ASCI,ASCI_DS_Mag_50
22547135,DS_Mag_50,9.987615e-01,ASCI,ASCI_DS_Mag_50
20333132,DS_Mag_50,9.956951e-01,ASCI,ASCI_DS_Mag_50
22549121,DS_Mag_50,9.110704e-01,ASCI,ASCI_DS_Mag_50
20350985,DS_Mag_50,9.966462e-01,ASCI,ASCI_DS_Mag_50
948070215,DS_Mag_50,9.888424e-01,ASCI,ASCI_DS_Mag_50
20329834,DS_Mag_50,9.975476e-01,ASCI,ASCI_DS_Mag_50
20329600,DS_Mag_50,9.944987e-01,ASCI,ASCI_DS_Mag_50
20333572,DS_Mag_50,9.995096e-01,ASCI,ASCI_DS_Mag_50
20331462,DS_Mag_50,8.721820e-01,ASCI,ASCI_DS_Mag_50
20329222,DS_Mag_50,9.982335e-01,ASCI,ASCI_DS_Mag_50
22549477,DS_Mag_50,9.901482e-01,ASCI,ASCI_DS_Mag_50
20333704,DS_Mag_50,9.366541e-01,ASCI,ASCI_DS_Mag_50
20350867,DS_Mag_50,9.672750e-01,ASCI,ASCI_DS_Mag_50
20332458,DS_Mag_50,9.976085e-01,ASCI,ASCI_DS_Mag_50
20350965,DS_Mag_50,9.968771e-01,ASCI,ASCI_DS_Mag_50
20334542,DS_Mag_50,9.961726e-01,ASCI,ASCI_DS_Mag_50
20348843,DS_Mag_50,9.995072e-01,ASCI,ASCI_DS_Mag_50
20333234,DS_Mag_50,9.927048e-01,ASCI,ASCI_DS_Mag_50
20333802,DS_Mag_50,9.604086e-01,ASCI,ASCI_DS_Mag_50
20341817,DS_Mag_50,9.718363e-01,ASCI,ASCI_DS_Mag_50
20348875,DS_Mag_50,9.833630e-01,ASCI,ASCI_DS_Mag_50
20332674,DS_Mag_50,9.946663e-01,ASCI,ASCI_DS_Mag_50
22548083,DS_Mag_50,9.987561e-01,ASCI,ASCI_DS_Mag_50
20341551,DS_Mag_50,1.000000e+00,ASCI,ASCI_DS_Mag_50
20333416,DS_Mag_50,9.777551e-01,ASCI,ASCI_DS_Mag_50
948070227,DS_Mag_50,9.977798e-01,ASCI,ASCI_DS_Mag_50
20329588,DS_Mag_50,9.958598e-01,ASCI,ASCI_DS_Mag_50
948070306,DS_Mag_50,9.902760e-01,ASCI,ASCI_DS_Mag_50
20342691,DS_Mag_50,9.731717e-01,ASCI,ASCI_DS_Mag_50
22549437,DS_Mag_50,9.942949e-01,ASCI,ASCI_DS_Mag_50
20350739,DS_Mag_50,9.974214e-01,ASCI,ASCI_DS_Mag_50
20330940,DS_Mag_50,9.975508e-01,ASCI,ASCI_DS_Mag_50
20333208,DS_Mag_50,9.822749e-01,ASCI,ASCI_DS_Mag_50
20331228,DS_Mag_50,8.876443e-01,ASCI,ASCI_DS_Mag_50
22547117,DS_Mag_50,9.940040e-01,ASCI,ASCI_DS_Mag_50
20348671,DS_Mag_50,9.975326e-01,ASCI,ASCI_DS_Mag_50
20331514,DS_Mag_50,9.961274e-01,ASCI,ASCI_DS_Mag_50
20348543,DS_Mag_50,9.779393e-01,ASCI,ASCI_DS_Mag_50
948070278,DS_Mag_50,9.262715e-01,ASCI,ASCI_DS_Mag_50
20329522,DS_Mag_50,9.993659e-01,ASCI,ASCI_DS_Mag_50
20329912,DS_Mag_50,9.968935e-01,ASCI,ASCI_DS_Mag_50
20331546,DS_Mag_50,9.507723e-01,ASCI,ASCI_DS_Mag_50
24845469,DS_Mag_50,9.986358e-01,ASCI,ASCI_DS_Mag_50
20343211,DS_Mag_50,9.969645e-01,ASCI,ASCI_DS_Mag_50
20333584,DS_Mag_50,9.710471e-01,ASCI,ASCI_DS_Mag_50
22548449,DS_Mag_50,9.489949e-01,ASCI,ASCI_DS_Mag_50
20332848,DS_Mag_50,9.622099e-01,ASCI,ASCI_DS_Mag_50
20333036,DS_Mag_50,9.966766e-01,ASCI,ASCI_DS_Mag_50
22547559,DS_Mag_50,9.950759e-01,ASCI,ASCI_DS_Mag_50
20350665,DS_Mag_50,8.475796e-01,ASCI,ASCI_DS_Mag_50
20350957,DS_Mag_50,9.918730e-01,ASCI,ASCI_DS_Mag_50
20332768,DS_Mag_50,9.960526e-01,ASCI,ASCI_DS_Mag_50
20331086,DS_Mag_50,9.738875e-01,ASCI,ASCI_DS_Mag_50
20348723,DS_Mag_50,9.981148e-01,ASCI,ASCI_DS_Mag_50
22549575,DS_Mag_50,9.925743e-01,ASCI,ASCI_DS_Mag_50
20333444,DS_Mag_50,9.828530e-01,ASCI,ASCI_DS_Mag_50
20329924,DS_Mag_50,9.908396e-01,ASCI,ASCI_DS_Mag_50
20348309,DS_Mag_50,9.957530e-01,ASCI,ASCI_DS_Mag_50
20348917,DS_Mag_50,9.908735e-01,ASCI,ASCI_DS_Mag_50
20343217,DS_Mag_50,9.757229e-01,ASCI,ASCI_DS_Mag_50
20331162,DS_Mag_50,9.763826e-01,ASCI,ASCI_DS_Mag_50
20334390,DS_Mag_50,9.571305e-01,ASCI,ASCI_DS_Mag_50
20325305,DS_Mag_50,9.842315e-01,ASCI,ASCI_DS_Mag_50
20343179,DS_Mag_50,9.746415e-01,ASCI,ASCI_DS_Mag_50
20341743,DS_Mag_50,9.974402e-01,ASCI,ASCI_DS_Mag_50
20341569,DS_Mag_50,9.977000e-01,ASCI,ASCI_DS_Mag_50
20334426,DS_Mag_50,9.966632e-01,ASCI,ASCI_DS_Mag_50
20341595,DS_Mag_50,9.994266e-01,ASCI,ASCI_DS_Mag_50
20350663,DS_Mag_50,9.868761e-01,ASCI,ASCI_DS_Mag_50
20344367,DS_Mag_50,9.966481e-01,ASCI,ASCI_DS_Mag_50
