"","hydro","biol.endpoints","Condition","hydro.endpoints","thresholds","comb_code","PredictedProbability","Type","PredictedProbabilityScaled","comb_code_type","Flow.Metric.Name","Flow.Component"
"2588",-25.5,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.469423290176178,"Negative",0.809712818029425,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2589",-62,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.330515475153701,"Negative",0.543842144185345,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2590",-6,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.547163639590786,"Negative",0.958508471322161,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2591",-2,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.562951862950126,"Negative",0.988727257663804,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2592",-0.5,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.568841463275699,"Negative",1,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2593",-2,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.562951862950126,"Negative",0.988727257663804,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2594",-83,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.260859429687325,"Negative",0.410519913593332,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2595",-5,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.551120874194342,"Negative",0.966082650143103,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2596",-1,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.566880340863001,"Negative",0.99624639594777,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2597",-17,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.503349810781518,"Negative",0.874648451010674,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2598",-9,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.53525809025572,"Negative",0.935721154253746,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2599",-3,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.559015471682708,"Negative",0.981192973155671,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2600",-104,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.201465774833013,"Negative",0.296839981073888,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2601",-8,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.539231752428116,"Negative",0.943326775573416,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2602",-7,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.54320043439869,"Negative",0.950922864746791,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2603",-2.5,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.560984626553821,"Negative",0.984961951397834,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2604",-19,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.495358283004812,"Negative",0.859352602647551,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2605",-1,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.566880340863001,"Negative",0.99624639594777,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2606",-5,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.551120874194342,"Negative",0.966082650143103,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2607",-9,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.53525809025572,"Negative",0.935721154253746,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2608",-1,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.566880340863001,"Negative",0.99624639594777,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2609",-1,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.566880340863001,"Negative",0.99624639594777,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2610",-4,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.555071647408783,"Negative",0.973644461813373,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2611",-11,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.527297823967218,"Negative",0.92048514063018,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2612",-22,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.483376711613448,"Negative",0.836419778752672,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2613",-61,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.334061738026536,"Negative",0.550629719812219,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2614",-36,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.427933952859462,"Negative",0.730301893108068,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2615",-101,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.209290393854105,"Negative",0.311816364737934,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2616",-4,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.555071647408783,"Negative",0.973644461813373,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2617",-81,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.267069962204047,"Negative",0.422406922721539,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2618",-2,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.562951862950126,"Negative",0.988727257663804,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2619",-1,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.566880340863001,"Negative",0.99624639594777,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2620",-9,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.53525809025572,"Negative",0.935721154253746,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2621",-9,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.53525809025572,"Negative",0.935721154253746,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2622",-10,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.531279946978894,"Negative",0.9281069560642,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2623",-0.5,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.568841463275699,"Negative",1,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2624",-62,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.330515475153701,"Negative",0.543842144185345,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2625",-3,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.559015471682708,"Negative",0.981192973155671,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2626",-2,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.562951862950126,"Negative",0.988727257663804,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2627",-15,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.511339627375526,"Negative",0.889941024156366,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2628",-2,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.562951862950126,"Negative",0.988727257663804,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2629",-18,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.499354005636978,"Negative",0.867000447864439,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2630",-1,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.566880340863001,"Negative",0.99624639594777,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2631",-4,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.555071647408783,"Negative",0.973644461813373,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2632",-6,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.547163639590786,"Negative",0.958508471322161,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2633",-75,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.2862557503536,"Negative",0.459128675365377,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2634",-6,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.547163639590786,"Negative",0.958508471322161,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2635",-2,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.562951862950126,"Negative",0.988727257663804,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2636",-4,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.555071647408783,"Negative",0.973644461813373,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2637",-1,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.566880340863001,"Negative",0.99624639594777,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2638",-2,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.562951862950126,"Negative",0.988727257663804,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2639",-27,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.46345658182112,"Negative",0.798292490305361,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2640",-4,"CSCI",1,"DS_Dur_WS",0.79,"CSCI_DS_Dur_WS_0.79",0.555071647408783,"Negative",0.973644461813373,"CSCI_DS_Dur_WS_0.79_Negative","Dry-Season Baseflow Duration (days)","Dry-Season Baseflow"
"2641",-57,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.28116269134112,"Negative",0.466380115280626,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2642",-43,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.34240326543181,"Negative",0.586256876505969,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2643",-54,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.293717956204157,"Negative",0.490956705400085,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2644",-40,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.356337594541807,"Negative",0.613532947450059,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2645",-49.5,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.313149848608712,"Negative",0.528994107245596,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2646",-120,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.0974269668326948,"Negative",0.106722422607064,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2647",-86,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.177798444747428,"Negative",0.264047408702795,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2648",-91,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.163349661211682,"Negative",0.235764307186694,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2649",-38,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.365765921948709,"Negative",0.631988642389133,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2650",-38,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.365765921948709,"Negative",0.631988642389133,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2651",-109,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.119060772220689,"Negative",0.149070009340194,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2652",-67,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.241759363781331,"Negative",0.389249171302639,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2653",-1,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.551242943573945,"Negative",0.995054876896172,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2654",-12,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.495225640014464,"Negative",0.885402525934487,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2655",-50,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.310956335652377,"Negative",0.524700365182991,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2656",-119,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.0992388161432,"Negative",0.11026906844435,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2657",-4.5,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.533492083091289,"Negative",0.960308049401176,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2658",-19,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.459551716833226,"Negative",0.81557178978176,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2659",-12,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.495225640014464,"Negative",0.885402525934487,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2660",-77,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.206293427273846,"Negative",0.319825563417368,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2661",-81,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.193230095977086,"Negative",0.294254447046868,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2662",-98,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.144728101669309,"Negative",0.199313109920013,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2663",-20,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.454480610336859,"Negative",0.805645236485361,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2664",-120,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.0974269668326948,"Negative",0.106722422607064,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2665",-24,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.434300669656592,"Negative",0.766143550448135,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2666",-77,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.206293427273846,"Negative",0.319825563417368,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2667",-65.5,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.247422891290643,"Negative",0.40033537264885,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2668",-3,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.541112641202499,"Negative",0.975225085021198,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2669",-55,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.28949657257596,"Negative",0.482693461549879,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2670",-22,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.444367700991829,"Negative",0.785849490987411,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2671",-6,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.525855862866025,"Negative",0.945360355618089,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2672",-8,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.515656010009542,"Negative",0.925394420556809,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2673",-59,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.272976547267672,"Negative",0.450355960494034,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2674",-28,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.414336201748982,"Negative",0.727063646513736,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2675",-163,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.0429064545832852,"Negative",0,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2676",-82,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.190064296082032,"Negative",0.288057479697336,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2677",-21,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.449418929210069,"Negative",0.79573713309403,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2678",-70,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.230699646947823,"Negative",0.367600075849892,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2679",-2,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.546182572560531,"Negative",0.985149338016208,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2680",-35.5,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.37769685639703,"Negative",0.655343122671088,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2681",-3,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.541112641202499,"Negative",0.975225085021198,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2682",-32,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.394649233619497,"Negative",0.688526940861462,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2683",-1,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.551242943573945,"Negative",0.995054876896172,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2684",-52.5,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.300116906056354,"Negative",0.503482476017271,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2685",-70,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.230699646947823,"Negative",0.367600075849892,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2686",-16,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.474811201583587,"Negative",0.845441816916579,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2687",-1,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.551242943573945,"Negative",0.995054876896172,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2688",-79,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.199681600544862,"Negative",0.306883092093046,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2689",-81,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.193230095977086,"Negative",0.294254447046868,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2690",-27,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.419303671041144,"Negative",0.736787332796443,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2691",-53.5,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.29584207774478,"Negative",0.495114615650269,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2692",-104.5,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.129048922250169,"Negative",0.168621541864917,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2693",-1,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.551242943573945,"Negative",0.995054876896172,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2694",-18,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.464631213387435,"Negative",0.825514766388611,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2695",-37,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.370519479600425,"Negative",0.641293602442933,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2696",-49.5,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.313149848608712,"Negative",0.528994107245596,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2697",-9,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.510550654581088,"Negative",0.915400825905639,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2698",-52.5,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.300116906056354,"Negative",0.503482476017271,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2699",-69,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.234346451260422,"Negative",0.374738596288476,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2700",-34.5,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.382511954658922,"Negative",0.664768546798605,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2701",-74,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.216512406980289,"Negative",0.33982893876819,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2702",-51,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.306594747205508,"Negative",0.516162674206511,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2703",-78,"CSCI",0,"SP_Dur",0.79,"CSCI_SP_Dur_0.79",0.202967447552418,"Negative",0.313315048406265,"CSCI_SP_Dur_0.79_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
