COMID,FlowMetric,PredictedProbabilityScaled,Index,IndexCode
20342997,DS_Mag_50,0.987907013385866,ASCI,ASCI_DS_Mag_50
20330868,DS_Mag_50,0.955360372380061,ASCI,ASCI_DS_Mag_50
20332118,DS_Mag_50,0.956949258287309,ASCI,ASCI_DS_Mag_50
22550551,DS_Mag_50,0.980880284545807,ASCI,ASCI_DS_Mag_50
22549547,DS_Mag_50,0.941199258025529,ASCI,ASCI_DS_Mag_50
20330038,DS_Mag_50,0.994616645071431,ASCI,ASCI_DS_Mag_50
20327393,DS_Mag_50,0.98245660054176,ASCI,ASCI_DS_Mag_50
20325467,DS_Mag_50,0.997523961509914,ASCI,ASCI_DS_Mag_50
20348575,DS_Mag_50,0.998113054359149,ASCI,ASCI_DS_Mag_50
20348373,DS_Mag_50,0.328173293790307,ASCI,ASCI_DS_Mag_50
20325157,DS_Mag_50,0.983436505143713,ASCI,ASCI_DS_Mag_50
20342675,DS_Mag_50,0.931519241769195,ASCI,ASCI_DS_Mag_50
20329720,DS_Mag_50,0.988631528128631,ASCI,ASCI_DS_Mag_50
20325255,DS_Mag_50,0.991086113270259,ASCI,ASCI_DS_Mag_50
20348695,DS_Mag_50,0.964980825402956,ASCI,ASCI_DS_Mag_50
20341741,DS_Mag_50,0.997562419266977,ASCI,ASCI_DS_Mag_50
22547129,DS_Mag_50,0.849150531321016,ASCI,ASCI_DS_Mag_50
20342625,DS_Mag_50,0.922173638380353,ASCI,ASCI_DS_Mag_50
948070420,DS_Mag_50,0.97562057861947,ASCI,ASCI_DS_Mag_50
20348435,DS_Mag_50,0.99077601871779,ASCI,ASCI_DS_Mag_50
20342623,DS_Mag_50,0.9852613792146,ASCI,ASCI_DS_Mag_50
20331310,DS_Mag_50,0.659804204057589,ASCI,ASCI_DS_Mag_50
20341933,DS_Mag_50,0.988506256381428,ASCI,ASCI_DS_Mag_50
20343075,DS_Mag_50,0.971241922326437,ASCI,ASCI_DS_Mag_50
22547417,DS_Mag_50,0.96499612477824,ASCI,ASCI_DS_Mag_50
24845754,DS_Mag_50,0.965332888560916,ASCI,ASCI_DS_Mag_50
20333310,DS_Mag_50,0.993075906549826,ASCI,ASCI_DS_Mag_50
948070220,DS_Mag_50,0.984368585111148,ASCI,ASCI_DS_Mag_50
22548087,DS_Mag_50,0.978011022446407,ASCI,ASCI_DS_Mag_50
20332828,DS_Mag_50,0.958666594788894,ASCI,ASCI_DS_Mag_50
20325059,DS_Mag_50,0.987909327809303,ASCI,ASCI_DS_Mag_50
22549123,DS_Mag_50,0.757245231117757,ASCI,ASCI_DS_Mag_50
20333112,DS_Mag_50,0.990508289412573,ASCI,ASCI_DS_Mag_50
948070230,DS_Mag_50,0.962620200603324,ASCI,ASCI_DS_Mag_50
948070162,DS_Mag_50,0.858481908405211,ASCI,ASCI_DS_Mag_50
20326491,DS_Mag_50,0.968069913179966,ASCI,ASCI_DS_Mag_50
20334528,DS_Mag_50,0.997880569763084,ASCI,ASCI_DS_Mag_50
20348573,DS_Mag_50,0.954100564629442,ASCI,ASCI_DS_Mag_50
22549471,DS_Mag_50,0.984225885076388,ASCI,ASCI_DS_Mag_50
20348587,DS_Mag_50,0.963735385966465,ASCI,ASCI_DS_Mag_50
20348903,DS_Mag_50,0.975048027353286,ASCI,ASCI_DS_Mag_50
22547073,DS_Mag_50,0.680486265696049,ASCI,ASCI_DS_Mag_50
20329500,DS_Mag_50,0.994660417355064,ASCI,ASCI_DS_Mag_50
20334674,DS_Mag_50,0.992323627377639,ASCI,ASCI_DS_Mag_50
20344393,DS_Mag_50,0.876760466748304,ASCI,ASCI_DS_Mag_50
20348777,DS_Mag_50,0.999264701521577,ASCI,ASCI_DS_Mag_50
20329558,DS_Mag_50,0.989501433594744,ASCI,ASCI_DS_Mag_50
20350503,DS_Mag_50,0.969584180798084,ASCI,ASCI_DS_Mag_50
20341901,DS_Mag_50,0.946737341881872,ASCI,ASCI_DS_Mag_50
22548341,DS_Mag_50,0.937892869862792,ASCI,ASCI_DS_Mag_50
20329870,DS_Mag_50,0.983592574224358,ASCI,ASCI_DS_Mag_50
20332444,DS_Mag_50,0.992938209698581,ASCI,ASCI_DS_Mag_50
22549175,DS_Mag_50,0.996474833586663,ASCI,ASCI_DS_Mag_50
20344495,DS_Mag_50,0.993320659709477,ASCI,ASCI_DS_Mag_50
20351617,DS_Mag_50,0.996818891517568,ASCI,ASCI_DS_Mag_50
20348891,DS_Mag_50,0.990196927730242,ASCI,ASCI_DS_Mag_50
22545235,DS_Mag_50,0.971544617851894,ASCI,ASCI_DS_Mag_50
20343485,DS_Mag_50,0.990690195972989,ASCI,ASCI_DS_Mag_50
22549643,DS_Mag_50,0.991765968409864,ASCI,ASCI_DS_Mag_50
20331502,DS_Mag_50,0.871652578321939,ASCI,ASCI_DS_Mag_50
22549527,DS_Mag_50,0.99059195984968,ASCI,ASCI_DS_Mag_50
22545277,DS_Mag_50,0.994168448074065,ASCI,ASCI_DS_Mag_50
20333646,DS_Mag_50,0.864774525841194,ASCI,ASCI_DS_Mag_50
20332524,DS_Mag_50,0.930478826553776,ASCI,ASCI_DS_Mag_50
22547519,DS_Mag_50,0.964099026527181,ASCI,ASCI_DS_Mag_50
20333520,DS_Mag_50,0.882267254480721,ASCI,ASCI_DS_Mag_50
20329814,DS_Mag_50,0.990959358490035,ASCI,ASCI_DS_Mag_50
20331510,DS_Mag_50,0.95537161476584,ASCI,ASCI_DS_Mag_50
20331406,DS_Mag_50,0.650654114209828,ASCI,ASCI_DS_Mag_50
22547125,DS_Mag_50,0.849851900467186,ASCI,ASCI_DS_Mag_50
22549073,DS_Mag_50,0.991250313640544,ASCI,ASCI_DS_Mag_50
20331154,DS_Mag_50,0.973486710398572,ASCI,ASCI_DS_Mag_50
20342725,DS_Mag_50,0.964276645039229,ASCI,ASCI_DS_Mag_50
20334590,DS_Mag_50,0.994682964362183,ASCI,ASCI_DS_Mag_50
20333084,DS_Mag_50,0.964895611147577,ASCI,ASCI_DS_Mag_50
20331138,DS_Mag_50,0.925675149266958,ASCI,ASCI_DS_Mag_50
20350987,DS_Mag_50,0.906362611320567,ASCI,ASCI_DS_Mag_50
20325145,DS_Mag_50,0.976111039796106,ASCI,ASCI_DS_Mag_50
948070165,DS_Mag_50,0.973983505449141,ASCI,ASCI_DS_Mag_50
22549685,DS_Mag_50,0.979141651347838,ASCI,ASCI_DS_Mag_50
20326477,DS_Mag_50,0.985538811493393,ASCI,ASCI_DS_Mag_50
20344503,DS_Mag_50,0.908985104737779,ASCI,ASCI_DS_Mag_50
948070418,DS_Mag_50,0.993821217074933,ASCI,ASCI_DS_Mag_50
20329968,DS_Mag_50,0.982496298970319,ASCI,ASCI_DS_Mag_50
20325217,DS_Mag_50,0.991492848329402,ASCI,ASCI_DS_Mag_50
20329680,DS_Mag_50,0.988679212114708,ASCI,ASCI_DS_Mag_50
22545223,DS_Mag_50,0.965811021245126,ASCI,ASCI_DS_Mag_50
20342719,DS_Mag_50,0.996201581724063,ASCI,ASCI_DS_Mag_50
20341481,DS_Mag_50,0.986380052991096,ASCI,ASCI_DS_Mag_50
22549715,DS_Mag_50,0.96372594137776,ASCI,ASCI_DS_Mag_50
948070419,DS_Mag_50,0.953461386996734,ASCI,ASCI_DS_Mag_50
20348711,DS_Mag_50,0.991866040826462,ASCI,ASCI_DS_Mag_50
948070189,DS_Mag_50,0.948103243533976,ASCI,ASCI_DS_Mag_50
948070383,DS_Mag_50,0.999274026474046,ASCI,ASCI_DS_Mag_50
22549585,DS_Mag_50,0.980738021033549,ASCI,ASCI_DS_Mag_50
20329712,DS_Mag_50,0.994607186569297,ASCI,ASCI_DS_Mag_50
22548363,DS_Mag_50,0.956530137997525,ASCI,ASCI_DS_Mag_50
948070298,DS_Mag_50,0.774788122311896,ASCI,ASCI_DS_Mag_50
20329980,DS_Mag_50,0.984112343416115,ASCI,ASCI_DS_Mag_50
20348455,DS_Mag_50,0.988157082687305,ASCI,ASCI_DS_Mag_50
20329660,DS_Mag_50,0.987179856471565,ASCI,ASCI_DS_Mag_50
22548281,DS_Mag_50,0.946334635292453,ASCI,ASCI_DS_Mag_50
20325451,DS_Mag_50,0.996894762042859,ASCI,ASCI_DS_Mag_50
20325459,DS_Mag_50,0.960173806792712,ASCI,ASCI_DS_Mag_50
20331504,DS_Mag_50,0.68037318542941,ASCI,ASCI_DS_Mag_50
22545269,DS_Mag_50,0.911952709214659,ASCI,ASCI_DS_Mag_50
20332908,DS_Mag_50,0.986414539318989,ASCI,ASCI_DS_Mag_50
20351041,DS_Mag_50,0.99843387579337,ASCI,ASCI_DS_Mag_50
20331522,DS_Mag_50,0.955182510686963,ASCI,ASCI_DS_Mag_50
20331158,DS_Mag_50,0.772697810850224,ASCI,ASCI_DS_Mag_50
20350815,DS_Mag_50,0.949520513038789,ASCI,ASCI_DS_Mag_50
20342987,DS_Mag_50,0.97114160689403,ASCI,ASCI_DS_Mag_50
20351089,DS_Mag_50,0.992298026702766,ASCI,ASCI_DS_Mag_50
20333472,DS_Mag_50,0.997088730577162,ASCI,ASCI_DS_Mag_50
20333430,DS_Mag_50,0.990477294921214,ASCI,ASCI_DS_Mag_50
22548221,DS_Mag_50,0.976367449091984,ASCI,ASCI_DS_Mag_50
20334716,DS_Mag_50,0.467467864067591,ASCI,ASCI_DS_Mag_50
20341987,DS_Mag_50,0.966465233171949,ASCI,ASCI_DS_Mag_50
20348559,DS_Mag_50,0.928768572909862,ASCI,ASCI_DS_Mag_50
20326511,DS_Mag_50,0.993717847410993,ASCI,ASCI_DS_Mag_50
20329672,DS_Mag_50,0.994337354383409,ASCI,ASCI_DS_Mag_50
20331890,DS_Mag_50,0.990990845753772,ASCI,ASCI_DS_Mag_50
948070245,DS_Mag_50,0.527326135715846,ASCI,ASCI_DS_Mag_50
20334446,DS_Mag_50,0.993416690005424,ASCI,ASCI_DS_Mag_50
20341583,DS_Mag_50,0.985274134560494,ASCI,ASCI_DS_Mag_50
22549109,DS_Mag_50,0.81521024058708,ASCI,ASCI_DS_Mag_50
948070179,DS_Mag_50,0.96457392949358,ASCI,ASCI_DS_Mag_50
20343069,DS_Mag_50,0.629240536480869,ASCI,ASCI_DS_Mag_50
20326439,DS_Mag_50,0.972268709296167,ASCI,ASCI_DS_Mag_50
20329546,DS_Mag_50,0.988986680264298,ASCI,ASCI_DS_Mag_50
20328618,DS_Mag_50,0.998104551911608,ASCI,ASCI_DS_Mag_50
20333774,DS_Mag_50,0.764408474313483,ASCI,ASCI_DS_Mag_50
20332910,DS_Mag_50,0.943202646469406,ASCI,ASCI_DS_Mag_50
20329734,DS_Mag_50,0.994977143148229,ASCI,ASCI_DS_Mag_50
20332552,DS_Mag_50,0.906553151868153,ASCI,ASCI_DS_Mag_50
20343477,DS_Mag_50,0.981647777424484,ASCI,ASCI_DS_Mag_50
20329920,DS_Mag_50,0.999174554844292,ASCI,ASCI_DS_Mag_50
948070244,DS_Mag_50,0.555984649783702,ASCI,ASCI_DS_Mag_50
20341721,DS_Mag_50,0.986303777510536,ASCI,ASCI_DS_Mag_50
20348507,DS_Mag_50,0.993514608316147,ASCI,ASCI_DS_Mag_50
20331452,DS_Mag_50,0.882286513872234,ASCI,ASCI_DS_Mag_50
948070201,DS_Mag_50,0.699158429848322,ASCI,ASCI_DS_Mag_50
20350707,DS_Mag_50,0.925294429804651,ASCI,ASCI_DS_Mag_50
20350837,DS_Mag_50,0.973389408017495,ASCI,ASCI_DS_Mag_50
948070490,DS_Mag_50,0.665595322305996,ASCI,ASCI_DS_Mag_50
20341947,DS_Mag_50,0.986827711980319,ASCI,ASCI_DS_Mag_50
948070169,DS_Mag_50,0.981858556431225,ASCI,ASCI_DS_Mag_50
20325435,DS_Mag_50,0.988171473640917,ASCI,ASCI_DS_Mag_50
20331220,DS_Mag_50,0.958685200615969,ASCI,ASCI_DS_Mag_50
20343363,DS_Mag_50,0.734967054538354,ASCI,ASCI_DS_Mag_50
20348851,DS_Mag_50,0.998544526017741,ASCI,ASCI_DS_Mag_50
22549637,DS_Mag_50,0.986371914261493,ASCI,ASCI_DS_Mag_50
20330020,DS_Mag_50,0.986443178921499,ASCI,ASCI_DS_Mag_50
20332816,DS_Mag_50,0.959568305284237,ASCI,ASCI_DS_Mag_50
22548391,DS_Mag_50,0.989001940914727,ASCI,ASCI_DS_Mag_50
20333740,DS_Mag_50,0.788926844593646,ASCI,ASCI_DS_Mag_50
20332420,DS_Mag_50,0.941638874582465,ASCI,ASCI_DS_Mag_50
20333616,DS_Mag_50,0.903407222671335,ASCI,ASCI_DS_Mag_50
20341863,DS_Mag_50,0.977900929693221,ASCI,ASCI_DS_Mag_50
20329770,DS_Mag_50,0.994616715378701,ASCI,ASCI_DS_Mag_50
20343009,DS_Mag_50,0.988944421933477,ASCI,ASCI_DS_Mag_50
22548093,DS_Mag_50,0.987984711948991,ASCI,ASCI_DS_Mag_50
20329564,DS_Mag_50,0.993856460396386,ASCI,ASCI_DS_Mag_50
22548423,DS_Mag_50,0.864161247240555,ASCI,ASCI_DS_Mag_50
22548377,DS_Mag_50,0.992175632962669,ASCI,ASCI_DS_Mag_50
20333786,DS_Mag_50,0.89160641716048,ASCI,ASCI_DS_Mag_50
20328644,DS_Mag_50,0.969964261263654,ASCI,ASCI_DS_Mag_50
20332426,DS_Mag_50,0.99050517419708,ASCI,ASCI_DS_Mag_50
22545287,DS_Mag_50,0.869904166424572,ASCI,ASCI_DS_Mag_50
22549597,DS_Mag_50,0.979644760955023,ASCI,ASCI_DS_Mag_50
22547089,DS_Mag_50,0.597685760592107,ASCI,ASCI_DS_Mag_50
20332822,DS_Mag_50,0.958962420098612,ASCI,ASCI_DS_Mag_50
20330854,DS_Mag_50,0.952840803370447,ASCI,ASCI_DS_Mag_50
20348629,DS_Mag_50,0.937553403490804,ASCI,ASCI_DS_Mag_50
20333334,DS_Mag_50,0.983369025272817,ASCI,ASCI_DS_Mag_50
20348665,DS_Mag_50,0.993631570074582,ASCI,ASCI_DS_Mag_50
20331326,DS_Mag_50,0.569822104072663,ASCI,ASCI_DS_Mag_50
20329652,DS_Mag_50,0.993691089632778,ASCI,ASCI_DS_Mag_50
20326461,DS_Mag_50,0.997200559087272,ASCI,ASCI_DS_Mag_50
20329654,DS_Mag_50,0.993533515899868,ASCI,ASCI_DS_Mag_50
20348597,DS_Mag_50,0.976896378493366,ASCI,ASCI_DS_Mag_50
20334700,DS_Mag_50,0.876736075190602,ASCI,ASCI_DS_Mag_50
20348257,DS_Mag_50,0.900906516393672,ASCI,ASCI_DS_Mag_50
20331414,DS_Mag_50,0.998730002188458,ASCI,ASCI_DS_Mag_50
22547567,DS_Mag_50,0.991693794772718,ASCI,ASCI_DS_Mag_50
22548425,DS_Mag_50,0.995684712294298,ASCI,ASCI_DS_Mag_50
20334642,DS_Mag_50,0.817374027938593,ASCI,ASCI_DS_Mag_50
22548503,DS_Mag_50,0.814123733444415,ASCI,ASCI_DS_Mag_50
22548373,DS_Mag_50,0.946446525954459,ASCI,ASCI_DS_Mag_50
20348583,DS_Mag_50,0.998112442881235,ASCI,ASCI_DS_Mag_50
20325257,DS_Mag_50,0.993244434692139,ASCI,ASCI_DS_Mag_50
20348779,DS_Mag_50,0.996650562180547,ASCI,ASCI_DS_Mag_50
20342603,DS_Mag_50,0.977447589639091,ASCI,ASCI_DS_Mag_50
20332750,DS_Mag_50,0.993820084961622,ASCI,ASCI_DS_Mag_50
20341649,DS_Mag_50,0.969644653342247,ASCI,ASCI_DS_Mag_50
20331984,DS_Mag_50,0.988990692767471,ASCI,ASCI_DS_Mag_50
20333354,DS_Mag_50,0.862086460230419,ASCI,ASCI_DS_Mag_50
20333002,DS_Mag_50,0.937495560887019,ASCI,ASCI_DS_Mag_50
20326457,DS_Mag_50,0.99316063641232,ASCI,ASCI_DS_Mag_50
22548507,DS_Mag_50,0.996196633701193,ASCI,ASCI_DS_Mag_50
948070188,DS_Mag_50,0.941895538232651,ASCI,ASCI_DS_Mag_50
20343137,DS_Mag_50,0.990180972561972,ASCI,ASCI_DS_Mag_50
22548471,DS_Mag_50,0.996876577856712,ASCI,ASCI_DS_Mag_50
22547405,DS_Mag_50,0.987573862860087,ASCI,ASCI_DS_Mag_50
20343501,DS_Mag_50,0.992714196964056,ASCI,ASCI_DS_Mag_50
20332496,DS_Mag_50,0.997040015092225,ASCI,ASCI_DS_Mag_50
22549675,DS_Mag_50,0.973315553532612,ASCI,ASCI_DS_Mag_50
20332434,DS_Mag_50,0.996796047638471,ASCI,ASCI_DS_Mag_50
20325513,DS_Mag_50,0.980852657049404,ASCI,ASCI_DS_Mag_50
20341599,DS_Mag_50,0.99150492186227,ASCI,ASCI_DS_Mag_50
948070186,DS_Mag_50,0.855608287121092,ASCI,ASCI_DS_Mag_50
20331500,DS_Mag_50,0.980072771578522,ASCI,ASCI_DS_Mag_50
20331400,DS_Mag_50,0.872843497011423,ASCI,ASCI_DS_Mag_50
20331148,DS_Mag_50,0.893941449198649,ASCI,ASCI_DS_Mag_50
948070153,DS_Mag_50,0.641365413128174,ASCI,ASCI_DS_Mag_50
20331350,DS_Mag_50,0.891432417907585,ASCI,ASCI_DS_Mag_50
20333052,DS_Mag_50,0.922980953850209,ASCI,ASCI_DS_Mag_50
20325249,DS_Mag_50,0.985711301230667,ASCI,ASCI_DS_Mag_50
20351609,DS_Mag_50,0.997002311371002,ASCI,ASCI_DS_Mag_50
20348191,DS_Mag_50,0.939049801253044,ASCI,ASCI_DS_Mag_50
20343239,DS_Mag_50,0.94749505088203,ASCI,ASCI_DS_Mag_50
20341529,DS_Mag_50,0.973038185232969,ASCI,ASCI_DS_Mag_50
20348495,DS_Mag_50,0.93133151237238,ASCI,ASCI_DS_Mag_50
22549657,DS_Mag_50,0.965503521971819,ASCI,ASCI_DS_Mag_50
22549573,DS_Mag_50,0.9824365326764,ASCI,ASCI_DS_Mag_50
20325299,DS_Mag_50,0.931695529812302,ASCI,ASCI_DS_Mag_50
20328680,DS_Mag_50,0.94176006538454,ASCI,ASCI_DS_Mag_50
20341963,DS_Mag_50,0.979830481620873,ASCI,ASCI_DS_Mag_50
20333406,DS_Mag_50,0.88262662454107,ASCI,ASCI_DS_Mag_50
20331282,DS_Mag_50,0.62868325854301,ASCI,ASCI_DS_Mag_50
20341781,DS_Mag_50,0.976500746823276,ASCI,ASCI_DS_Mag_50
20334494,DS_Mag_50,0.777918749253921,ASCI,ASCI_DS_Mag_50
20350879,DS_Mag_50,0.997900441852442,ASCI,ASCI_DS_Mag_50
20341615,DS_Mag_50,0.990439593111516,ASCI,ASCI_DS_Mag_50
20334422,DS_Mag_50,0.884308000826956,ASCI,ASCI_DS_Mag_50
20332806,DS_Mag_50,0.995150721107121,ASCI,ASCI_DS_Mag_50
22545275,DS_Mag_50,0.738522916449237,ASCI,ASCI_DS_Mag_50
20329642,DS_Mag_50,0.997487515420326,ASCI,ASCI_DS_Mag_50
948070309,DS_Mag_50,0.978316846026618,ASCI,ASCI_DS_Mag_50
20341645,DS_Mag_50,0.883567907933332,ASCI,ASCI_DS_Mag_50
20341545,DS_Mag_50,0.957518741294992,ASCI,ASCI_DS_Mag_50
20331544,DS_Mag_50,0.868631247473888,ASCI,ASCI_DS_Mag_50
20331684,DS_Mag_50,0.777656977855035,ASCI,ASCI_DS_Mag_50
20331084,DS_Mag_50,0.901563647638864,ASCI,ASCI_DS_Mag_50
20348515,DS_Mag_50,0.99373257904242,ASCI,ASCI_DS_Mag_50
20325337,DS_Mag_50,0.968671326098903,ASCI,ASCI_DS_Mag_50
20325049,DS_Mag_50,0.955875770698039,ASCI,ASCI_DS_Mag_50
22550547,DS_Mag_50,0.96458554235042,ASCI,ASCI_DS_Mag_50
20343405,DS_Mag_50,0.968057282529817,ASCI,ASCI_DS_Mag_50
20330886,DS_Mag_50,0.995568315582347,ASCI,ASCI_DS_Mag_50
22549075,DS_Mag_50,0.833690161311578,ASCI,ASCI_DS_Mag_50
22550571,DS_Mag_50,0.979639624172772,ASCI,ASCI_DS_Mag_50
20350947,DS_Mag_50,0.990642184697646,ASCI,ASCI_DS_Mag_50
20334640,DS_Mag_50,0.818297722509629,ASCI,ASCI_DS_Mag_50
20333706,DS_Mag_50,0.834538167895516,ASCI,ASCI_DS_Mag_50
20343143,DS_Mag_50,0.968660958308814,ASCI,ASCI_DS_Mag_50
20329214,DS_Mag_50,0.911459904625925,ASCI,ASCI_DS_Mag_50
20329966,DS_Mag_50,0.979799442199747,ASCI,ASCI_DS_Mag_50
20331398,DS_Mag_50,0.975481997902076,ASCI,ASCI_DS_Mag_50
20332650,DS_Mag_50,0.983153502309239,ASCI,ASCI_DS_Mag_50
20332804,DS_Mag_50,0.989289699702452,ASCI,ASCI_DS_Mag_50
20344509,DS_Mag_50,0.906658552921547,ASCI,ASCI_DS_Mag_50
20329886,DS_Mag_50,0.990331993179499,ASCI,ASCI_DS_Mag_50
22549611,DS_Mag_50,0.973683402027384,ASCI,ASCI_DS_Mag_50
22548367,DS_Mag_50,0.968236218737083,ASCI,ASCI_DS_Mag_50
20348623,DS_Mag_50,0.990630278263066,ASCI,ASCI_DS_Mag_50
20343053,DS_Mag_50,0.951208708254906,ASCI,ASCI_DS_Mag_50
20325155,DS_Mag_50,0.983251693218086,ASCI,ASCI_DS_Mag_50
20342589,DS_Mag_50,0.967025233431587,ASCI,ASCI_DS_Mag_50
20348653,DS_Mag_50,0.865034429079968,ASCI,ASCI_DS_Mag_50
22545381,DS_Mag_50,0.955667521238227,ASCI,ASCI_DS_Mag_50
20334554,DS_Mag_50,0.939153019741122,ASCI,ASCI_DS_Mag_50
20325421,DS_Mag_50,0.969657503748256,ASCI,ASCI_DS_Mag_50
20333184,DS_Mag_50,0.959411892614264,ASCI,ASCI_DS_Mag_50
20348235,DS_Mag_50,0.994651400034241,ASCI,ASCI_DS_Mag_50
20332658,DS_Mag_50,0.972348891656492,ASCI,ASCI_DS_Mag_50
22549115,DS_Mag_50,0.996451482032983,ASCI,ASCI_DS_Mag_50
948070246,DS_Mag_50,0.527158844430062,ASCI,ASCI_DS_Mag_50
20343247,DS_Mag_50,0.971561928190532,ASCI,ASCI_DS_Mag_50
20350697,DS_Mag_50,0.929784119729096,ASCI,ASCI_DS_Mag_50
20331576,DS_Mag_50,0.698202282236569,ASCI,ASCI_DS_Mag_50
22549459,DS_Mag_50,0.973392100238251,ASCI,ASCI_DS_Mag_50
22549539,DS_Mag_50,0.983086481638431,ASCI,ASCI_DS_Mag_50
20348669,DS_Mag_50,0.994165975188811,ASCI,ASCI_DS_Mag_50
22548337,DS_Mag_50,0.992424226208639,ASCI,ASCI_DS_Mag_50
20350827,DS_Mag_50,0.996715203474686,ASCI,ASCI_DS_Mag_50
20342677,DS_Mag_50,0.932440643645712,ASCI,ASCI_DS_Mag_50
20348869,DS_Mag_50,0.99883336185031,ASCI,ASCI_DS_Mag_50
20341665,DS_Mag_50,0.983356507904615,ASCI,ASCI_DS_Mag_50
20333610,DS_Mag_50,0.909860064108708,ASCI,ASCI_DS_Mag_50
20341969,DS_Mag_50,0.991832201717568,ASCI,ASCI_DS_Mag_50
20344515,DS_Mag_50,0.991345722459989,ASCI,ASCI_DS_Mag_50
20342717,DS_Mag_50,0.971556389558451,ASCI,ASCI_DS_Mag_50
948070199,DS_Mag_50,0.93646994193574,ASCI,ASCI_DS_Mag_50
22547489,DS_Mag_50,0.985027686720126,ASCI,ASCI_DS_Mag_50
20331520,DS_Mag_50,0.98859562686501,ASCI,ASCI_DS_Mag_50
20332402,DS_Mag_50,0.996126202945377,ASCI,ASCI_DS_Mag_50
20342673,DS_Mag_50,0.933465690787739,ASCI,ASCI_DS_Mag_50
20348503,DS_Mag_50,0.993466030678893,ASCI,ASCI_DS_Mag_50
20325313,DS_Mag_50,0.962139019249941,ASCI,ASCI_DS_Mag_50
22548483,DS_Mag_50,0.906148925246541,ASCI,ASCI_DS_Mag_50
20343151,DS_Mag_50,0.915857233984378,ASCI,ASCI_DS_Mag_50
22549457,DS_Mag_50,0.976580662892316,ASCI,ASCI_DS_Mag_50
22549089,DS_Mag_50,0.942361562064627,ASCI,ASCI_DS_Mag_50
20333296,DS_Mag_50,0.987733606892805,ASCI,ASCI_DS_Mag_50
20329220,DS_Mag_50,0.992627544002291,ASCI,ASCI_DS_Mag_50
20325195,DS_Mag_50,0.998464451943555,ASCI,ASCI_DS_Mag_50
20326341,DS_Mag_50,0.983761648983346,ASCI,ASCI_DS_Mag_50
948070164,DS_Mag_50,0.979489261653748,ASCI,ASCI_DS_Mag_50
20328624,DS_Mag_50,0.792173211563601,ASCI,ASCI_DS_Mag_50
20333428,DS_Mag_50,0.977136012775115,ASCI,ASCI_DS_Mag_50
948070198,DS_Mag_50,0.91601885719701,ASCI,ASCI_DS_Mag_50
20343391,DS_Mag_50,0.884009662009504,ASCI,ASCI_DS_Mag_50
20331578,DS_Mag_50,0.793715797967617,ASCI,ASCI_DS_Mag_50
20348693,DS_Mag_50,0.963508359467395,ASCI,ASCI_DS_Mag_50
20329190,DS_Mag_50,0.813077429162931,ASCI,ASCI_DS_Mag_50
