"","hydro","biol.endpoints","Condition","hydro.endpoints","thresholds","comb_code","PredictedProbability","Type","PredictedProbabilityScaled","comb_code_type","Flow.Metric.Name","Flow.Component"
"2189",-32,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.221089910390794,"Negative",0.617132832978086,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2190",-9,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.308403480565193,"Negative",0.886704075834993,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2191",-11.5,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.298030288027169,"Negative",0.854677961231229,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2192",-98,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.0720510597967281,"Negative",0.156991435617296,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2193",-1,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.342883746759715,"Negative",0.993158183638956,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2194",-21,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.260517563527115,"Negative",0.738861465052799,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2195",-52.5,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.159499441322012,"Negative",0.42697889399874,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2196",-104,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.0645586156035621,"Negative",0.133859321225987,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2197",-1.5,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.340674524340232,"Negative",0.986337447387101,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2198",-52,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.160820346632072,"Negative",0.431057046861095,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2199",-63,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.133752122284552,"Negative",0.347486819865268,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2200",-25,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.245669696810378,"Negative",0.693020275915649,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2201",-71.5,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.115563820528086,"Negative",0.291332397360797,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2202",-28,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.234914851889387,"Negative",0.659815850689489,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2203",-46,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.177366334457537,"Negative",0.482141002006863,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2204",-77,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.104973031137733,"Negative",0.258634475914099,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2205",-0.5,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.345099796983134,"Negative",1,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2206",-34.5,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.212750096987714,"Negative",0.591384557426273,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2207",-85,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.0911002143584675,"Negative",0.215803648430546,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2208",-81,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.0978175704428356,"Negative",0.236542761775226,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2209",-55,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.153026468267887,"Negative",0.406994286936006,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2210",-30.5,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.226204991515635,"Negative",0.632925094975655,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2211",-18,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.272027791634491,"Negative",0.774398054500171,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2212",-17.5,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.273976834220995,"Negative",0.780415513543198,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2213",-8.5,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.310501984874772,"Negative",0.893182981848616,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2214",-7,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.31684421229863,"Negative",0.912763925861278,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2215",-45,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.180250218209259,"Negative",0.491044682450278,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2216",-65.5,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.12816472033126,"Negative",0.330236318186301,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2217",-21,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.260517563527115,"Negative",0.738861465052799,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2218",-46,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.177366334457537,"Negative",0.482141002006863,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2219",-12,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.295979890105673,"Negative",0.848347578508991,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2220",-24,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.249327558767892,"Negative",0.704313530699716,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2221",-11,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.300088835552851,"Negative",0.861033504978549,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2222",-1,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.342883746759715,"Negative",0.993158183638956,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2223",-83.5,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.0935691612609659,"Negative",0.223426256047264,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2224",-34,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.214399508750764,"Negative",0.596476938576878,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2225",-2,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.338472204248652,"Negative",0.979538021329157,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2226",-21,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.260517563527115,"Negative",0.738861465052799,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2227",-30.5,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.226204991515635,"Negative",0.632925094975655,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2228",-15,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.283851360094027,"Negative",0.81090204853311,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2229",-109,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.058875654883411,"Negative",0.116313792147538,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2230",-1,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.342883746759715,"Negative",0.993158183638956,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2231",-57,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.148004367251484,"Negative",0.391489091007807,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2232",-12,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.295979890105673,"Negative",0.848347578508991,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2233",-31,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.224490711059947,"Negative",0.627632438723917,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2234",-49.5,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.167557777645199,"Negative",0.45185813938593,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2235",-54,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.155589449675367,"Negative",0.414907215957847,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2236",-10,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.304230173565043,"Negative",0.873819440003395,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2237",-12,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.295979890105673,"Negative",0.848347578508991,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2238",-4.5,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.327566667712287,"Negative",0.945868351972407,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2239",-3,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.334088563496382,"Negative",0.966004002694169,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2240",-22,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.256751684074003,"Negative",0.727234717886271,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2241",-49.5,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.167557777645199,"Negative",0.45185813938593,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2242",-42,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.189121042007839,"Negative",0.518432395399954,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2243",-90,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.0832888780398302,"Negative",0.191686988951585,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2244",-51,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.163488667620657,"Negative",0.439295200492853,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2245",-1,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.342883746759715,"Negative",0.993158183638956,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2246",-43,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.186127456124755,"Negative",0.509190021442619,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2247",-69,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.120677919252402,"Negative",0.307121626302566,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2248",-30,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.227928515260901,"Negative",0.638246288888317,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2249",-1,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.342883746759715,"Negative",0.993158183638956,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2250",-91,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.0818015078964924,"Negative",0.187094893847388,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2251",-16,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.279875841098965,"Negative",0.798628061862314,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2252",-5.5,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.323255250311477,"Negative",0.932557315155452,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2253",-4,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.329733398014299,"Negative",0.952557898388646,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2254",-0.5,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.345099796983134,"Negative",1,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2255",-52,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.160820346632072,"Negative",0.431057046861095,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2256",-82,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.0960979455722318,"Negative",0.231233605218114,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2257",-55,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.153026468267887,"Negative",0.406994286936006,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2258",-52.5,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.159499441322012,"Negative",0.42697889399874,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2259",-81,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.0978175704428356,"Negative",0.236542761775226,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2260",-123,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.0453638331785233,"Negative",0.0745974980712307,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2261",-7,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.31684421229863,"Negative",0.912763925861278,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2262",-3,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.334088563496382,"Negative",0.966004002694169,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2263",-1,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.342883746759715,"Negative",0.993158183638956,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2264",-52,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.160820346632072,"Negative",0.431057046861095,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2265",-1,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.342883746759715,"Negative",0.993158183638956,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2266",-10.5,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.302155481516638,"Negative",0.867414051781188,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2267",-22,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.256751684074003,"Negative",0.727234717886271,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2268",-86,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.0894869667202078,"Negative",0.210822920119781,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2269",-1,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.342883746759715,"Negative",0.993158183638956,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2270",-46,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.177366334457537,"Negative",0.482141002006863,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2271",-34.5,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.212750096987714,"Negative",0.591384557426273,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2272",-35.5,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.209479111712618,"Negative",0.581285742726415,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2273",-51,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.163488667620657,"Negative",0.439295200492853,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2274",-24,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.249327558767892,"Negative",0.704313530699716,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2275",-120,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.0479849458115758,"Negative",0.0826899009903714,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2276",-50,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.166192493402132,"Negative",0.44764297134823,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2277",-3,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.334088563496382,"Negative",0.966004002694169,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2278",-1,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.342883746759715,"Negative",0.993158183638956,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2279",-58,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.145544796602596,"Negative",0.38389543156414,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2280",-24,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.249327558767892,"Negative",0.704313530699716,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2281",-62,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.136044137453009,"Negative",0.354563169811487,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2282",-6,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.321110695057969,"Negative",0.925936231812866,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2283",-19,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.268155862980752,"Negative",0.762443891849887,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2284",-43,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.186127456124755,"Negative",0.509190021442619,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2285",-56,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.150498181449211,"Negative",0.399188473719941,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2286",-88,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.0863375721562759,"Negative",0.201099503643394,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2287",-41,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.192151407934266,"Negative",0.527788323779317,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2288",-2,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.338472204248652,"Negative",0.979538021329157,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2289",-1,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.342883746759715,"Negative",0.993158183638956,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2290",-1,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.342883746759715,"Negative",0.993158183638956,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2291",-5,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.325407262976308,"Negative",0.939201422452217,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2292",-2,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.338472204248652,"Negative",0.979538021329157,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2293",-7,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.31684421229863,"Negative",0.912763925861278,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2294",-66,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.1270714189592,"Negative",0.326860867965967,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2295",-54,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.155589449675367,"Negative",0.414907215957847,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2296",-3,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.334088563496382,"Negative",0.966004002694169,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2297",-6.5,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.318973661387244,"Negative",0.919338370546928,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2298",-23.5,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.251170073849181,"Negative",0.710002097545094,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2299",-10,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.304230173565043,"Negative",0.873819440003395,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2300",-9,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.308403480565193,"Negative",0.886704075834993,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2301",-72,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.114563885439089,"Negative",0.288245205482389,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2302",-63,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.133752122284552,"Negative",0.347486819865268,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2303",-37,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.204642221063227,"Negative",0.56635236385627,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
"2304",-52,"H_ASCI",0,"SP_Dur",0.86,"H_ASCI_SP_Dur_0.86",0.160820346632072,"Negative",0.431057046861095,"H_ASCI_SP_Dur_0.86_Negative","Spring Recession Flow Duration (days)","Spring Recession Flow"
