"","site","hydro.endpoints","hydro","Scenario","FlowMetric","PredictedProbability","PredictedProbabilityScaled","index"
"270",405010,"Peak_10",60.82396,"Current","peak_10",NA,NA,"CSCI"
"271",405020,"Peak_10",47.31582,"Current","peak_10",NA,NA,"CSCI"
"272",501010,"Peak_10",96.06122,"Current","peak_10",NA,NA,"CSCI"
"273",501011,"Peak_10",14.53272,"Current","peak_10",NA,NA,"CSCI"
"274",501020,"Peak_10",39.62436,"Current","peak_10",NA,NA,"CSCI"
"275",502010,"Peak_10",100.8379,"Current","peak_10",NA,NA,"CSCI"
"276",502011,"Peak_10",78.46758,"Current","peak_10",NA,NA,"CSCI"
"277",502020,"Peak_10",26.52304,"Current","peak_10",NA,NA,"CSCI"
"278",502030,"Peak_10",14.78246,"Current","peak_10",NA,NA,"CSCI"
"279",101010,"Wet_BFL_Mag_50",0.62145,"Current","wet_bfl_mag_50",0.180625284022536,0.289041755138372,"CSCI"
"280",101011,"Wet_BFL_Mag_50",0.4668,"Current","wet_bfl_mag_50",0.180465424072866,0.21701523465758,"CSCI"
"281",101012,"Wet_BFL_Mag_50",0.183634610416666,"Current","wet_bfl_mag_50",0.180173005209442,0.0852629521193272,"CSCI"
"282",201010,"Wet_BFL_Mag_50",2.09083687253092,"Current","wet_bfl_mag_50",0.182149681660979,0.975874560684819,"CSCI"
"283",201020,"Wet_BFL_Mag_50",2.142275821069,"Current","wet_bfl_mag_50",0.182203227097978,1,"CSCI"
"284",201030,"Wet_BFL_Mag_50",0.037535523929129,"Current","wet_bfl_mag_50",0.180022276433848,0.017350574661585,"CSCI"
"285",201040,"Wet_BFL_Mag_50",1.21381518169538,"Current","wet_bfl_mag_50",0.181238626396891,0.565389378039038,"CSCI"
"286",201041,"Wet_BFL_Mag_50",1.14121457390407,"Current","wet_bfl_mag_50",0.181163367703939,0.531480811193528,"CSCI"
"287",201050,"Wet_BFL_Mag_50",0.25725,"Current","wet_bfl_mag_50",0.180248990673609,0.119498973101257,"CSCI"
"288",201060,"Wet_BFL_Mag_50",0.9191,"Current","wet_bfl_mag_50",0.180933272102743,0.427808906089382,"CSCI"
"289",201061,"Wet_BFL_Mag_50",0.0323482341783375,"Current","wet_bfl_mag_50",0.180016926575216,0.0149401416347743,"CSCI"
"290",201062,"Wet_BFL_Mag_50",0.75665,"Current","wet_bfl_mag_50",0.180765129148118,0.352050393779148,"CSCI"
"291",201070,"Wet_BFL_Mag_50",2.09083691666667,"Current","wet_bfl_mag_50",0.182149681706917,0.975874581382627,"CSCI"
"292",201080,"Wet_BFL_Mag_50",2.142275821069,"Current","wet_bfl_mag_50",0.182203227097978,1,"CSCI"
"293",201090,"Wet_BFL_Mag_50",0.0371000642556145,"Current","wet_bfl_mag_50",0.180021827322163,0.0171482228400736,"CSCI"
"294",201100,"Wet_BFL_Mag_50",1.22538680292977,"Current","wet_bfl_mag_50",0.181250623932344,0.570794989230635,"CSCI"
"295",203010,"Wet_BFL_Mag_50",0.430900991905993,"Current","wet_bfl_mag_50",0.180428331457101,0.200302780696091,"CSCI"
"296",204010,"Wet_BFL_Mag_50",0.6405,"Current","wet_bfl_mag_50",0.180644983425967,0.297917521004768,"CSCI"
"297",205010,"Wet_BFL_Mag_50",0.091214360053577,"Current","wet_bfl_mag_50",0.180077644842519,0.0422973723389636,"CSCI"
"298",207010,"Wet_BFL_Mag_50",0.0913777472246346,"Current","wet_bfl_mag_50",0.180077813392681,0.0423733143225686,"CSCI"
"299",301010,"Wet_BFL_Mag_50",0.675098011925618,"Current","wet_bfl_mag_50",0.180680765146901,0.31403933801384,"CSCI"
"300",301011,"Wet_BFL_Mag_50",0.189549255179464,"Current","wet_bfl_mag_50",0.180179109354906,0.0880132367229167,"CSCI"
"301",301020,"Wet_BFL_Mag_50",0.2226,"Current","wet_bfl_mag_50",0.180213221990325,0.103383030337384,"CSCI"
"302",301030,"Wet_BFL_Mag_50",0.193542100637562,"Current","wet_bfl_mag_50",0.180183230219313,0.0898699339456652,"CSCI"
"303",401080,"Wet_BFL_Mag_50",0.553618408090607,"Current","wet_bfl_mag_50",0.180555153688909,0.257443822561937,"CSCI"
"304",401101,"Wet_BFL_Mag_50",0.000194130366141493,"Current","wet_bfl_mag_50",0.179983767534992,0,"CSCI"
"305",401110,"Wet_BFL_Mag_50",0.18481079078108,"Current","wet_bfl_mag_50",0.180174219060874,0.085809865184387,"CSCI"
"306",401120,"Wet_BFL_Mag_50",0.1069,"Current","wet_bfl_mag_50",0.180093826705897,0.0495882748849359,"CSCI"
"307",401121,"Wet_BFL_Mag_50",0.0106999999999999,"Current","wet_bfl_mag_50",0.179994601228097,0.00488123022634896,"CSCI"
"308",402020,"Wet_BFL_Mag_50",1.32105,"Current","wet_bfl_mag_50",0.181349831872712,0.615494132221092,"CSCI"
"309",402021,"Wet_BFL_Mag_50",1.23895,"Current","wet_bfl_mag_50",0.181264687134326,0.57713130741201,"CSCI"
"310",402022,"Wet_BFL_Mag_50",0.95010868757962,"Current","wet_bfl_mag_50",0.180965381315632,0.442276037378785,"CSCI"
"311",402023,"Wet_BFL_Mag_50",0.98354395994296,"Current","wet_bfl_mag_50",0.181000008208617,0.457877534951727,"CSCI"
"312",402030,"Wet_BFL_Mag_50",0.597307352879635,"Current","wet_bfl_mag_50",0.180600320772697,0.277794309924502,"CSCI"
"313",402031,"Wet_BFL_Mag_50",0.69416369515283,"Current","wet_bfl_mag_50",0.180700485489229,0.322924538112644,"CSCI"
"314",402040,"Wet_BFL_Mag_50",0.485375,"Current","wet_bfl_mag_50",0.180484619008115,0.225663707271825,"CSCI"
"315",402041,"Wet_BFL_Mag_50",0.000950000000000006,"Current","wet_bfl_mag_50",0.179984546973669,0.000351183995389329,"CSCI"
"316",402050,"Wet_BFL_Mag_50",0.14565,"Current","wet_bfl_mag_50",0.180133807446528,0.0676020027750911,"CSCI"
"317",402051,"Wet_BFL_Mag_50",0.21425,"Current","wet_bfl_mag_50",0.180204603236705,0.0994997635439588,"CSCI"
"318",402060,"Wet_BFL_Mag_50",0.158925758815069,"Current","wet_bfl_mag_50",0.180147506450074,0.0737742276598817,"CSCI"
"319",403011,"Wet_BFL_Mag_50",0.585918146924233,"Current","wet_bfl_mag_50",0.18058854538412,0.272488789259328,"CSCI"
"320",403020,"Wet_BFL_Mag_50",0.8765,"Current","wet_bfl_mag_50",0.180889167429573,0.407937098598499,"CSCI"
"321",403030,"Wet_BFL_Mag_50",0.75005,"Current","wet_bfl_mag_50",0.180758300430409,0.348973645807036,"CSCI"
"322",404010,"Wet_BFL_Mag_50",0.318646888863699,"Current","wet_bfl_mag_50",0.18031238337587,0.148061197580926,"CSCI"
"323",405010,"Wet_BFL_Mag_50",0.45405,"Current","wet_bfl_mag_50",0.180452249466686,0.211079282320307,"CSCI"
"324",405020,"Wet_BFL_Mag_50",0.111322973693558,"Current","wet_bfl_mag_50",0.180098389807766,0.0516442266781804,"CSCI"
"325",501010,"Wet_BFL_Mag_50",0.563516928967727,"Current","wet_bfl_mag_50",0.180565386337206,0.262054245958538,"CSCI"
"326",501011,"Wet_BFL_Mag_50",0.0367121730104935,"Current","wet_bfl_mag_50",0.180021427270951,0.0169679757120635,"CSCI"
"327",501020,"Wet_BFL_Mag_50",0.43815,"Current","wet_bfl_mag_50",0.180435821008676,0.203677274063941,"CSCI"
"328",502010,"Wet_BFL_Mag_50",0.527618230335425,"Current","wet_bfl_mag_50",0.180528278021123,0.245334718060195,"CSCI"
"329",502011,"Wet_BFL_Mag_50",0.422604023191933,"Current","wet_bfl_mag_50",0.180419759468025,0.196440584142236,"CSCI"
"330",502020,"Wet_BFL_Mag_50",0.195219995765584,"Current","wet_bfl_mag_50",0.180184961933199,0.0906501751877857,"CSCI"
"331",502030,"Wet_BFL_Mag_50",0.213505868174704,"Current","wet_bfl_mag_50",0.180203835169813,0.0991537032215963,"CSCI"
"332",101020,"Wet_BFL_Mag_50",-0.0211,"Current","wet_bfl_mag_50",0.501993884211463,0.785488362104422,"CSCI"
"333",201031,"Wet_BFL_Mag_50",-0.00402115770473315,"Current","wet_bfl_mag_50",0.501994553295044,1,"CSCI"
"334",201091,"Wet_BFL_Mag_50",-0.00402115770473315,"Current","wet_bfl_mag_50",0.501994553295044,1,"CSCI"
"335",401070,"Wet_BFL_Mag_50",-0.083638478840375,"Current","wet_bfl_mag_50",0.5019914341935,0,"CSCI"
"336",401100,"Wet_BFL_Mag_50",-0.021113201679613,"Current","wet_bfl_mag_50",0.501993883694272,0.785322547916459,"CSCI"
"337",402010,"Wet_BFL_Mag_50",-0.0122462276440638,"Current","wet_bfl_mag_50",0.50199423106833,0.89669245787856,"CSCI"
"338",403010,"Wet_BFL_Mag_50",-0.083638478840375,"Current","wet_bfl_mag_50",0.5019914341935,0,"CSCI"
