"","site","hydro.endpoints","hydro","Scenario","FlowMetric","PredictedProbability","PredictedProbabilityScaled","index"
"114",402060,"SP_Dur",-6,"Current","sp_dur",0.0249975033757616,0.0637068880225064,"ASCI"
"115",403010,"SP_Dur",-11.5,"Current","sp_dur",0.000736652148403545,0.00187738012170345,"ASCI"
"116",403011,"SP_Dur",-32,"Current","sp_dur",1.32649529523636e-09,3.38061252837653e-09,"ASCI"
"117",501010,"SP_Dur",-2.5,"Current","sp_dur",0.196990110568688,0.502035212352814,"ASCI"
"118",501020,"SP_Dur",-1,"Current","sp_dur",0.392383055454384,1,"ASCI"
"119",502010,"SP_Dur",-3,"Current","sp_dur",0.15086288481817,0.384478592337452,"ASCI"
"120",502011,"SP_Dur",-16,"Current","sp_dur",4.0410519816764e-05,0.000102987423271237,"ASCI"
"121",502020,"SP_Dur",-12,"Current","sp_dur",0.000533619566536873,0.00135994548979367,"ASCI"
"122",101010,"DS_Mag_50",0.0469320436041667,"Current","ds_mag_50",0.626620301099843,0.974141941343971,"ASCI"
"123",201010,"DS_Mag_50",1.70442064305768,"Current","ds_mag_50",0.616649831377534,0.0559887843815561,"ASCI"
"124",201020,"DS_Mag_50",1.80495149904564,"Current","ds_mag_50",0.616041834252836,0,"ASCI"
"125",201030,"DS_Mag_50",0.043684090454075,"Current","ds_mag_50",0.626639736710059,0.975931713277944,"ASCI"
"126",201040,"DS_Mag_50",1.078625,"Current","ds_mag_50",0.620426294923712,0.403752934280972,"ASCI"
"127",201041,"DS_Mag_50",1.01321219896665,"Current","ds_mag_50",0.620820207004185,0.440027215265226,"ASCI"
"128",201060,"DS_Mag_50",0.665725,"Current","ds_mag_50",0.622910074384757,0.63247735919496,"ASCI"
"129",201062,"DS_Mag_50",0.60115,"Current","ds_mag_50",0.623297942678794,0.668195084495143,"ASCI"
"130",201070,"DS_Mag_50",0.944344416666665,"Current","ds_mag_50",0.621234752721818,0.478201591192386,"ASCI"
"131",201080,"DS_Mag_50",0.93594381337001,"Current","ds_mag_50",0.621285307575797,0.482857048765966,"ASCI"
"132",201090,"DS_Mag_50",0,"Current","ds_mag_50",0.626901100647231,1,"ASCI"
"133",201091,"DS_Mag_50",0,"Current","ds_mag_50",0.626901100647231,1,"ASCI"
"134",201100,"DS_Mag_50",1.038375,"Current","ds_mag_50",0.620668696899163,0.42607506605742,"ASCI"
"135",203010,"DS_Mag_50",0.520229898052835,"Current","ds_mag_50",0.623783764449378,0.712933076265461,"ASCI"
"136",204010,"DS_Mag_50",0.327074891786808,"Current","ds_mag_50",0.624942405791301,0.819629173390535,"ASCI"
"137",205010,"DS_Mag_50",0.102512636719543,"Current","ds_mag_50",0.626287645931605,0.943508641067838,"ASCI"
"138",207010,"DS_Mag_50",0.11512353851802,"Current","ds_mag_50",0.626212151840478,0.936556597680683,"ASCI"
"139",301010,"DS_Mag_50",0.81988698314785,"Current","ds_mag_50",0.621983467846321,0.547148709470036,"ASCI"
"140",301011,"DS_Mag_50",0.220591874051963,"Current","ds_mag_50",0.625580534256377,0.878392670103804,"ASCI"
"141",301020,"DS_Mag_50",0.256715780201166,"Current","ds_mag_50",0.625364100726111,0.858461901080794,"ASCI"
"142",301030,"DS_Mag_50",0.238746108302329,"Current","ds_mag_50",0.62547177086826,0.868376948583858,"ASCI"
"143",401080,"DS_Mag_50",0.6253,"Current","ds_mag_50",0.623152904708534,0.654838936391551,"ASCI"
"144",401101,"DS_Mag_50",0.00373939212153479,"Current","ds_mag_50",0.626878730589224,0.997940002833108,"ASCI"
"145",401110,"DS_Mag_50",0.144959542387157,"Current","ds_mag_50",0.626033516672174,0.920106575937331,"ASCI"
"146",401120,"DS_Mag_50",0.2184,"Current","ds_mag_50",0.625593665081409,0.879601851696317,"ASCI"
"147",401121,"DS_Mag_50",0.0452499999999998,"Current","ds_mag_50",0.626630366426571,0.975068829621941,"ASCI"
"148",402010,"DS_Mag_50",0,"Current","ds_mag_50",0.626901100647231,1,"ASCI"
"149",402030,"DS_Mag_50",0.10031536048171,"Current","ds_mag_50",0.626300799109905,0.944719881111322,"ASCI"
"150",402031,"DS_Mag_50",0.453375,"Current","ds_mag_50",0.624184954952631,0.749877607201735,"ASCI"
"151",402040,"DS_Mag_50",0.6309,"Current","ds_mag_50",0.623119269562828,0.651741568255993,"ASCI"
"152",402041,"DS_Mag_50",0.0185000000000004,"Current","ds_mag_50",0.626790423328572,0.989808029876144,"ASCI"
"153",402050,"DS_Mag_50",0.023447022627804,"Current","ds_mag_50",0.626760825229074,0.987082422231635,"ASCI"
