"site","hydro.endpoints","hydro","Scenario","FlowMetric","PredictedProbability","PredictedProbabilityScaled","index"
403011,"SP_Mag",22.3373,"Current","sp_mag",0.487825013338889,0.748379848336806,"ASCI"
403020,"SP_Mag",38.7565,"Current","sp_mag",0.396095800692058,0.563563092346506,"ASCI"
403030,"SP_Mag",23.3868,"Current","sp_mag",0.481869308446598,0.736380246180983,"ASCI"
404010,"SP_Mag",29.1607,"Current","sp_mag",0.449240568044876,0.670639597383381,"ASCI"
405010,"SP_Mag",10.71065,"Current","sp_mag",0.553655587255394,0.881015818549163,"ASCI"
405020,"SP_Mag",20.68515,"Current","sp_mag",0.497206989969458,0.767282730369757,"ASCI"
501010,"SP_Mag",39.3682,"Current","sp_mag",0.392776183368261,0.556874700642158,"ASCI"
501011,"SP_Mag",5.3183,"Current","sp_mag",0.583696837894723,0.941543172146197,"ASCI"
501020,"SP_Mag",20.2275,"Current","sp_mag",0.499806452457572,0.772520148314479,"ASCI"
502010,"SP_Mag",38.3098,"Current","sp_mag",0.39852606586432,0.56845961017734,"ASCI"
502011,"SP_Mag",26.5364,"Current","sp_mag",0.464033582888928,0.700444682763546,"ASCI"
502020,"SP_Mag",13.8449,"Current","sp_mag",0.535997781097905,0.845438728571324,"ASCI"
502030,"SP_Mag",5.3857,"Current","sp_mag",0.583324679808338,0.940793345038164,"ASCI"
101010,"Wet_BFL_Mag_50",0.62145,"Current","wet_bfl_mag_50",0.0556031103040111,0.180024324714761,"ASCI"
101011,"Wet_BFL_Mag_50",0.4668,"Current","wet_bfl_mag_50",0.0886689778384212,0.287897689119778,"ASCI"
101012,"Wet_BFL_Mag_50",0.183634610416666,"Current","wet_bfl_mag_50",0.196193026244354,0.638681797352395,"ASCI"
201010,"Wet_BFL_Mag_50",2.09083687253092,"Current","wet_bfl_mag_50",0.000497731187171759,0.000249738853331941,"ASCI"
201020,"Wet_BFL_Mag_50",2.142275821069,"Current","wet_bfl_mag_50",0.000421180021014885,0,"ASCI"
201030,"Wet_BFL_Mag_50",0.037535523929129,"Current","wet_bfl_mag_50",0.281765145549429,0.917850411304524,"ASCI"
201040,"Wet_BFL_Mag_50",1.21381518169538,"Current","wet_bfl_mag_50",0.00852373510975305,0.0264335988399396,"ASCI"
201041,"Wet_BFL_Mag_50",1.14121457390407,"Current","wet_bfl_mag_50",0.0107660859991567,0.0337489954302401,"ASCI"
201050,"Wet_BFL_Mag_50",0.25725,"Current","wet_bfl_mag_50",0.161194549473293,0.524503530763252,"ASCI"
201060,"Wet_BFL_Mag_50",0.9191,"Current","wet_bfl_mag_50",0.0219007536840818,0.0700744922119208,"ASCI"
201061,"Wet_BFL_Mag_50",0.0323482341783375,"Current","wet_bfl_mag_50",0.285187356346134,0.92901495709966,"ASCI"
201062,"Wet_BFL_Mag_50",0.75665,"Current","wet_bfl_mag_50",0.0365639256643587,0.117911304378297,"ASCI"
201070,"Wet_BFL_Mag_50",2.09083691666667,"Current","wet_bfl_mag_50",0.000497731115854915,0.000249738620669428,"ASCI"
201080,"Wet_BFL_Mag_50",2.142275821069,"Current","wet_bfl_mag_50",0.000421180021014885,0,"ASCI"
201090,"Wet_BFL_Mag_50",0.0371000642556145,"Current","wet_bfl_mag_50",0.282051470163653,0.918784510475404,"ASCI"
201100,"Wet_BFL_Mag_50",1.22538680292977,"Current","wet_bfl_mag_50",0.00821189636335239,0.025416262921229,"ASCI"
203010,"Wet_BFL_Mag_50",0.430900991905993,"Current","wet_bfl_mag_50",0.0985541121800565,0.320146735600052,"ASCI"
204010,"Wet_BFL_Mag_50",0.6405,"Current","wet_bfl_mag_50",0.0524418800960837,0.169711196295159,"ASCI"
205010,"Wet_BFL_Mag_50",0.091214360053577,"Current","wet_bfl_mag_50",0.247857025253108,0.807229299875716,"ASCI"
207010,"Wet_BFL_Mag_50",0.0913777472246346,"Current","wet_bfl_mag_50",0.247758105172022,0.806906585162641,"ASCI"
301010,"Wet_BFL_Mag_50",0.675098011925618,"Current","wet_bfl_mag_50",0.0471304414743074,0.152383274886005,"ASCI"
301011,"Wet_BFL_Mag_50",0.189549255179464,"Current","wet_bfl_mag_50",0.193181086063648,0.628855709458551,"ASCI"
301020,"Wet_BFL_Mag_50",0.2226,"Current","wet_bfl_mag_50",0.176997770554176,0.576059614227782,"ASCI"
301030,"Wet_BFL_Mag_50",0.193542100637562,"Current","wet_bfl_mag_50",0.191167753943199,0.622287458700528,"ASCI"
401080,"Wet_BFL_Mag_50",0.553618408090607,"Current","wet_bfl_mag_50",0.0683709417151064,0.221677819184174,"ASCI"
401101,"Wet_BFL_Mag_50",0.000194130366141493,"Current","wet_bfl_mag_50",0.30694603642822,1,"ASCI"
401110,"Wet_BFL_Mag_50",0.18481079078108,"Current","wet_bfl_mag_50",0.195591259806451,0.636718607662148,"ASCI"
401120,"Wet_BFL_Mag_50",0.1069,"Current","wet_bfl_mag_50",0.238481606692656,0.776643139032705,"ASCI"
401121,"Wet_BFL_Mag_50",0.0106999999999999,"Current","wet_bfl_mag_50",0.299735117713767,0.976475256202799,"ASCI"
402020,"Wet_BFL_Mag_50",1.32105,"Current","wet_bfl_mag_50",0.00603189045738231,0.0183042592438697,"ASCI"
402021,"Wet_BFL_Mag_50",1.23895,"Current","wet_bfl_mag_50",0.00786076463861276,0.0242707384477646,"ASCI"
402022,"Wet_BFL_Mag_50",0.95010868757962,"Current","wet_bfl_mag_50",0.0198440412593406,0.0633647184961836,"ASCI"
402023,"Wet_BFL_Mag_50",0.98354395994296,"Current","wet_bfl_mag_50",0.0178383121327477,0.0568212715793426,"ASCI"
402030,"Wet_BFL_Mag_50",0.597307352879635,"Current","wet_bfl_mag_50",0.0598672884463975,0.193935686398009,"ASCI"
402031,"Wet_BFL_Mag_50",0.69416369515283,"Current","wet_bfl_mag_50",0.0444260882342736,0.143560651912679,"ASCI"
402040,"Wet_BFL_Mag_50",0.485375,"Current","wet_bfl_mag_50",0.0839131625774383,0.272382421233428,"ASCI"
402041,"Wet_BFL_Mag_50",0.000950000000000006,"Current","wet_bfl_mag_50",0.306424009432865,0.998296950526381,"ASCI"
402050,"Wet_BFL_Mag_50",0.14565,"Current","wet_bfl_mag_50",0.216380665950142,0.704541512425453,"ASCI"
402051,"Wet_BFL_Mag_50",0.21425,"Current","wet_bfl_mag_50",0.180983177730522,0.589061519597085,"ASCI"
402060,"Wet_BFL_Mag_50",0.158925758815069,"Current","wet_bfl_mag_50",0.209158618032411,0.680980460958434,"ASCI"
403011,"Wet_BFL_Mag_50",0.585918146924233,"Current","wet_bfl_mag_50",0.0619835732085227,0.200839807606744,"ASCI"
403020,"Wet_BFL_Mag_50",0.8765,"Current","wet_bfl_mag_50",0.0250692836322077,0.0804114351445901,"ASCI"
403030,"Wet_BFL_Mag_50",0.75005,"Current","wet_bfl_mag_50",0.0373266402158001,0.120399567680599,"ASCI"
404010,"Wet_BFL_Mag_50",0.318646888863699,"Current","wet_bfl_mag_50",0.136015371043471,0.442359528723912,"ASCI"
405010,"Wet_BFL_Mag_50",0.45405,"Current","wet_bfl_mag_50",0.0920728993616381,0.299002568388345,"ASCI"
405020,"Wet_BFL_Mag_50",0.111322973693558,"Current","wet_bfl_mag_50",0.235882425153924,0.768163625921771,"ASCI"
501010,"Wet_BFL_Mag_50",0.563516928967727,"Current","wet_bfl_mag_50",0.0663512475885461,0.2150888131563,"ASCI"
501011,"Wet_BFL_Mag_50",0.0367121730104935,"Current","wet_bfl_mag_50",0.282306666162725,0.919617056331761,"ASCI"
501020,"Wet_BFL_Mag_50",0.43815,"Current","wet_bfl_mag_50",0.096482013680975,0.31338676669127,"ASCI"
502010,"Wet_BFL_Mag_50",0.527618230335425,"Current","wet_bfl_mag_50",0.0739501471790748,0.239879297293854,"ASCI"
502011,"Wet_BFL_Mag_50",0.422604023191933,"Current","wet_bfl_mag_50",0.100974329297356,0.32804239908936,"ASCI"
502020,"Wet_BFL_Mag_50",0.195219995765584,"Current","wet_bfl_mag_50",0.190326495414362,0.619542955241012,"ASCI"
502030,"Wet_BFL_Mag_50",0.213505868174704,"Current","wet_bfl_mag_50",0.181341718616116,0.590231215555177,"ASCI"
101020,"Wet_BFL_Mag_50",-0.0211,"Current","wet_bfl_mag_50",0.51926409988416,0.785592618789503,"ASCI"
201031,"Wet_BFL_Mag_50",-0.00402115770473315,"Current","wet_bfl_mag_50",0.521147509631595,1,"ASCI"
201091,"Wet_BFL_Mag_50",-0.00402115770473315,"Current","wet_bfl_mag_50",0.521147509631595,1,"ASCI"
401070,"Wet_BFL_Mag_50",-0.083638478840375,"Current","wet_bfl_mag_50",0.512363251660616,0,"ASCI"
401100,"Wet_BFL_Mag_50",-0.021113201679613,"Current","wet_bfl_mag_50",0.519262643818998,0.785426860319518,"ASCI"
402010,"Wet_BFL_Mag_50",-0.0122462276440638,"Current","wet_bfl_mag_50",0.520240542316978,0.896750833409786,"ASCI"
403010,"Wet_BFL_Mag_50",-0.083638478840375,"Current","wet_bfl_mag_50",0.512363251660616,0,"ASCI"
101010,"DS_Dur_WS",19,"Current","ds_dur_ws",0.665770757760071,0.861772622475271,"CSCI"
101011,"DS_Dur_WS",20.5,"Current","ds_dur_ws",0.665445171787733,0.85082345024389,"CSCI"
101012,"DS_Dur_WS",29,"Current","ds_dur_ws",0.663597214004719,0.788678242029628,"CSCI"
101020,"DS_Dur_WS",104,"Current","ds_dur_ws",0.647079212790876,0.233192270351685,"CSCI"
201010,"DS_Dur_WS",29.5,"Current","ds_dur_ws",0.663488353887792,0.785017371259301,"CSCI"
201020,"DS_Dur_WS",28.5,"Current","ds_dur_ws",0.663706056755235,0.792338528782711,"CSCI"
201030,"DS_Dur_WS",25,"Current","ds_dur_ws",0.664467469012635,0.817944158796523,"CSCI"
201031,"DS_Dur_WS",72,"Current","ds_dur_ws",0.654172716533743,0.471740613350095,"CSCI"
201050,"DS_Dur_WS",46,"Current","ds_dur_ws",0.659886285350926,0.663882948555991,"CSCI"
201061,"DS_Dur_WS",26.5,"Current","ds_dur_ws",0.66414125391768,0.806973829720331,"CSCI"
201070,"DS_Dur_WS",22,"Current","ds_dur_ws",0.665119428182775,0.839868976964975,"CSCI"
201080,"DS_Dur_WS",22,"Current","ds_dur_ws",0.665119428182775,0.839868976964975,"CSCI"
201090,"DS_Dur_WS",34,"Current","ds_dur_ws",0.662507832799237,0.752043302388912,"CSCI"
201091,"DS_Dur_WS",135,"Current","ds_dur_ws",0.640144977902652,0,"CSCI"
201100,"DS_Dur_WS",4,"Current","ds_dur_ws",0.669017896553771,0.970971067531703,"CSCI"
203010,"DS_Dur_WS",19.5,"Current","ds_dur_ws",0.665662246631798,0.858123487888958,"CSCI"
204010,"DS_Dur_WS",46,"Current","ds_dur_ws",0.659886285350926,0.663882948555991,"CSCI"
205010,"DS_Dur_WS",16,"Current","ds_dur_ws",0.666421455872626,0.883655032377197,"CSCI"
207010,"DS_Dur_WS",59,"Current","ds_dur_ws",0.6570351883191,0.568003042472378,"CSCI"
301010,"DS_Dur_WS",7,"Current","ds_dur_ws",0.668369742838389,0.949174223487169,"CSCI"
301011,"DS_Dur_WS",45,"Current","ds_dur_ws",0.66010512475249,0.671242326730478,"CSCI"
301020,"DS_Dur_WS",3,"Current","ds_dur_ws",0.66923380550694,0.978231897282963,"CSCI"
401080,"DS_Dur_WS",13,"Current","ds_dur_ws",0.667071520657574,0.905516144024154,"CSCI"
401101,"DS_Dur_WS",0,"Current","ds_dur_ws",0.669881104566567,1,"CSCI"
401120,"DS_Dur_WS",8.5,"Current","ds_dur_ws",0.668045426292959,0.938267740975306,"CSCI"
402010,"DS_Dur_WS",0,"Current","ds_dur_ws",0.669881104566567,1,"CSCI"
402020,"DS_Dur_WS",20,"Current","ds_dur_ws",0.665553717971467,0.854473763714802,"CSCI"
402021,"DS_Dur_WS",17,"Current","ds_dur_ws",0.666204626779701,0.876363259128591,"CSCI"
402022,"DS_Dur_WS",18.5,"Current","ds_dur_ws",0.665879251347635,0.865421167182886,"CSCI"
402023,"DS_Dur_WS",21,"Current","ds_dur_ws",0.665336608089259,0.84717254776754,"CSCI"
402030,"DS_Dur_WS",13.5,"Current","ds_dur_ws",0.666963220586618,0.901874107111292,"CSCI"
402031,"DS_Dur_WS",2,"Current","ds_dur_ws",0.669449643204987,0.985490330786668,"CSCI"
402040,"DS_Dur_WS",1,"Current","ds_dur_ws",0.669665409580598,0.992746365779025,"CSCI"
402041,"DS_Dur_WS",0,"Current","ds_dur_ws",0.669881104566567,1,"CSCI"
403010,"DS_Dur_WS",28,"Current","ds_dur_ws",0.663814882130559,0.795998231223269,"CSCI"
403011,"DS_Dur_WS",8.5,"Current","ds_dur_ws",0.668045426292959,0.938267740975306,"CSCI"
501020,"DS_Dur_WS",3,"Current","ds_dur_ws",0.66923380550694,0.978231897282963,"CSCI"
502010,"DS_Dur_WS",13,"Current","ds_dur_ws",0.667071520657574,0.905516144024154,"CSCI"
502011,"DS_Dur_WS",0,"Current","ds_dur_ws",0.669881104566567,1,"CSCI"
502020,"DS_Dur_WS",7.5,"Current","ds_dur_ws",0.66826165505812,0.945539325724898,"CSCI"
201040,"DS_Dur_WS",-10,"Current","ds_dur_ws",0.4254495667791,0.489992462525103,"CSCI"
201041,"DS_Dur_WS",-4.5,"Current","ds_dur_ws",0.738001062163245,0.849959659194686,"CSCI"
201060,"DS_Dur_WS",-1.5,"Current","ds_dur_ws",0.85375454558561,0.983273553217416,"CSCI"
201062,"DS_Dur_WS",-8,"Current","ds_dur_ws",0.546216088525123,0.62907989908023,"CSCI"
301030,"DS_Dur_WS",-12,"Current","ds_dur_ws",0.312968740748221,0.360447705186314,"CSCI"
401070,"DS_Dur_WS",-14,"Current","ds_dur_ws",0.218896014535823,0.252103652965025,"CSCI"
401100,"DS_Dur_WS",-29,"Current","ds_dur_ws",0.00727598086148653,0.00837975016542919,"CSCI"
401110,"DS_Dur_WS",-6.5,"Current","ds_dur_ws",0.634082181967788,0.730275739784782,"CSCI"
401121,"DS_Dur_WS",-1,"Current","ds_dur_ws",0.868277746595947,1,"CSCI"
402050,"DS_Dur_WS",-42,"Current","ds_dur_ws",0.000311499387127158,0.000358720320407512,"CSCI"
402051,"DS_Dur_WS",-35,"Current","ds_dur_ws",0.00170347664571486,0.00196186783050272,"CSCI"
402060,"DS_Dur_WS",-36,"Current","ds_dur_ws",0.00133658945779202,0.00153932193172769,"CSCI"
403020,"DS_Dur_WS",-7,"Current","ds_dur_ws",0.605470290872715,0.697323274731783,"CSCI"
403030,"DS_Dur_WS",-26,"Current","ds_dur_ws",0.0149626634246002,0.0172325427925521,"CSCI"
404010,"DS_Dur_WS",-58,"Current","ds_dur_ws",6.39184168178444e-06,7.32635992838472e-06,"CSCI"
405010,"DS_Dur_WS",-61.5,"Current","ds_dur_ws",2.73140145632961e-06,3.11061172051232e-06,"CSCI"
405020,"DS_Dur_WS",-80,"Current","ds_dur_ws",3.05266160646837e-08,0,"CSCI"
501010,"DS_Dur_WS",-25,"Current","ds_dur_ws",0.0189986847523275,0.0218808497259584,"CSCI"
501011,"DS_Dur_WS",-32,"Current","ds_dur_ws",0.00352400618718908,0.00405858125269637,"CSCI"
502030,"DS_Dur_WS",-73,"Current","ds_dur_ws",1.67171689018627e-07,1.57374847269525e-07,"CSCI"
101010,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
101011,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
101012,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
101020,"SP_Tim",15,"Current","sp_tim",0.699945526368939,0.735749766635616,"CSCI"
201010,"SP_Tim",2,"Current","sp_tim",0.83705511309253,0.972547977504595,"CSCI"
201020,"SP_Tim",2,"Current","sp_tim",0.83705511309253,0.972547977504595,"CSCI"
201030,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
201031,"SP_Tim",8,"Current","sp_tim",0.781105652285121,0.875919196579249,"CSCI"
201040,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
201041,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
201050,"SP_Tim",1,"Current","sp_tim",0.845169207879713,0.98656160831146,"CSCI"
201060,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
201061,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
201062,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
201070,"SP_Tim",2,"Current","sp_tim",0.83705511309253,0.972547977504595,"CSCI"
201080,"SP_Tim",2,"Current","sp_tim",0.83705511309253,0.972547977504595,"CSCI"
201090,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
201091,"SP_Tim",8,"Current","sp_tim",0.781105652285121,0.875919196579249,"CSCI"
201100,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
203010,"SP_Tim",18.5,"Current","sp_tim",0.653508464410653,0.655549589153482,"CSCI"
204010,"SP_Tim",16,"Current","sp_tim",0.687038976334355,0.713459217668812,"CSCI"
205010,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
301010,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
301011,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
301020,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
301030,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
401070,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
401080,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
401100,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
401101,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
401110,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
401120,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
401121,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
402010,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
402020,"SP_Tim",31,"Current","sp_tim",0.468895402565115,0.336709427843699,"CSCI"
402021,"SP_Tim",40,"Current","sp_tim",0.338247388693143,0.111070822420456,"CSCI"
402022,"SP_Tim",38,"Current","sp_tim",0.365942825807525,0.158902853094876,"CSCI"
402023,"SP_Tim",40,"Current","sp_tim",0.338247388693143,0.111070822420456,"CSCI"
402030,"SP_Tim",42,"Current","sp_tim",0.311617867057726,0.0650797051671015,"CSCI"
402031,"SP_Tim",45,"Current","sp_tim",0.273935777117901,0,"CSCI"
402040,"SP_Tim",31,"Current","sp_tim",0.468895402565115,0.336709427843699,"CSCI"
402041,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
402050,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
403010,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
403011,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
403020,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
403030,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
404010,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
405010,"SP_Tim",35,"Current","sp_tim",0.409149188718835,0.233523378763732,"CSCI"
405020,"SP_Tim",35,"Current","sp_tim",0.409149188718835,0.233523378763732,"CSCI"
501010,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
501011,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
501020,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
502010,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
502011,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
502020,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
502030,"SP_Tim",0,"Current","sp_tim",0.852950230903003,1,"CSCI"
207010,"SP_Tim",-2,"Current","sp_tim",0.664962294522846,0,"CSCI"
402051,"SP_Tim",-1,"Current","sp_tim",0.666388176938602,1,"CSCI"
402060,"SP_Tim",-1,"Current","sp_tim",0.666388176938602,1,"CSCI"
101010,"DS_Mag_50",0.0469320436041667,"Current","ds_mag_50",0.829196848087914,0.974512583093447,"CSCI"
201010,"DS_Mag_50",1.70442064305768,"Current","ds_mag_50",0.820894590038302,0.0567697913430561,"CSCI"
201020,"DS_Mag_50",1.80495149904564,"Current","ds_mag_50",0.820381028437613,0,"CSCI"
201030,"DS_Mag_50",0.043684090454075,"Current","ds_mag_50",0.829212812691913,0.976277331931146,"CSCI"
201040,"DS_Mag_50",1.078625,"Current","ds_mag_50",0.824065663625279,0.407304538536781,"CSCI"
201041,"DS_Mag_50",1.01321219896665,"Current","ds_mag_50",0.824394565671791,0.44366181394009,"CSCI"
201060,"DS_Mag_50",0.665725,"Current","ds_mag_50",0.826133654979854,0.635903089403574,"CSCI"
201062,"DS_Mag_50",0.60115,"Current","ds_mag_50",0.826455334743022,0.671462003874198,"CSCI"
201070,"DS_Mag_50",0.944344416666665,"Current","ds_mag_50",0.824740316595022,0.48188158687891,"CSCI"
201080,"DS_Mag_50",0.93594381337001,"Current","ds_mag_50",0.824782455145429,0.486539639020914,"CSCI"
201090,"DS_Mag_50",0,"Current","ds_mag_50",0.82942741716901,1,"CSCI"
201091,"DS_Mag_50",0,"Current","ds_mag_50",0.82942741716901,1,"CSCI"
201100,"DS_Mag_50",1.038375,"Current","ds_mag_50",0.824268101918431,0.429682340238971,"CSCI"
203010,"DS_Mag_50",0.520229898052835,"Current","ds_mag_50",0.826857773486865,0.715948124888072,"CSCI"
204010,"DS_Mag_50",0.327074891786808,"Current","ds_mag_50",0.827815405318399,0.821806037914782,"CSCI"
205010,"DS_Mag_50",0.102512636719543,"Current","ds_mag_50",0.828923470172537,0.944293019962308,"CSCI"
207010,"DS_Mag_50",0.11512353851802,"Current","ds_mag_50",0.828861394058844,0.937431042709757,"CSCI"
301010,"DS_Mag_50",0.81988698314785,"Current","ds_mag_50",0.825363795321041,0.550801765364652,"CSCI"
301011,"DS_Mag_50",0.220591874051963,"Current","ds_mag_50",0.828341535014162,0.879965123422252,"CSCI"
301020,"DS_Mag_50",0.256715780201166,"Current","ds_mag_50",0.828163190763162,0.860250709605295,"CSCI"
301030,"DS_Mag_50",0.238746108302329,"Current","ds_mag_50",0.828251925643691,0.870059582865417,"CSCI"
401080,"DS_Mag_50",0.6253,"Current","ds_mag_50",0.82633508681514,0.658169635897055,"CSCI"
401101,"DS_Mag_50",0.00373939212153479,"Current","ds_mag_50",0.829409055245409,0.997970248223275,"CSCI"
401110,"DS_Mag_50",0.144959542387157,"Current","ds_mag_50",0.828714457649204,0.921188493997406,"CSCI"
401120,"DS_Mag_50",0.2184,"Current","ds_mag_50",0.828352351604903,0.881160803937677,"CSCI"
401121,"DS_Mag_50",0.0452499999999998,"Current","ds_mag_50",0.829205115953628,0.975426524110059,"CSCI"
402010,"DS_Mag_50",0,"Current","ds_mag_50",0.82942741716901,1,"CSCI"
402030,"DS_Mag_50",0.10031536048171,"Current","ds_mag_50",0.828934284253614,0.945488423056113,"CSCI"
402031,"DS_Mag_50",0.453375,"Current","ds_mag_50",0.82718970507773,0.752640290206254,"CSCI"
402040,"DS_Mag_50",0.6309,"Current","ds_mag_50",0.826307193840228,0.655086308865759,"CSCI"
402041,"DS_Mag_50",0.0185000000000004,"Current","ds_mag_50",0.82933655937602,0.989956457135788,"CSCI"
402050,"DS_Mag_50",0.023447022627804,"Current","ds_mag_50",0.829312256887398,0.987270027296964,"CSCI"
402051,"DS_Mag_50",0.0125043339607447,"Current","ds_mag_50",0.829366009692488,0.993211934801215,"CSCI"
402060,"DS_Mag_50",0.0525773159179487,"Current","ds_mag_50",0.829169097165865,0.971444958776918,"CSCI"
403011,"DS_Mag_50",0.4417922344954,"Current","ds_mag_50",0.827247161801531,0.758991633875801,"CSCI"
403020,"DS_Mag_50",1.01285845012425,"Current","ds_mag_50",0.824396343039791,0.443858286593715,"CSCI"
403030,"DS_Mag_50",0.82315,"Current","ds_mag_50",0.825347471342878,0.548997290822624,"CSCI"
404010,"DS_Mag_50",0.377539887566607,"Current","ds_mag_50",0.827565613425529,0.794193705492768,"CSCI"
405010,"DS_Mag_50",0.552979711174174,"Current","ds_mag_50",0.826694988272413,0.697953627936299,"CSCI"
405020,"DS_Mag_50",0.190774449563246,"Current","ds_mag_50",0.828488633498214,0.896225588058445,"CSCI"
501010,"DS_Mag_50",0.564663704547231,"Current","ds_mag_50",0.826636882905425,0.691530582374812,"CSCI"
501011,"DS_Mag_50",0.0552195938345552,"Current","ds_mag_50",0.829156107076591,0.970009016805026,"CSCI"
501020,"DS_Mag_50",0.507753542483993,"Current","ds_mag_50",0.826919756269994,0.722799785254349,"CSCI"
502010,"DS_Mag_50",0.671694888016797,"Current","ds_mag_50",0.826103892277765,0.632613080210683,"CSCI"
502011,"DS_Mag_50",0.557276168341897,"Current","ds_mag_50",0.826673623461324,0.695591932930336,"CSCI"
502020,"DS_Mag_50",0.241994008067777,"Current","ds_mag_50",0.828235890088339,0.8682869909696,"CSCI"
502030,"DS_Mag_50",0.233136950005137,"Current","ds_mag_50",0.828279616428303,0.873120559508636,"CSCI"
101011,"DS_Mag_50",-0.00409081217862483,"Current","ds_mag_50",0.814941475114491,1,"CSCI"
101012,"DS_Mag_50",-0.154771581858776,"Current","ds_mag_50",0.814896091341582,0.687159725695377,"CSCI"
101020,"DS_Mag_50",-0.0169146508672015,"Current","ds_mag_50",0.814937613017632,0.973377721522449,"CSCI"
201031,"DS_Mag_50",-0.0114942633699821,"Current","ds_mag_50",0.81493924545855,0.984630493863726,"CSCI"
201050,"DS_Mag_50",-0.111094171235482,"Current","ds_mag_50",0.814909247493349,0.777847957716045,"CSCI"
201061,"DS_Mag_50",-0.114784764284616,"Current","ds_mag_50",0.814908135871101,0.770185302399083,"CSCI"
401070,"DS_Mag_50",-0.0458179068151625,"Current","ds_mag_50",0.814928908127766,0.913373011495034,"CSCI"
401100,"DS_Mag_50",-0.032195395118405,"Current","ds_mag_50",0.814933010904416,0.941654348419471,"CSCI"
402020,"DS_Mag_50",-0.485644608016313,"Current","ds_mag_50",0.814796405004799,0,"CSCI"
402021,"DS_Mag_50",-0.360931598013478,"Current","ds_mag_50",0.814833983754315,0.259038540713327,"CSCI"
402022,"DS_Mag_50",-0.367799484991392,"Current","ds_mag_50",0.814831914463516,0.244774466583958,"CSCI"
402023,"DS_Mag_50",-0.168753779419108,"Current","ds_mag_50",0.814891879585884,0.65812717235553,"CSCI"
403010,"DS_Mag_50",-0.0604377379120865,"Current","ds_mag_50",0.814924504904017,0.883020626992646,"CSCI"
101010,"FA_Mag",23.2564599764859,"Current","fa_mag",0.441144253414323,0.560920340411072,"CSCI"
101012,"FA_Mag",6.42769843289941,"Current","fa_mag",0.707579807625664,0.89976393949328,"CSCI"
201010,"FA_Mag",33.326734835455,"Current","fa_mag",0.287648893547379,0.365710206637115,"CSCI"
201020,"FA_Mag",33.9673013615712,"Current","fa_mag",0.278991717561992,0.354700307160825,"CSCI"
201040,"FA_Mag",160.008808400196,"Current","fa_mag",8.79012487940109e-05,0,"CSCI"
201041,"FA_Mag",141.17969838313,"Current","fa_mag",0.000307760544179017,0.000279609510676795,"CSCI"
201060,"FA_Mag",89.3343866543482,"Current","fa_mag",0.00961389825884562,0.0121148362548186,"CSCI"
201062,"FA_Mag",47.1352536455544,"Current","fa_mag",0.138718936766668,0.176306195914488,"CSCI"
201070,"FA_Mag",51.3889603054673,"Current","fa_mag",0.108214347657946,0.1375115057962,"CSCI"
