"","hydro","biol.endpoints","Condition","hydro.endpoints","thresholds","comb_code","PredictedProbability","Type"
"58",42.5,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.773867924446638,"Positive"
"59",166,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.316833821543601,"Positive"
"60",86.5,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.626730266708671,"Positive"
"61",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"62",1,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.870105362347275,"Positive"
"63",47,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.760870321840273,"Positive"
"64",1,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.870105362347275,"Positive"
"65",43.5,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.771023353209857,"Positive"
"66",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"67",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"68",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"69",2,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.868265307432386,"Positive"
"70",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"71",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"72",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"73",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"74",43,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.772448774333391,"Positive"
"75",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"76",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"77",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"78",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"79",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"80",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"81",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"82",43.5,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.771023353209857,"Positive"
"83",46.5,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.762339465256972,"Positive"
"84",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"85",3,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.866403188921612,"Positive"
"86",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"87",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"88",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"89",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"90",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"91",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"92",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"93",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"94",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"95",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"96",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"97",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"98",2,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.868265307432386,"Positive"
"99",0.5,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871017163730411,"Positive"
"100",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"101",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"102",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"103",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"104",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"105",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"106",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"107",1,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.870105362347275,"Positive"
"108",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"109",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"110",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"111",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"112",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"113",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"114",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"115",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"116",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"117",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"118",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"119",9.5,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.85375141572615,"Positive"
"120",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"121",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"122",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"123",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"124",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"125",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"126",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"127",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"128",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"129",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"130",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"131",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"132",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"133",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"134",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"135",0.5,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871017163730411,"Positive"
"136",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"137",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"138",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"139",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"140",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"141",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"142",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"143",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"144",0,"CSCI",1,"DS_Dur_WS","0.63","CSCI_DS_Dur_WS_0.63",0.871923506803169,"Positive"
"433",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"434",6.31619538984223e-07,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725079190407057,"Positive"
"435",5.31958803146389e-06,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.72511300030076,"Positive"
"436",0.000831653924440461,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.731032064294996,"Positive"
"437",0.00128032221353715,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.734211936859005,"Positive"
"438",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"439",0.00216448857522393,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.740407702400924,"Positive"
"440",0.000149303461511563,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.726150161832701,"Positive"
"441",0.00164986582017936,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.736812940258676,"Positive"
"442",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"443",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"444",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"445",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"446",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"447",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"448",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"449",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"450",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"451",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"452",0.000681537821941429,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.72996278514496,"Positive"
"453",0.00376788015595836,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.75140155120395,"Positive"
"454",2.00531662164184e-06,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725089097855466,"Positive"
"455",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"456",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"457",8.71547799167498e-05,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725702784252514,"Positive"
"458",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"459",0.00150033878617752,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.735762479472452,"Positive"
"460",0.00058318025224633,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.729260732185296,"Positive"
"461",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"462",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"463",5.9286560620616e-05,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725502027175103,"Positive"
"464",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"465",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"466",0.000818066842605576,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.730935393543921,"Positive"
"467",0.000348456089120157,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.727580697246433,"Positive"
"468",1.10094481925499e-05,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725154032425342,"Positive"
"469",0.000612553810058315,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.729470513805,"Positive"
"470",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"471",8.44411106343378e-05,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725683239535899,"Positive"
"472",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"473",0.000651149256347522,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.729746001274689,"Positive"
"474",0.000258311545814315,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.726933758399428,"Positive"
"475",8.78249406904371e-05,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725707610831997,"Positive"
"476",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"477",0.00156501442543395,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.736217169856477,"Positive"
"478",3.02639622789974e-05,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725292857115468,"Positive"
"479",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"480",0.00172230468213357,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.737320873135896,"Positive"
"481",9.71930643029313e-05,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725775075667608,"Positive"
"482",0.000204928418457287,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.726550192690415,"Positive"
"483",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"484",4.83943997313825e-06,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.7251095375645,"Positive"
"485",0.000425933592726762,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.728135961931083,"Positive"
"486",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"487",0.00047685294775214,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.728500503590841,"Positive"
"488",0.000428236838064246,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.728152457938184,"Positive"
"489",0.000210629689507938,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.726591173193231,"Positive"
"490",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"491",0.000300904467141236,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.727239553825394,"Positive"
"492",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"493",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"494",0.000833616886363066,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.73104602876096,"Positive"
"495",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"496",0.000482102875167553,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.728538071409565,"Positive"
"497",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"498",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"499",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"500",8.00330530000476e-06,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725132354259318,"Positive"
"501",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"502",0.000232190315391596,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.726746115450211,"Positive"
"503",0,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"504",4.86870781684529e-05,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725425646651194,"Positive"
"505",3.81197310161192e-06,"CSCI",0,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725102127578314,"Positive"
"506",5.67576867106261e-05,"CSCI",1,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725483805153594,"Positive"
"507",0,"CSCI",1,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"508",0,"CSCI",1,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
"509",4.96543701165814e-05,"CSCI",1,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725432617564281,"Positive"
"510",0.00281618910589615,"CSCI",1,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.744913986155312,"Positive"
"511",0.000813382994606722,"CSCI",1,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.730902063337725,"Positive"
"512",0,"CSCI",1,"DS_Mag_50","0.63","CSCI_DS_Mag_50_0.63",0.725074634933897,"Positive"
