"","StationCode","SampleID","SampleDate","D_ASCI","H_ASCI","DS_Dur_WS","DS_Mag_50","DS_Mag_90","DS_Tim","FA_Dur","FA_Mag","FA_Tim","Q99","SP_Dur","SP_Mag","SP_ROC","SP_Tim","Wet_BFL_Dur","Wet_BFL_Mag_10","Wet_BFL_Mag_50","Wet_Tim"
"14","403S00640","403S00640_06/11/09_2",NA,0.861876442,0.874679134,-1,-0.00240649007960198,-0.00103567869552248,-1,NA,NA,NA,-0.00134588832693717,-2,-0.0034398987773102,-1.4e-05,0,-3,-0.00324507010862687,0.00347075131365015,-4
"15","403S00831","403S00831_06/10/10_1",NA,0.885027049,0.775656174,0,0.0196690960922481,0.00583088809238436,-9,NA,NA,NA,-0.000191176835581982,0,-0.000192138011605626,5.52e-08,0,0,0.00194037808119124,-0.000132525024124648,0
"16","403S00875","403S00875_06/24/10_1",NA,1.056282842,1.085009507,0,3.3457251617935e-08,8.9342859590961e-06,0,NA,NA,NA,1.37039287661446e-05,0,1.41283063873991e-05,-1.82e-07,0,0,0,3.25791866825508e-08,0
"17","403S01195","403S01195_06/10/09_1",NA,0.878650175,0.902504272,0,-0.000826036605622367,-0.000828015616804894,0,NA,NA,NA,0.000389506232228981,0,-0.000613756815981145,4.94e-07,0,0,-0.000822654001820274,0.000564704349888794,0
"18","403S01272","403S01272_06/09/09_1",NA,0.668706945,0.848795376,10,0.25,0.133333333333333,-11,NA,NA,NA,16.8578854156252,-12,1.7547526040625,-0.26942602,-15,0,0.0447761194029849,0.0357142857142857,-54
"19","403S01536","403S01536_07/12/11_2",NA,0.915869811,0.831359993,-2,0,0.243902439024387,-2,NA,NA,NA,0,27,0,-0.029761905,-29,-25,-0.554666666666666,0.5,-4
"20","403S01707","403S01707_06/07/10_1",NA,0.816379925,0.964201128,0,0.000200812156025948,-0.000852827113509885,0,NA,NA,NA,0.000492207520082578,0,-0.000644083457320662,4.33e-08,0,0,0.00278793587594449,0.00279361074458107,0
"21","403S01728","403S01728_07/13/11_1",NA,0.695762467,0.876075759,-4,0.0106382978723404,0,-42,NA,NA,NA,0.0833000000000004,-43,0.2125,0.045833333,0,41,1.76923076923077,0.470588235294118,0
"22","403S01784","403S01784_06/09/09_1",NA,0.588322529,0.771658585,-4.5,0.0344827586206897,0.940298507462687,-64,NA,NA,NA,2.11022880609587,-88,0.0178071024410126,-0.016001826,0,5.5,0.0447761194029849,0.0357142857142857,-8.5
"23","403S01883","403S01883_06/21/10_1",NA,0.933050007,0.865103408,3,0,0,0,NA,NA,NA,0.000492764346505636,0,-0.00146538805981884,-9.49e-07,0,0,0.00344430559577538,0.00705893800401493,0
"24","403S02363","403S02363_06/16/11_1",NA,0.750883955,0.665074306,0,-0.000565809566585206,-0.000568016325417975,0,NA,NA,NA,0.00044680554709622,0,-0.000138823390489361,-6.11e-08,0,0,-0.000566613734904846,-0.00053499685673764,0
"25","403S02764","403S02764_06/14/11_1",NA,0.430992777,0.418621299,-81,0.103260850054764,0.0186050272175254,0,0.5,0.0114867451748299,0,0.00188343759376983,0,-0.00163760464855906,1.09e-07,0,0.5,0.109247702745612,0.00220084149281758,-0.5
"26","403S03643","403S03643_06/24/10_2",NA,0.843174876,0.833667305,0,0.000186599046572192,-0.000538454734166509,0,NA,NA,NA,0.00018458411980075,0,-8.15418223596457e-05,1.66e-07,0,0,0.000474874826429037,0.00200263430732089,0
"27","403S03832","403S03832_06/08/09_1",NA,0.868480813,0.928875137,-6,0,0.0370370370370369,-5,NA,NA,NA,0.000391666600000029,-80,0.000866666599999988,-3.31e-05,-1,5,0.0370370370370369,0,-6
"28","403S04600","403S04600_06/08/10_1",NA,0.476071619,0.549373091,24,0.25,0.966666666666667,-39,NA,NA,NA,0.916756249962509,-104,0.0312499999999999,-0.244751757,0,0,0.0447761194029849,0.0357142857142857,-35
"29","403S05291","403S05291_06/07/10_1",NA,1.154595271,1.243918215,0,-0.000940236498278131,-0.000938898347107257,0,NA,NA,NA,0.000426106729939928,0,-0.000895568652720292,6.19e-07,0,0,-0.000939699934472855,0.00134919102025749,0
"30","403S06139","403S06139_06/27/12_1",NA,0.825213449,0.879417424,0,-0.000833210479477762,-0.000837545657234568,0,NA,NA,NA,0.000448313226803236,0,-0.000614298234417404,-2.5e-08,0,0,-0.000837210673129024,-0.000809399059880619,0
"31","403S06315","403S06315_06/27/12_1",NA,1.039151702,1.058080902,-1,0.00353117601269066,-0.000642644668873416,-3,NA,NA,NA,-0.00026467217958472,0,-0.000650850224305296,-8.43e-07,0,0,0.014879697079477,0.0122062433753826,0
"32","403S06904","403S06904_06/09/10_1",NA,0.392390997,0.533277693,-36,0.189885348399176,0.0340446109120745,0,0,0.062321373735745,-0.5,0.000939281205233393,-1,-0.00162485419303603,-6.87e-07,0,0,0.10240781138022,-0.00162716137194996,-3
"33","403S07024","403S07024_06/13/12_1",NA,0.759761197,0.77872031,-1,0.0557462747528232,0.00299939005781096,-1,0.5,0.321453741165828,-4.5,0.0034185805009314,-1,-0.00205864029913332,-3.68e-08,0,0,0.107950407002188,0.0093865725854897,-1
"34","403S07227","403S07227_06/27/12_1",NA,1.146578059,1.118556896,0,-0.000684971869318277,-0.000686799970537948,0,NA,NA,NA,0.000486515492665359,0,-0.000386507144534725,5.06e-07,0,0,-0.000687278400670917,-0.000653333347781788,0
"35","403S11084","403S11084_06/09/10_1",NA,0.380713419,0.459131123,-23,0.0344827586206897,0.181818181818182,-25,NA,NA,NA,16.3964485670314,-2,6.627877603125,0.034924264,0,0,0.0447761194029849,0.0357142857142857,-3
"36","403S14156","403S14156_06/09/09_1",NA,0.3968276,0.601141583,12,0.0344827586206897,0.133333333333333,-35,NA,NA,NA,23.6220479156251,-24,6.7198046875,0.020930473,0,-12,0.0447761194029849,0.0357142857142857,-63
"37","403S15608","403S15608_06/08/10_1",NA,0.525990643,0.498182176,6,0.25,0.0357142857142857,-105,NA,NA,NA,0.0312499999999999,-90,0.0312499999999999,-0.143390565,0,0,0.0447761194029849,0.0357142857142857,-4
"38","403S16332","403S16332_06/26/13_1",NA,0.899712467,0.994054911,-8,0.0494838704963717,0.0160128316878062,0,0.5,-0.403701794451046,-30.5,0.00179633656590034,0,-0.000960342666392616,1.81e-07,0,0,0.0233859297857813,-0.0017154890178285,0
"39","403S34646","403S34646_06/25/13_1",NA,0.545853315,0.552564138,-43,0.0344827586206897,0.181818181818182,-24,NA,NA,NA,19.4077675781252,-1.5,7.3177734375,0.034009708,0,9.5,0.0447761194029849,0.0357142857142857,-70
"40","403WE0501","403WE0501_05/14/13_1",NA,1.086274859,1.063817632,0,0,0,0,NA,NA,NA,2.26997240899348e-07,0,0,0,0,0,0,0,0
"41","403WE0534","403WE0534_2016-05-23 00:00:00_1",2016-05-23,0.839303494756114,0.957526354169247,-80,0.0890375986178287,0.0156042535154948,0,NA,NA,NA,0.00252074993439281,0,-0.00203981335698039,3.54e-07,0,0,0.0384238801353527,0.0106270000039788,-1
"42","403WE0535","403WE0535_2017-07-19 00:00:00_1",2017-07-19,0.646817441646491,0.612880054666517,-6,0.0897233820271411,0.0147919230422018,0,1,-0.307663123424004,-3.5,0.000902637991455957,0,-0.00162776038832732,-3.64e-07,0,0,0.0644255356327946,-0.00159875578542726,-1
"43","403WE0540","403WE0540_05/16/13_1",NA,1.000542274,1.037713016,0,-0.0136439477996166,-0.00272634016682802,0,NA,NA,NA,-2.81133223726581e-05,0,-3.04645697054503e-05,-2.4e-06,0,0,-0.00268530102834821,-0.0136194003437582,0
"44","403WE0560","403WE0560_2018-06-04_1",2018-06-04,0.660314707749694,0.740662745917162,0,-0.000545851101990957,-0.000546819467830255,0,NA,NA,NA,0.000445409373006541,0,-9.40191706902653e-05,4.71e-07,0,0,-0.000543105832870199,3.33645245520397e-05,0
"45","403WE0682","403WE0682_2016-05-25 00:00:00_1",2016-05-25,0.863081073126214,0.88543631927827,-2,0,0.243902439024387,-2,NA,NA,NA,0,27,0,-0.029761905,-29,-25,-0.554666666666666,0.5,-4
"46","403WE0683","403WE0683_05/15/13_1",NA,1.203430969,1.275059153,0,0.00165391984090937,4.07323628928602e-08,0,NA,NA,NA,-7.00147991673256e-05,0,-6.52855514052076e-05,2.21e-07,0,0,0.00062106523166049,0.000119140433105849,0
"47","403WE0905","403WE0905_2018-06-07_1",2018-06-07,0.410774036116504,0.473379576100058,0,-0.00081417633908144,-0.000817019098985681,0,NA,NA,NA,0.00044443553271973,0,-0.000595977604718999,-1.01e-06,0,0,-0.000816729650156495,-0.000795391727790371,0
"48","403WE1027","403WE1027_05/30/13_1",NA,0.732838533,0.61437148,-9,0,0.243902439024387,-2,NA,NA,NA,0,-2,0,-0.029761905,0,4,0.133333333333333,0.5,-4
"49","404BA0084","404BA0084_06/04/08_1",NA,0.878306692,0.858151535,-81,0,1.02777777777778,-53,NA,NA,NA,0.000669666647999989,-59,0.0541554054054053,-0.396942963,-2,-1,0.0714285714285715,0.054054054054054,-6
"50","404BA0376","404BA0376_06/05/08_2",NA,0.794168204,0.75172775,-62,0.1166667,1.05798611138889,-53,NA,NA,NA,0.0162122879701512,-58,0.0589076575675675,-0.797812008,-9,4,-0.0875178571428571,0.054054054054054,-12
"51","404BA0526","404BA0526_06/04/08_1",NA,0.979719374,1.017313995,-61,-0.99,0.990909092357025,-53,NA,NA,NA,0.00274466664799995,-59,0.054054054054054,-0.75547407,0,-18,0.0714285714285715,0.054054054054054,-2
"52","404BA0616","404BA0616_06/03/08_1",NA,0.700027362,0.64591829,-2,0,0.243902439024387,-2,NA,NA,NA,0,27,0,-0.029761905,-29,-25,-0.554666666666666,0.5,-4
"53","404BA0852","404BA0852_06/03/08_1",NA,0.68218454,0.685567256,-61,1.03125,1.02777777777778,-53,NA,NA,NA,0.0171545591393424,-3,0.054054054054054,-0.623253295,-2,-29,0.0714285714285715,0.054054054054054,-8
"54","404BA0964","404BA0964_06/04/08_1",NA,1.037665585,1.101138447,-61,1.02083335,0.942975014656945,-53,NA,NA,NA,0.00904458340000005,-56,0.0542680181081081,-0.701408451,-2,-9,0.0714285714285715,0.054054054054054,-4
"55","404BA1144","404BA1144_06/10/08_1",NA,1.112705053,1.128912965,-62,1,1.03603945484124,-53,NA,NA,NA,0.0115746666,-57,0.058186937027027,-0.770003174,-2,-6,0.0714285714285715,0.054054054054054,-8
"56","404S00808","404S00808_06/22/10_1",NA,0.5666835,0.669065331,-39,0,0.666666666666667,-50,NA,NA,NA,4.97452624980001,-82,5.09156531621622,-0.284038721,21,50,-0.739285714285714,-0.188896396351351,-77
"57","404S01128","404S01128_06/23/10_1",NA,0.490078746,0.505063358,-111,-0.99,0.931962286867115,-52,NA,NA,NA,1.54069600024,-80,0.426328828918919,-0.627586195,-2,25,-0.730592261785714,0.054054054054054,-10
"58","404S02920","404S02920_05/12/09_1",NA,0.553572685,0.659533044,-13,0,1.02777777777778,-3,NA,NA,NA,0.199730000000003,-16,-0.519200450540541,-0.469795425,25.5,36.5,-0.728571428571429,-0.0407207208108109,-38
"59","404S03048","404S03048_05/13/09_1",NA,0.569962578,0.619699008,-75,0,1.02777777777778,-1,NA,NA,NA,0.0637523334000006,-57,0.0553378378378378,-0.639421732,-1,13,-0.0907142857142857,0.054054054054054,-33
"60","404S06456","404S06456_05/14/09_1",NA,0.788104828,0.816579272,-83,0,0.666666666666667,-53,NA,NA,NA,0.300183750000001,-74,0.00774916546434303,-0.34740626,-2,-6,-0.00964285714285703,-0.0871087546973055,-36
"61","404S08040","404S08040_05/12/09_1",NA,0.657723285,0.766058385,-17.5,0,0.0714285714285715,-26,NA,NA,NA,2.90886000000001,-19,0.878941441351351,-0.254685933,21,33.5,-0.735190476142857,0.054054054054054,-20.5
"62","404S08616","404S08616_05/13/09_2",NA,0.508440414,0.670970298,18,0.25,0.133333333333333,-93,NA,NA,NA,5.174563021125,-55,3.670885415625,0.121399896,-45,21,0.0447761194029849,0.0357142857142857,-10
"63","404S08846","404S08846_06/22/10_1",NA,0.860914401,1.02169269,-82,0,0.446069174541859,-8,NA,NA,NA,0.237064084204306,-60,0.0072038362564845,-0.276191377,-2,28,-0.695281249964286,-0.0878981991963347,-33
"64","404S11880","404S11880_06/07/11_2",NA,0.449692016,0.438417307,-31,0,0.985150483974749,-14,NA,NA,NA,1.38237958400001,-60,0.178716216216216,-0.034058569,-2,33.5,-0.4,-0.0393696609386813,-13
"65","404S13416","404S13416_06/08/11_1",NA,0.543604276,0.499978882,-77,0,1.03666668,-71,NA,NA,NA,2.1126883331,-26,0.590878378378378,-0.590161061,9,29,-0.646725267790617,0.054054054054054,-12
"66","404S14952","404S14952_06/15/11_1",NA,0.581735967,0.615161598,-81,0,0.947835369446603,-66,NA,NA,NA,0.784612499810013,-21,0.0609129433364986,-0.406060606,-8,24,-0.633705357107143,0.0502590089189189,-38
"67","404S16232","404S16232_06/09/11_1",NA,0.560906902,0.560599743,-27,0,0.658854166666667,-8,NA,NA,NA,6.09050499976,-28,5.51850225135135,-0.349166449,19,39,-0.739285714285714,-0.154470720810811,-27
"68","404S16516","404S16516_05/18/09_1",NA,0.538706534,0.623378316,-21,3.7358874787006,4.56542526549295,-33,7,7.46490640219545,-19.5,2.99645034524334,-31,0.830547130967967,2.44e-06,32,45,51585.916668,1.42997705180418,-20
"69","404S17266","404S17266_05/19/09_1",NA,0.582339242,0.543068447,-81,-0.99,0.922317314022383,-43,NA,NA,NA,1.54553166648,-21,0.310585585675676,-0.629456001,-2,0,-0.71879464275,0.054054054054054,-10
"70","404S17664","404S17664_05/20/09_1",NA,0.718230198,0.835795147,-88,0,0.952350173561363,-64,NA,NA,NA,0.626352916710001,-74,0.0571734235135134,-0.567470168,-2,26,-0.196559912050819,-0.0455292791891893,-43
"71","404S22464","404S22464_05/19/09_1",NA,0.503025599,0.523561365,-11.5,0,1.00498958577236,-71,NA,NA,NA,1.40429833376,-9,0.120358511791268,-0.450244198,-1,24,0.0714285714285715,0.0354842341891891,-53
"72","404S25668","404S25668_06/23/10_2",NA,0.501848971,0.584606729,-81,0,1.02777777777778,-71,NA,NA,NA,1.37651633376,-18,0.122849088936433,-0.458840527,-1,23,-0.724297618928571,0.0326407658108108,-47
"73","404S26868","404S26868_06/26/12_1",NA,0.510693455,0.478045409,-23,199,0.815995689552631,-67,NA,NA,NA,1.58721833376,-76,0.224864864864865,-0.590855754,0,27,0.00671140939597316,0.0270270270270271,-56
"74","404S28068","404S28068_06/20/12_1",NA,0.379455016,0.39740922,-81,0,1.00308694906534,-61,NA,NA,NA,0.809791250190014,-19,0.0615990991891891,-0.397758412,-8,28,-0.422014881071429,-0.0416441441891892,-43
"75","404S28270","404S28270_06/18/12_1",NA,0.585428661,0.57206026,-59.5,0.841738769158848,0.530317812891816,-4,7,5.57806184979241,-19,1.91024912286239,-34.5,0.29544899057713,6e-06,35.5,76.5,0,0.185150080060841,-30.5
"76","404S32468","404S32468_06/26/12_1",NA,0.842089544,0.966662549,-46.5,-0.99,-0.0741669202351665,-72,NA,NA,NA,9.73311966624001,-22,4.94718468378378,-0.407691803,21,42.5,-0.4,-0.161677927837838,-33.5
"77","404S34120","404S34120_06/21/12_1",NA,0.768121518,0.73982095,-41,0.130790187884683,0.0241640854239234,-7.5,NA,NA,NA,2.60400213584898,-50,0.531289614635554,1.03e-05,39.5,79.5,-0.992286600965683,-0.490571786092399,-37
"78","404S35270","404S35270_06/20/12_1",NA,0.465863956,0.564276587,-21,0,1.7945833337037,0,NA,NA,NA,1.34164416600002,-77,0.0832319818918919,-0.336843456,-1,25.5,0.0714285714285715,0.0616103602702702,-13
"79","404S45622","404S45622_06/03/13_2",NA,0.769777313,0.770437524,-104,0,0.947905920406102,-53,NA,NA,NA,0.307415833290001,-56,0.00753793583546324,-0.342611105,-1,-6,-0.69937946425,-0.0333540916873058,-4
"80","405CE0280","405CE0280_07/06/15_1",NA,1.215676055,1.239308536,0,-0.000499326305079099,-0.000494785719722984,0,NA,NA,NA,-0.000512254355973632,0,-0.000234521575985069,0,0,0,0,1.05335053476318e-05,0
"81","405PS0030","405PS0030_07/08/15_1",NA,0.764194253,0.83116607,NA,0.0122438719587321,0.00233463035019464,0,NA,NA,NA,-0.00102403084988027,0,-0.00102431076755856,-7.97e-07,0,0,-0.000698087538086835,0.00128846550747459,0
"82","408BA0268","408BA0268_05/06/08_1",NA,0.506473839,0.654192668,-11,1.2,0.925317209197319,-53,NA,NA,NA,0.00456666662400007,-30,0.006230173071888,-0.000538229,0,-1,0.00137333331999994,0.0424375100563836,-11
"83","408BA0660","408BA0660_06/04/14_1",NA,NA,0.882408095,166,-0.0347761022789822,0.00515767919497396,-123.5,NA,NA,NA,32.0677508958589,-79,28.0291741393163,-3.21e-05,-133,-10,-0.089302027461418,-0.0954236117960351,-157
"84","408BA0836","408BA0836_06/04/14_1",NA,NA,0.674468322,161.5,-0.115285300668509,-0.0849940959806052,-110.5,NA,NA,NA,59.9920785380977,-52.5,49.629649458972,-2.26e-05,-137,-29,-0.159742769853436,-0.166402866523133,28
"85","408BA0916","408BA0916_05/08/08_1",NA,0.510534158,0.448787462,166,-0.116597384163034,-0.0819085071377556,-123.5,NA,NA,NA,47.1825522661053,-57.5,66.8096219931271,-2.71e-05,-132,-27,-0.16575839610709,-0.170130875990196,3
"86","408PS0032","408PS0032_05/21/08_1",NA,0.352900804,0.487464108,162.5,-0.0525090639419908,-0.0124581158635511,-123,NA,NA,NA,31.0918723951398,-80,25.8420911905339,-3.48e-05,-135,-11.5,-0.0965068290254631,-0.108790697531111,23
"87","412WE0552","412WE0552_08/26/15_1",NA,0.76655292,0.767868747,-34,0.0106382978723404,-0.269230769230769,-2,NA,NA,NA,0.00667160976233373,-43,0.0670880877060197,0.008368774,0,-10,0.0278044871794872,0,0
"88","481S05856","481S05856_06/13/13_1",NA,0.933039021,1.007353312,NA,0,0,0,NA,NA,NA,0,NA,-0.00309502291820468,1.59e-05,NA,NA,-0.00309797097160218,-0.00308370527477458,NA
"89","722ABSPPC","722ABSPPC_05/20/13_1",NA,0.941230111,1.110875757,NA,0.0152236994127957,0.00256455180925021,0,NA,NA,NA,0.000541782323546447,0,-0.000294156758925047,4.11e-06,0,0,0,0.00299736995027673,0
"90","722PS0535","722PS0535_05/26/09_1",NA,0.698817116,0.824247119,0,0.0120406180606776,0.0147600089414598,0,NA,NA,NA,0,NA,0,0,NA,NA,-0.000250404912121296,0,0
"91","722PS0611","722PS0611_06/08/10_1",NA,0.500368033,0.83899663,NA,0.00988953454459856,0.000418964407385829,0,NA,NA,NA,-0.00335465388363897,0,-0.00335687053025522,2.57e-07,0,3,0.0115813755021769,0.0159176029962546,-3
"92","801LYC271","801LYC271_06/10/14_1",NA,1.175684389,1.140865975,0.5,0.00911527899004616,-0.000122414699591768,0,NA,NA,NA,-0.0029507478537576,0,-0.00295381948915291,4.64e-07,0,2,0.00665879962479958,0.013120547341011,-2
"93","801MIC042","801MIC042_06/09/14_1",NA,0.755952716,0.73805956,150.5,-0.195464536929982,-0.162476197942822,-97,NA,NA,NA,34.4515411580189,-120,23.8171391145128,-8.17e-05,-27,-5.5,-0.215324308231352,-0.223043965609939,27
"94","801S08727","801S08727_06/05/13_2",NA,1.162386609,1.07949878,1,0.0249999999999999,0.0249999999999999,12,NA,NA,NA,0,12,0,-0.02,0,-1,0.116666666666667,0,1
"95","801SJR159","801SJR159_06/03/14_1",NA,0.664625883,0.679182143,-5,0.00205164730354066,0.0370370370370369,-4,NA,NA,NA,0.00343595686034636,-7,0.00326796949921834,-2.74e-05,0,0,0.0336432138714322,-0.00210242317455914,-30
"96","801WE0674","801WE0674_05/14/13_1",NA,1.009382111,0.890182378,-4,0,-0.000201175463874325,-7,NA,NA,NA,0.00100123252365255,-4,0.00208921784338061,-1.23e-05,0,-2,0,0,-1
"97","801WE1008","801WE1008_05/14/13_1",NA,1.031477403,1.054818609,2,0.0249999999999999,0.0249999999999999,12,NA,NA,NA,0.00254200000000004,12,0.0310083334,-0.02,0,-2,0,0,2
"98","801WE1132","801WE1132_08/19/09_1",NA,1.034650763,0.979238503,-2,0,0,-47,NA,NA,NA,0.000161363636363718,-47,0.00024621212121222,-0.000227264,0,0,0,0,0
"99","802SJR116","802SJR116_06/12/14_1",NA,0.29614746,0.340720464,124,-0.0112511086840478,-0.0389155432171035,-19.5,NA,NA,NA,0.182781676755252,-38,0.207091416388327,9.75e-08,0,2,-0.0475272623221902,-0.0410973229571934,-23
"100","802WE0658","802WE0658_2015-04-21 00:00:00_1",2015-04-21,0.991958640671447,1.02548124476275,-1,-0.000235384207310991,-0.000320392479821711,-1,2,0.020934004793076,0,0.000579648262044481,-1,-0.000285738560952929,-8.32e-07,0,-2,-0.000672118277147527,-0.00146301263489287,-1
"101","901DCCSMC","901DCCSMC_05/16/11_1",NA,1.150047343,1.121869904,NA,0.0211831932506739,0.00956399528344739,-30,NA,NA,NA,-0.0013113839367124,0,-0.0013508690858309,-3.35e-07,-1,-1,0.102226144286682,0.0787321976845363,0
"102","901PS0057","901PS0057_05/14/08_1",NA,0.833804933,0.811505242,-29,7.09842220237129,4.39327263140976,-3,NA,NA,NA,5.16672371548653,-63,1.01402996314442,4.52e-06,52,82,0.170200039534144,1.73746924902477,-33
"103","901S00313","901S00313_04/30/09_1",NA,1.133369683,1.244625897,-9,0,0.243902439024387,-2,0,0.140514381537787,0,0,26,0,-0.029761905,-29,-25,-0.554666666666666,0.5,-4
"104","901S00469","901S00469_05/13/09_1",NA,0.987243828,1.09138478,-31,-0.285714285714286,-0.765432098765432,-16,NA,NA,NA,0,-6,0,-0.035714286,0,26,-0.765432098765432,0,-27
"105","901S00997","901S00997_05/14/09_1",NA,0.932932294,0.819319136,-39,0.284263943466722,1.90961051171283,5,NA,NA,NA,4.64330578629536,-59,0.439584580295297,3.82e-05,73,112.5,0,11536.08333,-25.5
"106","901S01705","901S01705_05/14/09_1",NA,1.134198522,1.122029647,0,-0.000120226024965554,-0.000128241914070469,0,NA,NA,NA,-0.000143036578218867,0,-0.000144168768324429,1.06e-06,0,0,-0.000133472114459479,0.0244304568345324,0
"107","901S01811","901S01811_05/07/09_1",NA,0.500583154,0.522658112,-64,0.949941811175515,0.996690513149292,-38,NA,NA,NA,7.65712824840439,-32,1.93167706955863,4.43e-06,34,70,0,-0.14214225545914,-25
"108","901S01849","901S01849_06/01/10_1",NA,1.154585386,1.174047017,-2,0,0.243902439024387,-2,NA,NA,NA,0,27,0,-0.029761905,-29,-25,-0.554666666666666,0.5,-4
"109","901S02873","901S02873_06/01/10_1",NA,0.888658416,0.888181397,0,-0.000277778333333349,-0.00217021824166721,0,NA,NA,NA,-0.00268296367811225,0,0.00280594015203233,3.71e-05,0,0,-0.00226947882636568,-0.00029283835341365,-11
"110","901S04309","901S04309_05/16/11_1",NA,1.067219079,0.990142206,-25,-0.285714285714286,-0.753086419753086,-9,NA,NA,NA,0,3.5,0.000879730492320143,-0.035714286,0,0,-0.765432098765432,0,-31
"111","901S04409","901S04409_05/19/11_1",NA,0.808495179,1.065534008,-9,0,0.243902439024387,-2,0,0.12576296237509,-0.5,0,27,0,-0.029761905,-29,-25,-0.554666666666666,0.5,-4
"112","901S04565","901S04565_05/26/11_1",NA,0.950181415,1.080869546,-38,-0.285714285714286,-0.765432098765432,-5,NA,NA,NA,0,-6,0,-0.035714286,0,26,-0.765432098765432,0,-27
"113","901S06851","901S06851_05/19/11_1",NA,0.773719293,0.608459723,-78.5,0.587529985611511,0.878079698073888,20,NA,NA,NA,9.31911763850235,-34,1.65338480704596,1.54e-05,44,108,-0.769894535877682,-0.209804834153496,-53
"114","901S06969","901S06969_05/31/12_1",NA,0.819441477,0.715627218,-2,0,0.243902439024387,-2,NA,NA,NA,0,27,0,-0.029761905,-29,-25,-0.554666666666666,0.5,-4
"115","902M20173","902M20173_2016-06-07 00:00:00_1",2016-06-07,0.489452930065196,0.421640788211789,NA,1e+29,-1,52,NA,NA,NA,766510.687210547,52,0.0802718435815344,1.02e-07,0,15,2.09529093212498e+191,1.00084337349398e+27,-15
